player_name,draft_year,draft_pick,position,player_id,SEASON_ID,PLUS_MINUS,GP,MIN,PTS,REB,AST,STL,BLK,FG_PCT,FG3_PCT,FT_PCT,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,TOV,PF,TEAM_ABBREVIATION,note,PLAYER_ID,PLAYER_NAME,VORP
Payton Pritchard,2020,38.0,Point Guard,1630202.0,2020-21,0.6,66.0,19.2,7.7,2.4,1.8,0.6,0.1,0.44,0.411,0.889,2.8,6.3,1.5,3.8,0.6,0.7,0.5,1.9,0.8,1.6,BOS,ok,1630202.0,Payton Pritchard,1.4
Immanuel Quickley,2020,39.0,Point Guard/Shooting Guard,1630193.0,2022-23,3.9,81.0,28.9,14.9,4.2,3.4,1.0,0.2,0.448,0.37,0.819,5.2,11.6,2.1,5.6,2.5,3.1,0.7,3.4,1.2,2.0,NYK,ok,1630193.0,Immanuel Quickley,2.1
Paul Reed,2020,40.0,Power Forward/Center,1630194.0,2022-23,-0.2,69.0,10.9,4.2,3.8,0.4,0.7,0.7,0.593,0.167,0.745,1.8,3.0,0.0,0.1,0.6,0.7,1.6,2.2,0.7,1.8,PHI,ok,1630194.0,Paul Reed,0.0
Jordan Nwora,2020,42.0,Small Forward,1629670.0,2021-22,-1.2,62.0,19.1,7.9,3.6,1.0,0.4,0.3,0.403,0.348,0.837,3.0,7.5,1.3,3.7,0.6,0.7,0.6,3.0,0.9,1.3,MIL,ok,1629670.0,Jordan Nwora,0.1
Isaiah Stewart,2020,43.0,Power Forward/Center,1630191.0,2022-23,-4.5,50.0,28.3,11.3,8.1,1.4,0.4,0.7,0.442,0.327,0.738,3.9,8.8,1.3,4.1,2.2,3.0,2.3,5.8,1.4,2.7,DET,ok,1630191.0,Isaiah Stewart,0.9
Tre Jones,2020,44.0,Point Guard,1630200.0,2022-23,-4.8,68.0,29.2,12.9,3.6,6.6,1.3,0.1,0.459,0.285,0.86,5.0,10.9,0.7,2.3,2.2,2.5,0.8,2.8,1.6,1.4,SAS,ok,1630200.0,Tre Jones,0.4
Naji Marshall,2020,48.0,Point Guard/Shooting Guard,1630230.0,2020-21,-0.9,32.0,21.9,7.7,4.6,2.8,0.8,0.3,0.392,0.349,0.707,2.6,6.5,0.9,2.6,1.7,2.3,0.5,4.2,1.2,1.8,NOP,ok,1630230.0,Naji Marshall,0.4
Nick Richards,2020,49.0,Center,1630208.0,2022-23,-1.7,65.0,18.7,8.2,6.4,0.6,0.2,1.1,0.629,1.0,0.749,3.0,4.8,0.0,0.0,2.1,2.8,2.3,4.1,0.9,2.4,CHA,ok,1630208.0,Nick Richards,-0.1
Mason Jones,2020,50.0,Shooting Guard,1630222.0,2021-22,5.8,4.0,12.6,6.8,2.5,1.0,0.5,0.0,0.467,0.25,0.8,1.8,3.8,0.3,1.0,3.0,3.8,0.3,2.3,0.3,2.0,LAL,ok,1630222.0,Mason Jones,0.0
Markus Howard,2020,53.0,Point Guard,1630210.0,2021-22,-0.4,31.0,5.7,4.1,0.4,0.2,0.3,0.0,0.386,0.4,0.87,1.3,3.3,0.9,2.3,0.6,0.7,0.1,0.3,0.2,0.5,DEN,ok,1630210.0,Markus Howard,0.0
Nate Hinton,2020,54.0,Shooting Guard/Small Forward,1630207.0,2020-21,-2.6,21.0,4.4,2.0,0.4,0.4,0.3,0.1,0.357,0.211,0.7,0.7,2.0,0.2,0.9,0.3,0.5,0.0,0.4,0.2,0.4,DAL,ok,1630207.0,Nate Hinton,0.0
Udoka Azubuike,2020,57.0,Center,1628962.0,2022-23,-2.3,36.0,10.0,3.5,3.3,0.3,0.2,0.4,0.819,0.0,0.35,1.6,2.0,0.0,0.0,0.2,0.6,0.9,2.4,0.5,0.9,UTA,ok,1628962.0,Udoka Azubuike,0.0
Trent Forrest,2020,58.0,Point Guard/Shooting Guard,1630235.0,2021-22,1.3,60.0,12.8,3.3,1.7,1.8,0.5,0.1,0.49,0.185,0.792,1.3,2.6,0.1,0.5,0.6,0.8,0.4,1.3,0.8,0.7,UTA,ok,1630235.0,Trent Forrest,0.2
CJ Elleby,2020,60.0,Shooting Guard/Small Forward,1629604.0,2021-22,-6.0,58.0,20.2,5.8,3.9,1.5,0.6,0.3,0.393,0.294,0.714,2.1,5.3,0.6,2.2,1.0,1.4,1.1,2.8,1.0,2.0,POR,ok,1629604.0,CJ Elleby,-0.1
Grant Riller,2020,61.0,Point Guard/Shooting Guard,1630203.0,2020-21,-0.6,7.0,3.9,2.6,0.1,0.4,0.1,0.0,0.667,0.5,0.0,1.1,1.7,0.3,0.6,0.0,0.0,0.0,0.1,0.1,0.0,CHA,ok,1630203.0,Grant Riller,0.0
Ashton Hagans,2020,62.0,Point Guard,1630204.0,2020-21,-1.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,MIN,ok,1630204.0,Ashton Hagans,-0.1
Omer Yurtseven,2020,64.0,Center,1630209.0,2021-22,1.1,56.0,12.6,5.3,5.3,0.9,0.3,0.4,0.526,0.091,0.623,2.3,4.4,0.0,0.2,0.7,1.1,1.5,3.7,0.7,1.5,MIA,ok,1630209.0,Omer Yurtseven,0.2
Lamar Stevens,2020,65.0,Small Forward/Power Forward,1630205.0,2021-22,-0.6,63.0,16.1,6.1,2.6,0.7,0.5,0.3,0.489,0.277,0.707,2.5,5.1,0.3,1.0,0.8,1.2,0.7,1.9,0.7,1.7,CLE,ok,1630205.0,Lamar Stevens,-0.1
Skylar Mays,2020,67.0,Point Guard/Shooting Guard,1630219.0,2022-23,-12.3,6.0,31.5,15.3,3.2,8.3,1.0,0.2,0.5,0.462,0.923,5.7,11.3,2.0,4.3,2.0,2.2,0.3,2.8,1.7,1.8,POR,ok,1630219.0,Skylar Mays,0.3
Mamadi Diakite,2020,69.0,Power Forward,1629603.0,2021-22,-1.1,13.0,14.4,4.3,4.5,0.2,0.4,0.7,0.532,0.0,0.545,1.9,3.6,0.0,0.4,0.5,0.8,1.3,3.2,0.5,2.5,OKC,ok,1629603.0,Mamadi Diakite,0.0
Xavier Tillman,2020,70.0,Power Forward/Center,1630214.0,2022-23,0.0,61.0,19.3,7.0,5.0,1.6,1.0,0.5,0.614,0.267,0.551,3.1,5.0,0.1,0.2,0.8,1.5,2.0,3.0,0.7,1.6,MEM,ok,1630214.0,Xavier Tillman,
Saben Lee,2020,71.0,Point Guard/Shooting Guard,1630240.0,2021-22,-2.2,37.0,16.3,5.6,2.4,2.9,1.0,0.3,0.39,0.233,0.789,1.9,4.8,0.4,1.6,1.5,1.9,0.5,1.9,1.0,1.2,DET,ok,1630240.0,Saben Lee,0.0
Cassius Winston,2020,73.0,Point Guard,1630216.0,2021-22,-0.9,7.0,5.6,2.0,0.1,1.0,0.0,0.0,0.364,0.333,1.0,0.6,1.6,0.3,0.9,0.6,0.6,0.0,0.1,0.4,1.3,WAS,ok,1630216.0,Cassius Winston,-0.1
Malik Fitts,2020,76.0,Small Forward,1630238.0,2021-22,-1.3,15.0,4.2,1.4,1.1,0.3,0.0,0.0,0.421,0.5,0.0,0.5,1.3,0.3,0.7,0.0,0.0,0.1,1.0,0.1,0.3,BOS,ok,1630238.0,Malik Fitts,0.0
Myles Powell,2020,88.0,Shooting Guard,1629619.0,2021-22,-1.6,11.0,4.7,1.2,0.5,0.3,0.1,0.0,0.294,0.167,1.0,0.5,1.5,0.1,0.5,0.2,0.2,0.1,0.5,0.3,0.7,PHI,ok,1629619.0,Myles Powell,-0.1
Freddie Gillespie,2020,95.0,Power Forward/Center,1630273.0,2020-21,-3.9,20.0,19.6,5.6,4.9,0.5,0.7,1.0,0.524,0.0,0.697,2.2,4.2,0.0,0.0,1.2,1.7,2.1,2.8,0.6,2.2,TOR,ok,1630273.0,Freddie Gillespie,-0.1
Sam Merrill,2020,96.0,Shooting Guard,1630241.0,2022-23,-1.0,5.0,11.7,5.0,1.8,1.0,0.8,0.0,0.409,0.278,1.0,1.8,4.4,1.0,3.6,0.4,0.4,0.0,1.8,0.0,0.6,CLE,ok,1630241.0,Sam Merrill,0.8
Trevelin Queen,2020,97.0,Shooting Guard,1630243.0,2022-23,2.0,7.0,10.0,3.0,2.4,0.9,0.3,0.7,0.241,0.133,1.0,1.0,4.1,0.3,2.1,0.7,0.7,1.1,1.3,1.0,0.6,PHI,ok,1630243.0,Trevelin Queen,-0.1
Nathan Knight,2020,98.0,Center,1630233.0,2020-21,-0.5,33.0,8.4,3.8,2.2,0.2,0.3,0.3,0.37,0.182,0.8,1.1,3.0,0.2,1.0,1.3,1.7,0.8,1.4,0.5,0.7,ATL,ok,1630233.0,Nathan Knight,0.1
Anthony Lamb,2020,99.0,Small Forward/Power Forward,1630237.0,2022-23,0.5,62.0,19.3,6.7,3.5,1.5,0.5,0.3,0.471,0.367,0.767,2.4,5.1,1.2,3.2,0.7,1.0,0.9,2.6,0.9,2.2,GSW,ok,1630237.0,Anthony Lamb,0.0
Cade Cunningham,2021,1.0,Point Guard/Shooting Guard,1630595.0,2023-24,-5.6,62.0,33.5,22.7,4.3,7.5,0.9,0.4,0.449,0.355,0.869,8.5,18.8,1.9,5.4,3.8,4.4,0.5,3.8,3.4,2.5,DET,ok,1630595.0,Cade Cunningham,4.6
Evan Mobley,2021,2.0,Power Forward/Center,1630596.0,2023-24,0.7,50.0,30.6,15.7,9.4,3.2,0.9,1.4,0.58,0.373,0.719,6.4,11.0,0.4,1.2,2.5,3.4,2.2,7.1,1.8,2.7,CLE,ok,1630596.0,Evan Mobley,3.6
Jalen Suggs,2021,3.0,Point Guard,1630591.0,2023-24,0.6,75.0,27.0,12.6,3.1,2.7,1.4,0.6,0.471,0.397,0.756,4.5,9.5,2.0,5.1,1.6,2.1,0.6,2.4,1.8,2.7,ORL,ok,1630591.0,Jalen Suggs,1.8
Scottie Barnes,2021,5.0,Small Forward/Power Forward,1630567.0,2023-24,-2.4,60.0,34.9,19.9,8.2,6.1,1.3,1.5,0.475,0.341,0.781,7.5,15.7,1.7,4.9,3.3,4.2,2.4,5.9,2.8,2.0,TOR,ok,1630567.0,Scottie Barnes,4.2
James Bouknight,2021,7.0,Shooting Guard,1630547.0,2022-23,-2.9,34.0,15.2,5.6,2.1,1.2,0.4,0.1,0.358,0.303,0.667,2.0,5.7,1.0,3.2,0.6,0.9,0.2,1.9,0.9,1.4,CHA,ok,1630547.0,James Bouknight,0.1
Moses Moody,2021,8.0,Shooting Guard,1630541.0,2023-24,1.5,66.0,17.5,8.1,3.0,0.9,0.6,0.4,0.462,0.36,0.785,2.9,6.4,1.1,3.0,1.1,1.4,1.0,2.0,0.7,1.4,GSW,ok,1630541.0,Moses Moody,0.5
Ziaire Williams,2021,10.0,Shooting Guard/Small Forward,1630533.0,2023-24,-4.8,51.0,20.3,8.2,3.5,1.5,0.7,0.2,0.397,0.307,0.827,2.9,7.4,1.1,3.7,1.2,1.5,0.7,2.8,1.3,1.7,MEM,ok,1630533.0,Ziaire Williams,-0.3
Kai Jones,2021,11.0,Center,1630539.0,2022-23,-0.7,46.0,11.9,3.4,2.7,0.3,0.4,0.7,0.558,0.211,0.731,1.5,2.6,0.1,0.4,0.4,0.6,0.8,1.9,0.7,1.4,CHA,ok,1630539.0,Kai Jones,0.6
Franz Wagner,2021,12.0,Small Forward/Power Forward,1630532.0,2023-24,2.8,72.0,32.5,19.7,5.3,3.7,1.1,0.4,0.482,0.281,0.85,7.3,15.2,1.3,4.6,3.8,4.4,1.0,4.3,1.9,2.3,ORL,ok,1630532.0,Franz Wagner,2.6
Davion Mitchell,2021,13.0,Point Guard,1630558.0,2021-22,-3.7,75.0,27.7,11.5,2.2,4.2,0.7,0.3,0.418,0.316,0.659,4.7,11.2,1.3,4.3,0.7,1.1,0.4,1.8,1.5,1.9,SAC,ok,1630558.0,Davion Mitchell,0.6
Corey Kispert,2021,14.0,Shooting Guard/Small Forward,1630557.0,2023-24,-5.6,80.0,25.8,13.4,2.8,2.0,0.5,0.2,0.486,0.383,0.726,4.8,9.9,2.3,6.0,1.4,2.0,0.4,2.4,1.2,1.8,WAS,ok,1630557.0,Corey Kispert,-0.1
Keon Johnson,2021,16.0,Shooting Guard/Small Forward,1630553.0,2021-22,-7.8,37.0,18.8,7.2,2.2,2.1,0.8,0.3,0.353,0.34,0.804,2.6,7.4,0.9,2.7,1.1,1.4,0.6,1.5,1.2,1.9,POR,ok,1630553.0,Keon Johnson,-0.4
Jalen Johnson,2021,17.0,Small Forward/Power Forward,1630552.0,2023-24,-1.4,56.0,33.7,16.0,8.7,3.6,1.2,0.8,0.511,0.355,0.728,6.4,12.5,1.3,3.6,1.9,2.6,1.3,7.4,1.8,2.4,ATL,ok,1630552.0,Jalen Johnson,4.0
Joshua Primo,2021,19.0,Shooting Guard,1630563.0,2022-23,-0.5,4.0,23.3,7.0,3.3,4.5,0.3,0.5,0.346,0.25,0.778,2.3,6.5,0.8,3.0,1.8,2.3,0.5,2.8,2.8,2.0,SAS,ok,1630563.0,Joshua Primo,-0.1
Miles McBride,2021,20.0,Point Guard,1630540.0,2023-24,-0.2,68.0,19.5,8.3,1.5,1.7,0.7,0.1,0.452,0.41,0.86,3.0,6.7,1.6,3.9,0.6,0.7,0.5,1.0,0.4,1.6,NYK,ok,1630540.0,Miles McBride,0.9
Nah'Shon Hyland,2021,21.0,Point Guard/Shooting Guard,1630538.0,2022-23,-2.3,56.0,19.4,11.8,2.4,3.1,0.7,0.3,0.399,0.371,0.843,4.1,10.2,2.1,5.6,1.5,1.8,0.4,2.1,1.5,1.7,LAC,recovered:last_unique,1630538.0,Bones Hyland,
Chris Duarte,2021,22.0,Shooting Guard,1630537.0,2021-22,-1.0,55.0,28.0,13.1,4.1,2.1,1.0,0.2,0.432,0.369,0.804,4.9,11.3,1.7,4.6,1.6,2.0,0.7,3.4,1.6,1.7,IND,ok,1630537.0,Chris Duarte,0.1
Cameron Thomas,2021,23.0,Shooting Guard,1630560.0,2023-24,-3.0,66.0,31.4,22.5,3.2,2.9,0.7,0.2,0.442,0.364,0.856,8.0,18.0,2.2,6.0,4.3,5.1,0.4,2.8,1.9,2.1,BKN,recovered:last+initial,1630560.0,Cam Thomas,
Ayo Dosunmu,2021,24.0,Point Guard/Shooting Guard,1630245.0,2023-24,-2.1,76.0,29.1,12.2,2.8,3.2,0.9,0.5,0.501,0.403,0.81,4.7,9.5,1.6,3.9,1.1,1.4,0.7,2.1,1.4,2.2,CHI,ok,1630245.0,Ayo Dosunmu,-0.2
Jared Butler,2021,25.0,Point Guard/Shooting Guard,1630215.0,2023-24,-1.2,40.0,14.1,6.3,1.5,3.2,0.7,0.2,0.488,0.308,0.861,2.5,5.0,0.6,2.0,0.8,0.9,0.2,1.2,1.3,1.5,WAS,ok,1630215.0,Jared Butler,0.0
Jaden Springer,2021,29.0,Shooting Guard,1630531.0,2023-24,-0.6,49.0,10.3,3.3,1.6,0.9,0.7,0.3,0.399,0.208,0.833,1.2,3.0,0.2,1.0,0.7,0.9,0.7,0.9,0.7,1.3,BOS,ok,1630531.0,Jaden Springer,0.1
Joel Ayayi,2021,30.0,Point Guard/Shooting Guard,1630555.0,2021-22,0.4,7.0,2.9,0.3,0.4,0.6,0.0,0.0,0.167,0.0,0.0,0.1,0.9,0.0,0.1,0.0,0.0,0.1,0.3,0.0,0.0,WAS,ok,1630555.0,Joel Ayayi,0.0
Charles Bassey,2021,31.0,Power Forward/Center,1629646.0,2022-23,-0.9,35.0,14.5,5.7,5.5,1.4,0.5,0.9,0.644,0.375,0.595,2.5,3.9,0.1,0.2,0.6,1.1,2.1,3.4,1.2,2.1,SAS,ok,1629646.0,Charles Bassey,0.3
Tre Mann,2021,33.0,Point Guard,1630544.0,2023-24,-3.1,41.0,24.1,9.3,3.6,4.0,1.2,0.1,0.459,0.373,0.763,3.5,7.7,1.1,3.1,1.1,1.4,0.5,3.1,1.6,1.2,CHA,ok,1630544.0,Tre Mann,-0.6
Isaiah Jackson,2021,34.0,Power Forward/Center,1630543.0,2022-23,-2.0,63.0,16.5,7.2,4.5,0.8,0.5,1.5,0.563,0.143,0.651,2.8,5.0,0.0,0.2,1.5,2.3,1.8,2.7,0.8,2.4,IND,ok,1630543.0,Isaiah Jackson,0.1
Sharife Cooper,2021,35.0,Point Guard,1630536.0,2021-22,-2.7,13.0,3.0,0.5,0.4,0.4,0.0,0.0,0.214,0.167,0.0,0.2,1.1,0.1,0.5,0.0,0.0,0.0,0.4,0.4,0.1,ATL,ok,1630536.0,Sharife Cooper,-0.1
Jason Preston,2021,36.0,Point Guard,1630554.0,2023-24,3.3,7.0,10.2,1.7,2.4,2.3,0.3,0.1,0.316,0.0,0.0,0.9,2.7,0.0,0.4,0.0,0.0,0.9,1.6,0.3,0.4,UTA,ok,1630554.0,Jason Preston,0.0
Quentin Grimes,2021,37.0,Shooting Guard,1629656.0,2022-23,2.6,71.0,29.9,11.3,3.2,2.1,0.7,0.4,0.468,0.386,0.796,4.0,8.5,2.2,5.7,1.1,1.4,0.7,2.5,1.0,2.5,NYK,ok,1629656.0,Quentin Grimes,1.0
Greg Brown,2021,38.0,Small Forward/Power Forward,1630535.0,2021-22,-5.0,48.0,13.3,4.7,2.8,0.7,0.5,0.5,0.426,0.311,0.677,1.7,4.0,0.4,1.3,0.9,1.4,0.8,2.0,0.8,1.9,POR,ok,1630535.0,Greg Brown III,-0.2
JT Thor,2021,39.0,Power Forward/Center,1630550.0,2022-23,-2.4,69.0,14.0,3.8,2.2,0.5,0.3,0.3,0.399,0.317,0.702,1.4,3.4,0.6,1.8,0.5,0.7,0.5,1.7,0.6,1.0,CHA,ok,1630550.0,JT Thor,-0.1
Aaron Wiggins,2021,40.0,Shooting Guard,1630598.0,2021-22,-4.7,50.0,24.2,8.3,3.6,1.4,0.6,0.2,0.463,0.304,0.729,3.1,6.7,0.8,2.8,1.2,1.7,1.0,2.5,1.1,1.9,OKC,ok,1630598.0,Aaron Wiggins,1.4
Herbert Jones,2021,41.0,Shooting Guard/Small Forward,1630529.0,2023-24,3.0,76.0,30.5,11.0,3.6,2.6,1.4,0.8,0.498,0.418,0.867,3.9,7.7,1.5,3.6,1.8,2.1,1.0,2.6,1.2,2.9,NOP,ok,1630529.0,Herbert Jones,1.6
Moses Wright,2021,43.0,Power Forward/Center,1630589.0,2021-22,-1.8,4.0,3.7,1.3,0.8,0.5,0.0,0.3,0.25,0.0,1.0,0.3,1.0,0.0,0.3,0.8,0.8,0.3,0.5,0.0,0.0,DAL,ok,1630589.0,Moses Wright,0.0
Jeremiah Robinson-Earl,2021,44.0,Power Forward,1630526.0,2021-22,-4.9,49.0,22.2,7.5,5.6,1.0,0.6,0.3,0.414,0.352,0.741,2.7,6.6,1.2,3.4,0.8,1.1,1.5,4.1,0.8,1.5,OKC,ok,1630526.0,Jeremiah Robinson-Earl,0.1
Jericho Sims,2021,45.0,Power Forward/Center,1630579.0,2022-23,-2.2,52.0,15.6,3.4,4.7,0.5,0.3,0.5,0.776,0.0,0.75,1.6,2.1,0.0,0.0,0.2,0.3,1.9,2.8,0.5,1.8,NYK,ok,1630579.0,Jericho Sims,0.0
Neemias Queta,2021,46.0,Center,1629674.0,2023-24,4.8,28.0,11.9,5.5,4.4,0.7,0.5,0.8,0.644,0.0,0.714,2.4,3.7,0.0,0.0,0.7,1.0,1.9,2.5,0.5,1.8,BOS,ok,1629674.0,Neemias Queta,2.4
Joe Wieskamp,2021,48.0,Shooting Guard/Small Forward,1630580.0,2021-22,0.0,29.0,7.1,2.1,0.5,0.3,0.1,0.1,0.357,0.326,0.538,0.7,1.9,0.5,1.5,0.2,0.4,0.1,0.3,0.1,0.5,SAS,ok,1630580.0,Joe Wieskamp,-0.1
Isaiah Livers,2021,49.0,Small Forward/Power Forward,1630587.0,2021-22,-0.5,19.0,20.2,6.4,3.0,1.1,0.7,0.4,0.456,0.422,0.857,2.2,4.7,1.4,3.4,0.6,0.7,0.8,2.2,0.8,1.9,DET,ok,1630587.0,Isaiah Livers,0.0
David Duke,2021,51.0,Point Guard/Shooting Guard,1630561.0,2021-22,-0.5,22.0,15.5,4.7,3.0,0.8,0.6,0.3,0.361,0.243,0.81,1.8,4.9,0.4,1.7,0.8,1.0,1.4,1.7,0.4,1.6,BKN,ok,1630561.0,David Duke Jr.,0.0
Day'Ron Sharpe,2021,53.0,Power Forward/Center,1630549.0,2023-24,1.0,61.0,15.1,6.8,6.4,1.4,0.4,0.7,0.571,0.267,0.61,2.8,4.8,0.1,0.2,1.2,2.0,2.6,3.7,1.1,2.1,BKN,ok,1630549.0,Day'Ron Sharpe,-0.1
Aaron Henry,2021,54.0,Shooting Guard/Small Forward,1630565.0,2021-22,-3.3,6.0,2.8,0.3,0.2,0.0,0.0,0.3,0.2,0.0,0.0,0.2,0.8,0.0,0.2,0.0,0.0,0.0,0.2,0.3,0.3,PHI,ok,1630565.0,Aaron Henry,-0.1
Justin Champagnie,2021,58.0,Small Forward,1630551.0,2023-24,-3.9,15.0,15.7,5.9,3.5,1.3,0.7,0.6,0.41,0.289,0.8,2.1,5.2,0.9,3.0,0.8,1.0,1.3,2.3,0.7,0.9,WAS,ok,1630551.0,Justin Champagnie,0.0
Kessler Edwards,2021,61.0,Power Forward,1630556.0,2021-22,-1.3,48.0,20.6,5.9,3.6,0.6,0.6,0.5,0.412,0.353,0.842,2.3,5.6,1.0,2.8,0.3,0.4,0.9,2.7,0.9,1.8,BKN,ok,1630556.0,Kessler Edwards,-0.2
Duane Washington Jr.,2021,62.0,Point Guard/Shooting Guard,1630613.0,2021-22,-2.6,48.0,20.2,9.9,1.7,1.8,0.5,0.1,0.405,0.377,0.754,3.6,8.9,1.7,4.5,1.0,1.3,0.1,1.6,1.2,1.4,IND,ok,1630613.0,Duane Washington Jr.,-0.3
Mac McClung,2021,64.0,Point Guard/Shooting Guard,1630644.0,2022-23,9.0,2.0,20.5,12.5,5.0,4.5,0.0,0.0,0.45,0.364,0.6,4.5,10.0,2.0,5.5,1.5,2.5,1.5,3.5,1.5,1.5,PHI,ok,1630644.0,Mac McClung,0.0
Sam Hauser,2021,66.0,Small Forward,1630573.0,2023-24,6.2,79.0,22.0,9.0,3.5,1.0,0.5,0.3,0.446,0.424,0.895,3.2,7.1,2.5,5.9,0.2,0.2,0.6,2.9,0.4,1.3,BOS,ok,1630573.0,Sam Hauser,1.4
Marcus Garrett,2021,68.0,Point Guard/Shooting Guard,1630585.0,2021-22,1.4,12.0,10.7,1.1,1.9,0.6,0.4,0.3,0.238,0.25,0.4,0.4,1.8,0.1,0.3,0.2,0.4,0.8,1.2,0.2,1.3,MIA,ok,1630585.0,Marcus Garrett,-0.1
Sandro Mamukelashvili,2021,72.0,Power Forward,1630572.0,2022-23,-2.7,43.0,15.3,6.1,4.3,1.4,0.3,0.3,0.422,0.303,0.684,2.3,5.3,0.7,2.3,0.9,1.3,1.6,2.7,0.8,1.2,SAS,ok,1630572.0,Sandro Mamukelashvili,2.1
Luka Garza,2021,73.0,Center,1630568.0,2021-22,-2.0,32.0,12.2,5.8,3.1,0.6,0.3,0.2,0.449,0.327,0.623,2.1,4.6,0.5,1.5,1.2,1.9,1.8,1.3,0.6,1.7,DET,ok,1630568.0,Luka Garza,1.2
McKinley Wright,2021,74.0,Point Guard,1630593.0,2022-23,-4.1,27.0,12.4,4.2,1.7,2.1,0.3,0.2,0.469,0.321,0.684,1.7,3.6,0.3,1.0,0.5,0.7,0.3,1.4,0.7,0.9,DAL,ok,1630593.0,McKinley Wright IV,0.0
Carlik Jones,2021,75.0,Point Guard,1630637.0,2022-23,3.7,7.0,8.0,2.9,0.7,0.9,0.3,0.0,0.4,0.5,0.625,0.9,2.1,0.4,0.9,0.7,1.1,0.1,0.6,0.3,0.3,CHI,ok,1630637.0,Carlik Jones,0.0
Austin Reaves,2021,77.0,Point Guard/Shooting Guard,1630559.0,2023-24,-0.5,82.0,32.1,15.9,4.3,5.5,0.8,0.3,0.486,0.367,0.853,5.6,11.5,1.9,5.1,2.8,3.3,0.7,3.6,2.1,1.9,LAL,ok,1630559.0,Austin Reaves,2.1
Scottie Lewis,2021,78.0,Shooting Guard/Small Forward,1630575.0,2021-22,-2.0,2.0,3.3,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,CHA,ok,1630575.0,Scottie Lewis,0.0
Yves Pons,2021,79.0,Power Forward/Center,1630582.0,2021-22,-2.5,12.0,5.9,1.1,1.0,0.1,0.1,0.3,0.313,0.333,0.0,0.4,1.3,0.3,0.8,0.0,0.2,0.4,0.6,0.1,0.5,MEM,ok,1630582.0,Yves Pons,-0.1
Trendon Watford,2021,80.0,Small Forward/Power Forward,1630570.0,2021-22,-7.3,48.0,18.1,7.6,4.1,1.7,0.5,0.6,0.532,0.237,0.755,3.0,5.6,0.2,0.8,1.5,2.0,1.2,3.0,0.9,2.4,POR,ok,1630570.0,Trendon Watford,0.3
Olivier Sarr,2021,81.0,Center,1630846.0,2021-22,-1.3,22.0,19.1,7.0,4.2,0.9,0.3,0.7,0.574,0.448,0.828,2.6,4.6,0.6,1.3,1.1,1.3,1.5,2.7,1.0,2.4,OKC,ok,1630846.0,Olivier Sarr,0.0
Matthew Hurt,2021,83.0,Small Forward/Power Forward,1630562.0,2023-24,-1.5,8.0,14.2,4.0,2.0,0.5,0.4,0.4,0.353,0.25,1.0,1.5,4.3,0.6,2.5,0.4,0.4,1.1,0.9,0.3,1.0,MEM,recovered:last_unique,1630562.0,Matt Hurt,
DeJon Jarreau,2021,85.0,Point Guard,1630610.0,2023-24,-2.7,9.0,16.6,4.8,4.9,2.9,0.7,0.2,0.34,0.308,0.455,1.9,5.6,0.4,1.4,0.6,1.2,0.9,4.0,1.0,1.6,MEM,ok,1630610.0,DeJon Jarreau,0.0
Dalano Banton,2021,88.0,Point Guard/Shooting Guard,1630625.0,2023-24,-4.1,54.0,19.4,10.3,3.3,2.4,0.6,0.4,0.404,0.296,0.783,3.7,9.3,1.1,3.7,1.7,2.2,0.8,2.5,1.4,1.2,POR,ok,1630625.0,Dalano Banton,-0.2
Feron Hunt,2021,89.0,Small Forward,1630624.0,2021-22,-0.5,2.0,4.2,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,NYK,ok,1630624.0,Feron Hunt,0.0
Jose Alvarado,2021,90.0,Point Guard,1630631.0,2022-23,1.7,61.0,21.5,9.0,2.3,3.0,1.1,0.2,0.411,0.336,0.813,3.3,8.0,1.4,4.0,1.1,1.3,0.5,1.9,1.3,2.0,NOP,ok,1630631.0,Jose Alvarado,0.5
Jamorko Pickett,2021,93.0,Small Forward,1630691.0,2021-22,0.0,13.0,13.6,3.8,2.5,0.5,0.0,0.5,0.36,0.333,0.5,1.4,3.8,1.0,3.0,0.1,0.2,0.5,2.0,0.4,0.9,DET,ok,1630691.0,Jamorko Pickett,-0.1
Javonte Smart,2021,97.0,Point Guard/Shooting Guard,1630606.0,2021-22,-2.5,17.0,11.8,3.0,1.4,0.9,0.4,0.2,0.317,0.296,0.833,1.1,3.5,0.5,1.6,0.3,0.4,0.3,1.1,0.6,0.7,MIA,ok,1630606.0,Javonte Smart,-0.2
Jabari Smith,2022,1.0,Power Forward,1631095.0,2023-24,-1.1,76.0,31.9,13.7,8.1,1.6,0.7,0.8,0.454,0.363,0.811,5.0,11.0,1.8,5.0,2.0,2.4,1.8,6.3,1.2,2.6,HOU,ok,1631095.0,Jabari Smith Jr.,0.6
