player_name,draft_year,draft_pick,position,player_id,SEASON_ID,PLUS_MINUS,GP,MIN,PTS,REB,AST,STL,BLK,FG_PCT,FG3_PCT,FT_PCT,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,TOV,PF,TEAM_ABBREVIATION,note,PLAYER_ID,PLAYER_NAME
Ryan Dunn,2024.0,34.0,Small Forward/Power Forward,1642346.0,2025-26,0.1,70.0,19.4,5.8,4.2,1.5,0.9,0.4,0.453,0.331,0.489,2.3,5.2,0.8,2.4,0.3,0.7,1.4,2.8,0.8,1.9,PHX,ok,1642346.0,Ryan Dunn
AJ Johnson,2024.0,35.0,Point Guard/Shooting Guard,1642358.0,2025-26,-1.1,48.0,9.4,3.3,1.1,1.0,0.2,0.1,0.324,0.211,0.85,1.2,3.7,0.3,1.2,0.7,0.8,0.3,0.9,0.6,0.6,DAL,ok,1642358.0,AJ Johnson
Tyler Kolek,2024.0,37.0,Point Guard,1642278.0,2025-26,1.7,62.0,11.7,4.4,1.6,2.7,0.4,0.1,0.435,0.386,0.7,1.7,4.0,0.7,1.8,0.2,0.3,0.3,1.3,0.9,1.0,NYK,ok,1642278.0,Tyler Kolek
Pelle Larsson,2024.0,38.0,Shooting Guard/Small Forward,1641796.0,2025-26,1.1,70.0,26.4,11.4,3.5,3.4,0.7,0.2,0.496,0.323,0.797,4.0,8.0,0.9,2.7,2.6,3.3,1.0,2.5,1.4,2.1,MIA,ok,1641796.0,Pelle Larsson
Bobi Klintman,2024.0,39.0,Power Forward,1641752.0,2024-25,0.0,8.0,5.3,1.9,0.9,0.9,0.3,0.1,0.6,0.4,0.5,0.8,1.3,0.3,0.6,0.1,0.3,0.1,0.8,0.1,1.0,DET,ok,1641752.0,Bobi Klintman
Antonio Reeves,2024.0,40.0,Shooting Guard,1641810.0,2025-26,2.9,10.0,6.8,2.7,0.8,0.3,0.1,0.0,0.5,0.538,0.0,1.0,2.0,0.7,1.3,0.0,0.0,0.2,0.6,0.1,0.3,CHA,ok,1641810.0,Antonio Reeves
Ajay Mitchell,2024.0,41.0,Point Guard/Shooting Guard,1642349.0,2025-26,8.8,57.0,25.8,13.6,3.3,3.6,1.2,0.3,0.485,0.347,0.87,5.0,10.4,1.1,3.1,2.5,2.8,0.7,2.6,1.4,2.1,OKC,ok,1642349.0,Ajay Mitchell
Cam Spencer,2024.0,42.0,Shooting Guard,1642285.0,2024-25,1.6,25.0,10.1,4.2,1.2,1.4,0.4,0.0,0.415,0.365,1.0,1.4,3.3,0.8,2.1,0.8,0.8,0.5,0.7,0.2,0.9,MEM,ok,1642285.0,Cam Spencer
Ulrich Chomche,2024.0,43.0,Center,1642279.0,2024-25,-3.4,7.0,4.6,0.7,1.1,0.3,0.0,0.1,0.4,0.0,0.5,0.3,0.7,0.0,0.0,0.1,0.3,0.6,0.6,0.3,0.7,TOR,ok,1642279.0,Ulrich Chomche
Dillon Jones,2024.0,44.0,Small Forward,1641794.0,2024-25,1.4,54.0,10.2,2.5,2.2,1.1,0.3,0.1,0.383,0.254,0.607,0.9,2.5,0.3,1.2,0.3,0.5,0.6,1.7,0.5,1.0,OKC,ok,1641794.0,Dillon Jones
Tristen Newton,2024.0,45.0,Point Guard/Shooting Guard,1641803.0,2025-26,2.0,1.0,12.0,12.0,3.0,0.0,1.0,0.0,0.444,0.4,0.667,4.0,9.0,2.0,5.0,2.0,3.0,2.0,1.0,0.0,0.0,HOU,ok,1641803.0,Tristen Newton
Trentyn Flowers,2024.0,46.0,Small Forward/Power Forward,1642280.0,2024-25,-1.0,6.0,4.4,1.8,0.7,0.0,0.0,0.0,0.364,0.0,1.0,0.7,1.8,0.0,0.3,0.5,0.5,0.2,0.5,0.2,0.7,LAC,ok,1642280.0,Trentyn Flowers
Bronny James,2024.0,47.0,Shooting Guard,1642355.0,2025-26,-1.0,42.0,8.9,2.9,0.5,1.2,0.5,0.1,0.409,0.386,0.857,1.1,2.7,0.5,1.4,0.1,0.2,0.1,0.4,0.6,0.7,LAL,ok,1642355.0,Bronny James
Justin Edwards,2024.0,48.0,Small Forward,1642348.0,2025-26,-1.1,64.0,15.3,6.0,1.5,1.3,0.8,0.2,0.447,0.372,0.846,2.2,5.0,1.0,2.8,0.5,0.6,0.4,1.1,0.6,1.4,PHI,ok,1642348.0,Justin Edwards
Jalen Bridges,2024.0,49.0,Small Forward,1641779.0,2024-25,0.9,8.0,3.8,1.1,0.5,0.0,0.0,0.0,0.286,0.286,0.75,0.3,0.9,0.3,0.9,0.4,0.5,0.0,0.5,0.5,0.0,PHX,ok,1641779.0,Jalen Bridges
Kevin McCullar,2024.0,50.0,Shooting Guard,1641755.0,2024-25,-0.5,4.0,7.3,1.5,2.0,0.5,0.3,0.3,0.286,0.0,1.0,0.5,1.8,0.0,0.3,0.5,0.5,0.0,2.0,0.0,1.5,NYK,ok,1641755.0,Kevin McCullar Jr.
Adem Bona,2024.0,51.0,Center,1641737.0,2025-26,-0.1,71.0,17.4,4.8,4.3,0.5,0.4,1.2,0.595,0.333,0.708,1.8,3.1,0.0,0.1,1.1,1.6,1.8,2.5,0.8,2.2,PHI,ok,1641737.0,Adem Bona
Oso Ighodaro,2024.0,52.0,Power Forward/Center,1642345.0,2025-26,2.0,82.0,22.1,6.5,5.1,2.3,0.9,0.7,0.653,0.0,0.453,2.9,4.5,0.0,0.0,0.6,1.4,1.7,3.4,1.2,2.7,PHX,ok,1642345.0,Oso Ighodaro
Nikola Djurisic,2024.0,53.0,Shooting Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Juan Nunez,2024.0,54.0,Point Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Keshad Johnson,2024.0,55.0,Power Forward/Center,1642352.0,2025-26,2.8,32.0,8.7,4.3,1.9,0.3,0.5,0.3,0.49,0.295,0.724,1.6,3.3,0.4,1.4,0.7,0.9,0.8,1.1,0.4,0.9,MIA,ok,1642352.0,Keshad Johnson
Isaac Jones,2024.0,56.0,Power Forward/Center,1642403.0,2024-25,-1.6,40.0,7.6,3.4,1.4,0.3,0.1,0.3,0.651,0.375,0.639,1.4,2.1,0.1,0.2,0.6,0.9,0.6,0.9,0.4,0.8,SAC,ok,1642403.0,Isaac Jones
Blake Hinson,2024.0,57.0,Small Forward,1642396.0,2025-26,3.2,14.0,20.4,11.9,2.4,1.1,0.4,0.1,0.513,0.468,0.75,4.2,8.2,2.6,5.6,0.9,1.1,0.8,1.6,0.4,1.7,UTA,recovered:last_unique,1642396.0,Blake Hinson
Nae'Qwan Tomlin,2024.0,58.0,Power Forward/Center,1641772.0,2024-25,1.4,5.0,12.7,7.2,4.2,0.4,0.0,0.2,0.406,0.2,0.727,2.6,6.4,0.4,2.0,1.6,2.2,1.8,2.4,0.4,1.8,CLE,ok,1641772.0,Nae'Qwan Tomlin
Jamal Shead,2024.0,59.0,Point Guard,1642347.0,2025-26,2.8,82.0,22.6,6.6,1.7,5.4,0.9,0.2,0.367,0.321,0.784,2.3,6.1,1.0,3.2,1.1,1.4,0.3,1.4,1.4,2.0,TOR,ok,1642347.0,Jamal Shead
Enrique Freeman,2024.0,60.0,Center,1642402.0,2025-26,7.0,4.0,9.3,3.3,2.5,0.5,0.5,0.8,0.5,0.5,0.75,1.0,2.0,0.5,1.0,0.8,1.0,0.5,2.0,0.5,1.3,MIN,ok,1642402.0,Enrique Freeman
Melvin Ajinca,2024.0,61.0,Shooting Guard/Small Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Reece Beekman,2024.0,62.0,Point Guard,1641736.0,2024-25,-3.3,36.0,13.0,2.6,1.1,1.8,0.9,0.1,0.327,0.175,0.762,1.0,3.0,0.2,1.1,0.4,0.6,0.4,0.7,0.6,1.0,BKN,ok,1641736.0,Reece Beekman
PJ Hall,2024.0,63.0,Center,1641790.0,2024-25,-0.1,19.0,3.5,1.7,1.2,0.2,0.0,0.2,0.583,0.25,0.75,0.7,1.3,0.1,0.4,0.2,0.2,0.3,0.8,0.1,0.6,DEN,ok,1641790.0,PJ Hall
Harrison Ingram,2024.0,64.0,Small Forward,1631127.0,2024-25,6.0,5.0,7.0,0.8,1.8,0.6,0.6,0.0,0.5,0.0,0.0,0.4,0.8,0.0,0.2,0.0,0.0,0.4,1.4,0.2,0.4,SAS,ok,1631127.0,Harrison Ingram
KJ Simpson,2024.0,65.0,Point Guard,1642354.0,2025-26,-0.1,20.0,12.9,4.6,1.9,2.2,0.8,0.0,0.343,0.3,0.611,1.7,5.0,0.6,2.0,0.6,0.9,0.5,1.4,1.3,0.9,DEN,ok,1642354.0,KJ Simpson
N'Faly Dante,2024.0,66.0,Center,1642368.0,2025-26,2.5,4.0,3.9,0.8,1.8,0.0,0.5,0.0,0.25,0.0,1.0,0.3,1.0,0.0,0.0,0.3,0.3,0.8,1.0,0.3,0.3,ATL,ok,1642368.0,N'Faly Dante
Anton Watson,2024.0,67.0,Small Forward/Power Forward,1641817.0,2024-25,-1.0,9.0,2.5,0.9,0.3,0.2,0.1,0.0,0.444,0.0,0.0,0.4,1.0,0.0,0.1,0.0,0.0,0.1,0.2,0.2,0.3,NYK,ok,1641817.0,Anton Watson
Jaedon LeDee,2024.0,68.0,Small Forward/Power Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Ariel Hukporti,2024.0,69.0,Center,1630574.0,2025-26,0.6,54.0,9.2,2.2,2.9,0.5,0.2,0.5,0.563,0.25,0.788,0.8,1.5,0.0,0.1,0.5,0.6,1.0,1.9,0.6,1.2,NYK,ok,1630574.0,Ariel Hukporti
David Jones,2024.0,70.0,Small Forward,1642357.0,2025-26,3.5,11.0,6.2,2.9,1.2,1.6,0.5,0.1,0.52,0.6,0.5,1.2,2.3,0.3,0.5,0.3,0.5,0.4,0.8,0.5,0.5,SAS,ok,1642357.0,David Jones Garcia
Allen Flanigan,2024.0,71.0,Shooting Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Boogie Ellis,2024.0,72.0,Point Guard/Shooting Guard,1631165.0,2024-25,0.8,80.0,24.4,8.3,2.7,1.5,1.5,0.8,0.489,0.433,0.849,2.8,5.8,1.7,4.0,0.9,1.1,0.8,1.9,0.9,2.2,SAC,recovered:last_unique_wide_era,1631165.0,Keon Ellis
Branden Carlson,2024.0,73.0,Center,1642382.0,2024-25,1.3,32.0,7.7,3.8,1.7,0.4,0.2,0.7,0.443,0.333,0.778,1.3,3.0,0.7,2.1,0.4,0.6,0.5,1.2,0.2,0.7,OKC,ok,1642382.0,Branden Carlson
Kalib Boone,2024.0,74.0,Power Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Armel Traore,2024.0,75.0,Power Forward,1642422.0,2024-25,-5.4,9.0,7.4,1.6,1.7,0.1,0.4,0.2,0.316,0.0,0.286,0.7,2.1,0.0,0.8,0.2,0.8,0.2,1.4,0.3,0.7,LAL,ok,1642422.0,Armel Traore
Tristan Enaruna,2024.0,76.0,Small Forward,1642400.0,2025-26,4.8,9.0,9.5,4.1,1.6,0.8,0.6,0.0,0.5,0.3,0.75,1.6,3.1,0.3,1.1,0.7,0.9,0.8,0.8,0.3,0.3,CLE,recovered:last_unique,1642400.0,Tristan Enaruna
Mark Armstrong,2024.0,77.0,Point Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Bryson Warren,2024.0,78.0,Point Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Isaiah Crawford,2024.0,79.0,Small Forward/Power Forward,1642384.0,2024-25,1.5,15.0,3.0,0.9,0.5,0.1,0.1,0.1,0.455,0.2,0.5,0.3,0.7,0.1,0.3,0.1,0.3,0.1,0.5,0.1,0.1,SAC,ok,1642384.0,Isaiah Crawford
RayJ Dennis,2024.0,80.0,Point Guard,1642484.0,2024-25,4.0,11.0,6.4,2.7,1.1,1.3,0.6,0.2,0.333,0.286,1.0,1.0,3.0,0.5,1.9,0.2,0.2,0.2,0.9,0.5,0.6,IND,ok,1642484.0,RayJ Dennis
Yannick Kraag,2024.0,81.0,Shooting Guard/Small Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Daniel Onwenu,2024.0,82.0,Shooting Guard/Small Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Aaron Estrada,2024.0,83.0,Point Guard/Shooting Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Jesse Edwards,2024.0,84.0,Center,1642399.0,2024-25,-5.0,2.0,2.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MIN,ok,1642399.0,Jesse Edwards
Zyon Pullin,2024.0,85.0,Point Guard/Shooting Guard,1642389.0,2025-26,1.2,5.0,8.5,4.6,0.6,1.8,0.2,0.0,0.692,0.333,1.0,1.8,2.6,0.2,0.6,0.8,0.8,0.2,0.4,0.6,1.2,MIN,ok,1642389.0,Zyon Pullin
Quinten Post,2024.0,87.0,Power Forward/Center,1642366.0,2024-25,1.0,42.0,16.3,8.1,3.5,1.3,0.4,0.4,0.449,0.408,0.778,2.9,6.5,1.7,4.3,0.5,0.6,0.8,2.7,0.8,2.0,GSW,ok,1642366.0,Quinten Post
Jalen Lewis,2024.0,88.0,Power Forward,1641721.0,2024-25,-2.4,28.0,11.7,4.1,2.0,0.7,0.3,0.3,0.417,0.38,0.7,1.6,3.9,0.7,1.8,0.3,0.4,0.6,1.3,0.5,1.0,BKN,recovered:last_unique,1641721.0,Maxwell Lewis
Eric Gaines,2024.0,89.0,Point Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Malevy Leons,2024.0,90.0,Power Forward,1642502.0,2024-25,-3.0,6.0,3.5,0.3,0.5,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.3,0.0,0.2,0.3,0.7,0.2,0.3,0.2,0.7,OKC,ok,1642502.0,Malevy Leons
Quinn Ellis,2024.0,91.0,Point Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Taran Armstrong,2024.0,92.0,Shooting Guard,1642379.0,,,,,,,,,,,,,,,,,,,,,,,,no_data_in_2024-25_to_2028-29,,
Juan Fernandez,2024.0,93.0,Power Forward/Center,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Zsombor Maronka,2024.0,94.0,Small Forward/Power Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Roko Prkacin,2024.0,95.0,Power Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Babacar Sane,2024.0,96.0,Small Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Tyler Burton,2024.0,97.0,Small Forward,1631174.0,2025-26,-12.1,12.0,25.6,10.8,4.2,1.0,0.9,0.3,0.375,0.333,0.852,3.5,9.3,1.8,5.5,1.9,2.3,0.7,3.5,0.9,2.6,MEM,recovered:last_unique,1631174.0,Tyler Burton
Boo Buie,2024.0,98.0,Point Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Lucas Ugolin,2024.0,99.0,Shooting Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Judah Mintz,2024.0,100.0,Shooting Guard,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Cooper Flagg,2025.0,1.0,Small Forward/Power Forward,1642843.0,2025-26,-3.8,70.0,33.5,21.0,6.7,4.5,1.2,0.9,0.468,0.295,0.827,8.0,17.1,1.0,3.5,4.0,4.9,1.2,5.4,2.3,2.0,DAL,ok,1642843.0,Cooper Flagg
Dylan Harper,2025.0,2.0,Point Guard/Shooting Guard,1642844.0,2025-26,4.4,69.0,22.6,11.8,3.4,3.9,0.8,0.3,0.505,0.343,0.756,4.8,9.5,0.9,2.6,1.3,1.7,0.8,2.6,1.4,2.0,SAS,ok,1642844.0,Dylan Harper
VJ Edgecombe,2025.0,3.0,Point Guard/Shooting Guard,1642845.0,2025-26,0.8,75.0,35.0,16.0,5.6,4.2,1.4,0.5,0.438,0.354,0.818,6.0,13.7,2.0,5.6,2.0,2.4,1.6,4.0,1.8,2.9,PHI,ok,1642845.0,VJ Edgecombe
Ace Bailey,2025.0,4.0,Shooting Guard/Small Forward,1642846.0,2025-26,-6.2,72.0,27.6,13.8,4.2,1.8,0.8,0.7,0.443,0.344,0.75,5.5,12.4,1.9,5.5,0.9,1.2,1.4,2.8,1.5,2.7,UTA,ok,1642846.0,Ace Bailey
Jeremiah Fears,2025.0,5.0,Point Guard/Shooting Guard,1642847.0,2025-26,-3.5,82.0,25.8,14.3,3.7,3.4,1.2,0.4,0.434,0.33,0.789,5.3,12.3,1.2,3.7,2.4,3.0,0.7,2.9,2.2,1.8,NOP,ok,1642847.0,Jeremiah Fears
Kon Knueppel,2025.0,6.0,Shooting Guard/Small Forward,1642851.0,2025-26,4.0,81.0,31.5,18.5,5.3,3.4,0.7,0.2,0.475,0.425,0.863,6.4,13.4,3.4,7.9,2.4,2.8,1.2,4.1,2.0,2.1,CHA,ok,1642851.0,Kon Knueppel
Tre Johnson,2025.0,7.0,Shooting Guard,1642848.0,2025-26,-5.6,60.0,24.0,12.2,2.8,2.0,0.6,0.3,0.419,0.358,0.874,4.5,10.8,1.9,5.4,1.3,1.5,0.5,2.4,1.6,2.0,WAS,ok,1642848.0,Tre Johnson
Nolan Traore,2025.0,8.0,Point Guard,1642849.0,2025-26,-5.0,56.0,22.2,8.9,1.8,3.8,0.8,0.4,0.38,0.318,0.787,3.3,8.6,1.1,3.4,1.3,1.7,0.3,1.5,2.3,2.1,BKN,ok,1642849.0,Nolan Traore
Asa Newell,2025.0,9.0,Power Forward,1642854.0,2025-26,-1.0,44.0,11.4,5.2,2.2,0.6,0.4,0.3,0.538,0.387,0.552,2.1,3.8,0.7,1.7,0.4,0.7,1.0,1.2,0.5,1.5,ATL,ok,1642854.0,Asa Newell
Noa Essengue,2025.0,10.0,Small Forward/Power Forward,1642855.0,2025-26,-7.5,2.0,3.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,CHI,ok,1642855.0,Noa Essengue
Thomas Sorber,2025.0,11.0,Center,1642850.0,,,,,,,,,,,,,,,,,,,,,,,,no_data_in_2025-26_to_2029-30,,
Nique Clifford,2025.0,12.0,Shooting Guard,1642363.0,2025-26,-2.9,75.0,25.1,8.6,3.8,2.4,0.9,0.3,0.418,0.333,0.722,3.3,7.9,1.0,3.1,0.9,1.3,0.9,2.9,1.5,2.1,SAC,ok,1642363.0,Nique Clifford
Khaman Maluach,2025.0,13.0,Center,1642863.0,2025-26,1.0,46.0,8.9,3.0,2.9,0.1,0.1,0.7,0.533,0.238,0.71,1.2,2.3,0.1,0.5,0.5,0.7,1.1,1.8,0.5,0.9,PHX,ok,1642863.0,Khaman Maluach
Joan Beringer,2025.0,14.0,Power Forward/Center,1642866.0,2025-26,0.6,40.0,7.9,3.9,2.3,0.3,0.2,0.7,0.663,0.0,0.703,1.6,2.5,0.0,0.0,0.7,0.9,1.1,1.2,0.3,1.2,MIN,ok,1642866.0,Joan Beringer
Egor Demin,2025.0,15.0,Shooting Guard/Small Forward,1642856.0,2025-26,-3.1,52.0,25.2,10.3,3.2,3.3,0.8,0.3,0.399,0.385,0.831,3.4,8.6,2.4,6.2,1.0,1.3,0.4,2.8,1.7,1.8,BKN,ok,1642856.0,Egor Dëmin
Kasparas Jakucionis,2025.0,16.0,Point Guard/Shooting Guard,1642857.0,2025-26,1.4,53.0,17.8,6.2,2.6,2.6,0.6,0.1,0.429,0.423,0.879,1.9,4.5,1.2,2.9,1.1,1.2,0.8,1.8,0.9,1.9,MIA,ok,1642857.0,Kasparas Jakučionis
Derik Queen,2025.0,17.0,Center,1642852.0,2025-26,-3.8,81.0,25.0,11.7,7.1,3.7,1.0,0.9,0.473,0.261,0.795,4.4,9.2,0.3,1.1,2.7,3.4,1.7,5.4,2.3,2.7,NOP,ok,1642852.0,Derik Queen
Rasheer Fleming,2025.0,18.0,Power Forward/Center,1642853.0,2025-26,1.8,55.0,12.2,4.3,2.3,0.3,0.4,0.4,0.405,0.346,0.559,1.6,3.9,0.8,2.4,0.3,0.6,1.0,1.2,0.5,1.2,PHX,ok,1642853.0,Rasheer Fleming
Collin Murray-Boyles,2025.0,19.0,Power Forward/Center,1642867.0,2025-26,0.8,57.0,21.9,8.5,5.0,1.9,0.9,0.9,0.579,0.34,0.657,3.5,6.0,0.3,0.9,1.2,1.9,2.3,2.7,1.0,2.6,TOR,ok,1642867.0,Collin Murray-Boyles
Carter Bryant,2025.0,20.0,Small Forward,1642868.0,2025-26,-0.1,71.0,11.5,4.2,2.5,0.7,0.2,0.3,0.408,0.335,0.714,1.5,3.7,0.7,2.2,0.4,0.6,0.5,2.0,0.5,1.3,SAS,ok,1642868.0,Carter Bryant
Cedric Coward,2025.0,21.0,Shooting Guard/Small Forward,1642907.0,2025-26,0.4,62.0,25.8,13.6,5.9,2.8,0.6,0.4,0.471,0.338,0.843,4.9,10.5,1.5,4.4,2.3,2.7,1.3,4.5,1.7,2.0,MEM,ok,1642907.0,Cedric Coward
Walter Clayton,2025.0,22.0,Point Guard/Shooting Guard,1642383.0,2025-26,-4.1,69.0,20.4,7.8,2.0,4.0,0.6,0.3,0.384,0.307,0.901,2.6,6.7,1.1,3.5,1.6,1.8,0.4,1.7,1.7,1.7,MEM,ok,1642383.0,Walter Clayton Jr.
Drake Powell,2025.0,23.0,Shooting Guard/Small Forward,1642962.0,2025-26,-7.1,63.0,20.9,6.5,1.8,1.4,0.6,0.2,0.402,0.28,0.896,2.3,5.7,0.8,2.9,1.1,1.2,0.3,1.4,1.0,1.4,BKN,ok,1642962.0,Drake Powell
Liam McNeeley,2025.0,24.0,Small Forward,1642862.0,2025-26,0.3,31.0,11.9,4.3,2.4,0.8,0.2,0.1,0.4,0.4,0.821,1.2,3.1,0.8,1.9,1.0,1.3,0.4,1.9,0.4,1.2,CHA,ok,1642862.0,Liam McNeeley
Will Riley,2025.0,25.0,Shooting Guard/Small Forward,1642860.0,2025-26,-6.5,74.0,22.1,10.3,2.9,2.0,0.7,0.1,0.439,0.316,0.8,3.7,8.4,1.1,3.3,1.9,2.4,0.8,2.1,1.3,1.2,WAS,ok,1642860.0,Will Riley
Hugo Gonzalez,2025.0,26.0,Shooting Guard/Small Forward,1642864.0,2025-26,3.3,74.0,14.6,3.9,3.3,0.5,0.6,0.3,0.476,0.362,0.5,1.6,3.3,0.6,1.6,0.2,0.4,0.8,2.5,0.5,1.7,BOS,ok,1642864.0,Hugo González
Jase Richardson,2025.0,27.0,Point Guard/Shooting Guard,1642859.0,2025-26,-0.3,54.0,10.9,4.4,1.2,1.1,0.4,0.0,0.473,0.354,0.717,1.6,3.5,0.5,1.5,0.6,0.9,0.4,0.8,0.5,1.0,ORL,ok,1642859.0,Jase Richardson
Noah Penda,2025.0,28.0,Shooting Guard/Small Forward,1642869.0,2025-26,-0.9,59.0,12.8,3.8,3.2,1.2,0.5,0.3,0.404,0.323,0.688,1.4,3.4,0.5,1.6,0.6,0.8,1.1,2.0,0.7,1.2,ORL,ok,1642869.0,Noah Penda
Chaz Lanier,2025.0,29.0,Shooting Guard,1642404.0,2025-26,0.2,34.0,7.7,2.4,0.7,0.5,0.2,0.0,0.315,0.284,0.833,0.8,2.6,0.6,2.0,0.1,0.2,0.2,0.4,0.1,0.4,DET,ok,1642404.0,Chaz Lanier
Maxime Raynaud,2025.0,30.0,Center,1642875.0,2025-26,-6.2,74.0,26.5,12.5,7.5,1.4,0.5,0.5,0.571,0.324,0.786,5.2,9.1,0.3,1.0,1.8,2.3,1.9,5.6,1.3,2.3,SAC,ok,1642875.0,Maxime Raynaud
Ryan Kalkbrenner,2025.0,31.0,Center,1641750.0,2025-26,0.7,69.0,21.4,7.6,5.5,0.8,0.5,1.5,0.753,0.0,0.716,3.2,4.2,0.0,0.1,1.2,1.7,2.4,3.0,0.9,1.6,CHA,ok,1641750.0,Ryan Kalkbrenner
Danny Wolf,2025.0,32.0,Power Forward/Center,1642874.0,2025-26,-4.1,57.0,20.8,8.9,4.9,2.2,0.5,0.6,0.405,0.322,0.771,3.1,7.7,1.2,3.7,1.5,1.9,1.0,3.9,1.3,2.2,BKN,ok,1642874.0,Danny Wolf
Hansen Yang,2025.0,33.0,Center,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Tamar Bates,2025.0,34.0,Shooting Guard,1642926.0,,,,,,,,,,,,,,,,,,,,,,,,no_data_in_2025-26_to_2029-30,,
Yanic Konan Niederhauser,2025.0,35.0,Center,1642949.0,2025-26,0.9,41.0,10.3,4.3,2.9,0.3,0.1,0.7,0.64,0.2,0.758,1.6,2.4,0.0,0.1,1.1,1.5,0.9,2.0,0.6,1.6,LAC,ok,1642949.0,Yanic Konan Niederhäuser
Micah Peavy,2025.0,36.0,Shooting Guard/Small Forward,1642877.0,2025-26,-1.7,61.0,15.0,4.3,1.9,1.0,0.7,0.1,0.385,0.259,0.759,1.7,4.5,0.5,1.8,0.4,0.5,0.8,1.2,0.3,1.6,NOP,ok,1642877.0,Micah Peavy
Bogoljub Markovic,2025.0,37.0,Power Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Johni Broome,2025.0,38.0,Power Forward/Center,1641780.0,2025-26,-1.6,11.0,5.0,0.9,1.5,0.4,0.3,0.2,0.167,0.0,0.333,0.4,2.2,0.0,0.5,0.2,0.5,0.6,0.8,0.3,0.6,PHI,ok,1641780.0,Johni Broome
Tyrese Proctor,2025.0,39.0,Point Guard,1642878.0,2025-26,-0.1,50.0,10.9,5.4,1.3,1.5,0.5,0.0,0.413,0.351,0.889,1.9,4.5,0.9,2.6,0.8,0.9,0.2,1.1,0.8,1.2,CLE,ok,1642878.0,Tyrese Proctor
Adou Thiero,2025.0,40.0,Small Forward/Power Forward,1642876.0,2025-26,-1.3,25.0,6.0,1.9,1.1,0.4,0.3,0.1,0.516,0.333,0.636,0.6,1.2,0.0,0.1,0.6,0.9,0.4,0.8,0.4,0.8,LAL,ok,1642876.0,Adou Thiero
Javon Small,2025.0,41.0,Point Guard,1642914.0,2025-26,-2.6,41.0,20.2,9.7,3.1,3.7,0.8,0.2,0.465,0.423,0.829,3.3,7.0,1.5,3.5,1.7,2.0,0.9,2.2,1.4,1.6,MEM,ok,1642914.0,Javon Small
Eric Dixon,2025.0,42.0,Power Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Kam Jones,2025.0,43.0,Point Guard/Shooting Guard,1642880.0,2025-26,-3.9,37.0,16.7,4.4,1.6,3.2,0.5,0.0,0.402,0.293,0.5,1.8,4.6,0.6,2.0,0.1,0.2,0.4,1.2,1.0,1.1,IND,ok,1642880.0,Kam Jones
Ben Saraf,2025.0,44.0,Point Guard/Shooting Guard,1642879.0,2025-26,-5.4,44.0,20.8,7.5,2.1,3.3,0.9,0.2,0.396,0.211,0.83,2.7,6.9,0.4,2.0,1.7,2.0,0.5,1.6,2.3,1.8,BKN,ok,1642879.0,Ben Saraf
Jaxson Robinson,2025.0,45.0,Shooting Guard/Small Forward,,,,,,,,,,,,,,,,,,,,,,,,,not_found_in_api,,
Brice Williams,2025.0,46.0,Shooting Guard/Small Forward,1631351.0,2025-26,-17.9,7.0,32.0,10.4,5.4,2.6,1.6,0.1,0.333,0.283,1.0,3.6,10.7,2.1,7.6,1.1,1.1,1.6,3.9,1.4,3.7,MEM,recovered:last_fuzzy,1631351.0,Lucas Williamson
