 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 03/11/2020


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"72","Paul Reed","DePaul","Jr.","6-9","F","29","182","353","51.6"
"73","Jason Preston","Ohio","So.","6-3","G","32","203","394","51.5"
"74","Amari Davis","Green Bay","Fr.","6-2","G","33","215","418","51.4"
"75","Andre Jones","Nicholls","Jr.","6-4","G","30","154","300","51.3"
"76","Jahlil Tripp","Pacific","Sr.","6-5","F","33","190","371","51.2"
"77","Sayeed Pridgett","Montana","Sr.","6-5","G","31","250","489","51.1"
"78","T.J. Atwood","Lamar University","Sr.","6-6","G","32","212","417","50.8"
"79","Tajion Jones","UNC Asheville","So.","6-5","G","31","155","305","50.8"
"80","Tahjai Teague","Ball St.","Sr.","6-8","F","31","174","344","50.6"
"81","Tajuan Agee","Iona","Sr.","6-9","F","29","151","299","50.5"
"82","AJ Brodeur","Penn","Sr.","6-8","F","27","186","369","50.4"
"83","Andrew Kostecka","Loyola Maryland","Sr.","6-4","G","29","192","381","50.4"
"84","Antonio Williams","Kent St.","Sr.","6-0","G","30","173","345","50.1"
"85","Raiquan Clark","LIU","Sr.","6-4","G","32","226","451","50.1"
"86","Reggie Perry","Mississippi St.","So.","6-10","F","31","183","366","50.0"
"87","Grant Riller","Col. of Charleston","Sr.","6-3","G","31","227","455","49.9"
"88","Bryson Williams","UTEP","Jr.","6-8","F","32","212","425","49.9"
"89","Liam Robbins","Drake","So.","7-0","F","34","189","379","49.9"
"90","Jonah Radebaugh","Northern Colo.","Sr.","6-2","G","31","194","392","49.5"
"91","Gaige Prim","Missouri St.","Jr.","6-9","F","28","149","302","49.3"
"92","Precious Achiuwa","Memphis","Fr.","6-9","F","31","182","369","49.3"
"93","Ben Vander Plas","Ohio","So.","6-8","F","31","183","372","49.2"
"94","Jordan Ford","Saint Mary's (CA)","Sr.","6-2","G","34","270","549","49.2"
"95","Skylar Mays","LSU","Sr.","6-4","G","31","169","344","49.1"
"96","Taevion Kinsey","Marshall","So.","6-5","G","32","201","410","49.0"
"97","Andrew Fleming","Maine","Sr.","6-7","F","30","164","335","49.0"
"98","Trendon Watford","LSU","Fr.","6-7","F","31","157","321","48.9"
"99","Loudon Love","Wright St.","Jr.","6-8","C","27","168","344","48.8"
"100","Sa'eed Nelson","American","Sr.","6-1","G","29","207","424","48.8"
"101","DeVante' Jones","Coastal Carolina","So.","6-1","G","32","185","379","48.8"
"102","Marcus Zegarowski","Creighton","So.","6-2","G","31","182","373","48.8"
"103","Carlik Jones","Radford","Jr.","6-0","G","32","218","447","48.8"
"104","Jerrick Harding","Weber St.","Sr.","6-1","G","29","235","482","48.8"
"105","Jimmy Whitt Jr.","Arkansas","Sr.","6-3","G","32","181","372","48.7"
"106","Obadiah Noel","UMass Lowell","Jr.","6-4","G","32","194","399","48.6"
"107","Eric Jamison","Gardner-Webb","Sr.","6-5","G","32","182","375","48.5"
"108","Dimencio Vaughn","Rider","Jr.","6-5","F","30","156","322","48.4"
"109","E.J. Anosike","Sacred Heart","Jr.","6-7","F","33","182","376","48.4"
"110","Ayo Dosunmu","Illinois","So.","6-5","G","30","196","405","48.4"
"111","Saben Lee","Vanderbilt","Jr.","6-2","G","32","200","414","48.3"
"112","Tre Mitchell","Massachusetts","Fr.","6-9","C","31","206","428","48.1"
"113","Ade Murkey","Denver","Sr.","6-5","G","31","205","426","48.1"
"114","Jordan Roland","Northeastern","Sr.","6-1","G","33","249","518","48.1"
"115","Luke Knapke","Toledo","Sr.","6-11","C","32","174","363","47.9"
"116","Ty Brewer","Southeastern La.","So.","6-7","F","31","185","386","47.9"
"117","Ethan Stair","Mercer","Sr.","6-4","G","32","173","361","47.9"
"118","Mamadi Diakite","Virginia","Sr.","6-9","F","30","150","314","47.8"
"119","Saddiq Bey","Villanova","So.","6-8","F","31","175","367","47.7"
"120","Zavier Simpson","Michigan","Sr.","6-0","G","30","151","317","47.6"
"121","Michael Devoe","Georgia Tech","So.","6-5","G","28","157","330","47.6"
"122","Caleb Homesley","Liberty","Sr.","6-4","G","30","172","363","47.4"
"123","Tyrik Armstrong","Texas Southern","Sr.","5-10","G","28","141","298","47.3"
"124","Jordan Goodwin","Saint Louis","Jr.","6-3","G","31","191","404","47.3"
"125","Jake Toolson","BYU","Sr.","6-5","G","32","171","362","47.2"
"126","Malik Fitts","Saint Mary's (CA)","Jr.","6-8","F","34","191","405","47.2"
"127","Taveion Hollingsworth","Western Ky.","Jr.","6-2","G","30","164","348","47.1"
"128","Devon Dotson","Kansas","So.","6-2","G","30","182","389","46.8"
"129","Kevon Harris","SFA","Sr.","6-6","G","31","167","357","46.8"
"130","Payton Pritchard","Oregon","Sr.","6-2","G","31","216","462","46.8"
"131","E.J. Crawford","Iona","Sr.","6-6","G","28","173","371","46.6"
"132","Loren Cristian Jackson","Akron","Jr.","5-8","G","31","194","417","46.5"
"133","Keith Braxton","Saint Francis","Sr.","6-5","G","32","196","422","46.4"
"134","Rayshaun Hammonds","Georgia","Jr.","6-9","F","32","160","345","46.4"
"135","Algevon Eichelberger","Cleveland St.","Jr.","6-8","F","29","159","343","46.4"
"136","Devonte Patterson","Prairie View","Sr.","6-7","F","24","132","285","46.3"
"137","Kellan Grady","Davidson","Jr.","6-5","G","30","185","400","46.3"
"138","Deondre Burns","Oral Roberts","Sr.","6-3","G","31","181","392","46.2"
"139","Andy Van Vliet","William & Mary","Sr.","7-0","F","32","167","362","46.1"
"140","Josiah Wallace","Eastern Ill.","Jr.","6-4","G","32","196","425","46.1"
"141","Sam Merrill","Utah St.","Sr.","6-5","G","32","195","423","46.1"
"142","A.J. Lawson","McNeese","Jr.","6-5","G","32","180","391","46.0"
"143","John Mooney","Notre Dame","Sr.","6-9","F","31","199","433","46.0"
"144","TJ Haws","BYU","Sr.","6-4","G","32","163","355","45.9"
"145","Stanley Umude","South Dakota","Jr.","6-6","G","32","190","414","45.9"
"146","Brandon Johnson","Western Mich.","Jr.","6-8","F","32","173","377","45.9"
"147","Kira Lewis Jr.","Alabama","So.","6-3","G","31","206","449","45.9"
"148","Stef Smith","Vermont","Jr.","6-1","G","33","167","364","45.9"
"149","Ethan Thompson","Oregon St.","Jr.","6-5","G","31","160","349","45.8"
"150","Jalen Pickett","Siena","So.","6-4","G","29","169","369","45.8"
"151","Lavelle Scottie","Air Force","Sr.","6-7","F","32","192","421","45.6"
"152","Jacob Davison","Eastern Wash.","Jr.","6-4","G","31","211","465","45.4"
"153","Chance Hunter","Long Beach St.","So.","6-6","G","32","165","364","45.3"
"154","Carlos Johnson","Grand Canyon","Sr.","6-4","G","30","159","351","45.3"
"155","Bryce Hamilton","UNLV","So.","6-4","G","32","192","424","45.3"
"156","Brady Manek","Oklahoma","Jr.","6-9","F","31","158","349","45.3"
"157","Mason Jones","Arkansas","Jr.","6-5","G","31","191","422","45.3"
"158","Devon Goodman","Penn","Sr.","6-0","G","27","142","314","45.2"
"159","Zach Nutall","Sam Houston","So.","6-3","G","30","170","376","45.2"
"160","Desmond Bane","TCU","Sr.","6-5","G","32","197","436","45.2"
"161","Jordan Jackson","UTRGV","Sr.","6-3","G","29","150","332","45.2"
"162","Jordan Shepherd","Charlotte","Jr.","6-4","G","27","135","299","45.2"
"163","DeVon Baker","UNC Asheville","So.","6-2","G","31","185","410","45.1"
"164","Kaleb Bishop","FDU","Sr.","6-8","F","28","143","317","45.1"
"165","Josh Sharkey","Samford","Sr.","5-10","G","30","168","374","44.9"
"166","Trevon Allen","Idaho","Sr.","6-2","G","30","229","510","44.9"
"167","Isaiah Blackmon","Saint Francis","Sr.","6-1","G","30","189","421","44.9"
"168","Cassius Winston","Michigan St.","Sr.","6-0","G","30","185","413","44.8"
"169","McKinley Wright","Colorado","Jr.","6-0","G","32","163","364","44.8"
"170","Desure Buie","Hofstra","Sr.","5-11","G","34","210","469","44.8"
"171","Eli Pemberton","Hofstra","Sr.","6-5","G","34","205","458","44.8"
"172","Tommy Funk","Army West Point","Sr.","5-11","G","30","192","429","44.8"
"173","Tevin Brown","Murray St.","So.","6-5","G","32","172","385","44.7"
"174","Jalen Harris","Nevada","Jr.","6-6","G","30","223","500","44.6"
"175","Derek Hawthorne","UT Martin","Sr.","6-3","G","25","136","305","44.6"
"176","Nate Darling","Delaware","Jr.","6-5","G","32","218","489","44.6"
"177","Naji Marshall","Xavier","Jr.","6-7","F","31","190","427","44.5"
"178","Camren Wynter","Drexel","So.","6-2","G","33","192","432","44.4"
"179","Justin Jaworski","Lafayette","Jr.","6-3","G","24","138","312","44.2"
"180","Jahmi'us Ramsey","Texas Tech","Fr.","6-4","G","27","148","335","44.2"
"181","Jase Townsend","Denver","So.","6-3","G","31","188","426","44.1"
"182","Malachi Flynn","San Diego St.","Jr.","6-1","G","32","184","417","44.1"
"183","Kristian Doolittle","Oklahoma","Sr.","6-7","F","29","168","381","44.1"
"184","C.J. Bryce","NC State","Sr.","6-5","G","28","141","320","44.1"
"185","Timmy Allen","Utah","So.","6-6","F","31","189","429","44.1"
"186","Marcus Hammond","Niagara","So.","6-1","G","32","166","377","44.0"
"187","Tres Tinkle","Oregon St.","Sr.","6-8","F","31","188","427","44.0"
"188","Jordan Nwora","Louisville","Jr.","6-7","F","31","189","430","44.0"
"189","Ian DuBose","Houston Christian","Jr.","6-4","G","29","175","399","43.9"
"190","Terrell Gomez","CSUN","Jr.","5-8","G","32","207","472","43.9"
"191","Rob Perry","Stetson","Fr.","6-4","G","33","173","395","43.8"
"192","Tyler Cheese","Akron","Sr.","6-5","G","30","158","361","43.8"
"","Alonzo Verge Jr.","Arizona St.","Jr.","6-3","G","28","158","361","43.8"
"194","Kameron Edwards","Pepperdine","Sr.","6-6","F","30","179","409","43.8"
"195","Matt Bradley","California","So.","6-4","G","32","181","414","43.7"
"196","Javon Freeman-Liberty","Valparaiso","So.","6-4","G","33","227","521","43.6"
"197","Elijah Olaniyi","Stony Brook","Jr.","6-5","G","28","172","395","43.5"
"198","Lesley Varner II","UTRGV","Sr.","6-7","F","30","153","352","43.5"
"199","Phlandrous Fleming Jr.","Charleston So.","Jr.","6-5","G","32","207","477","43.4"
"200","Jarred Godfrey","Purdue Fort Wayne","So.","6-5","G","33","187","431","43.4"
"201","Sean Sutherlin","New Hampshire","Jr.","6-5","G","28","141","325","43.4"
"202","Jordan Cohen","Lehigh","Sr.","6-1","G","32","160","369","43.4"
"203","Adam Kunkel","Belmont","So.","6-4","G","33","188","434","43.3"
"204","Vinnie Shahid","North Dakota St.","Sr.","5-11","G","33","190","439","43.3"
"205","Marlon Stewart","North Dakota","Sr.","6-3","G","33","189","437","43.2"
"206","Marcus Burk","IU Indy","Jr.","6-3","G","32","237","548","43.2"
"207","Brian Fobbs","Towson","Sr.","6-4","G","32","179","414","43.2"
"208","Remy Martin","Arizona St.","Jr.","6-0","G","31","204","472","43.2"
"209","Chris Lykes","Miami (FL)","Jr.","5-7","G","26","140","324","43.2"
"210","Rapolas Ivanauskas","Colgate","Sr.","6-10","F","34","178","412","43.2"
"211","Jordan Lyons","Furman","Sr.","5-11","G","32","162","375","43.2"
"212","Ty-Shon Alexander","Creighton","Jr.","6-4","G","31","163","378","43.1"
"213","Kendal Manuel","Montana","Sr.","6-4","G","31","166","385","43.1"
"214","Mike Smith","Columbia","Sr.","5-11","G","30","250","580","43.1"
"215","John Crosby","Delaware St.","Sr.","6-3","G","32","222","516","43.0"
"216","Robert Allen","Samford","So.","6-9","F","32","171","398","43.0"
"217","Jimmy Boeheim","Cornell","Jr.","6-8","F","21","128","298","43.0"
"218","C.J. Jones","Middle Tenn.","Jr.","6-5","G","30","170","396","42.9"
"219","Jahlil Jenkins","FDU","Jr.","6-0","G","27","146","341","42.8"
"220","Michael Flowers","Western Mich.","Jr.","6-2","G","32","172","402","42.8"
"","Jalen Johnson","Louisiana","Jr.","6-6","F","33","172","402","42.8"
"222","Justin Turner","Bowling Green","Jr.","6-4","G","25","158","370","42.7"
"223","Markquis Nowell","Little Rock","So.","5-8","G","28","151","354","42.7"
"224","Breein Tyree","Ole Miss","Sr.","6-2","G","31","199","467","42.6"
"225","Jayvon Graves","Buffalo","Jr.","6-3","G","32","204","479","42.6"
"226","Elijah Hughes","Syracuse","Jr.","6-6","F","32","198","465","42.6"
"227","Cody John","Weber St.","Sr.","6-3","G","32","169","397","42.6"
"228","Brandon Kamga","Cal St. Fullerton","Sr.","6-5","G","29","151","355","42.5"
"229","Djordje Dimitrijevic","Mercer","Sr.","6-2","G","30","165","388","42.5"
"230","Devon Andrews","FIU","Sr.","6-6","F","31","170","400","42.5"
"231","Justinian Jessup","Boise St.","Sr.","6-6","G","32","172","405","42.5"
"232","Ryan Daly","Saint Joseph's","Sr.","6-4","G","30","217","511","42.5"
"233","Nijal Pearson","Texas St.","Sr.","6-5","G","31","202","477","42.3"
"234","Matt Ryan","Chattanooga","Sr.","6-8","F","33","166","392","42.3"
"235","Rich Kelly","Quinnipiac","Jr.","6-1","G","30","160","378","42.3"
"236","Tyrn Flowers","LIU","Jr.","6-9","F","33","171","404","42.3"
"237","Rylan Bergersen","Central Ark.","Jr.","6-6","G","31","157","371","42.3"
"238","Tre Jones","Duke","So.","6-2","G","29","162","383","42.3"
"239","Lamar Stevens","Penn St.","Sr.","6-8","F","31","192","454","42.3"
"240","Markus Howard","Marquette","Sr.","5-11","G","29","237","561","42.2"
"241","Isaiah Miller","UNC Greensboro","Jr.","6-0","G","32","234","554","42.2"
"242","Darius Quisenberry","Youngstown St.","So.","6-2","G","32","186","441","42.2"
"243","Kyle Lofton","St. Bonaventure","So.","6-3","G","31","159","377","42.2"
"244","Hunter Maldonado","Wyoming","So.","6-7","G","33","183","434","42.2"
"245","Jared Butler","Baylor","So.","6-3","G","30","167","397","42.1"
"246","KJ Robinson","Omaha","Sr.","6-0","G","29","148","352","42.0"
"247","Jalon Gates","Houston Christian","Sr.","6-0","G","29","145","345","42.0"
"248","Sergio El Darwich","Maine","Sr.","6-4","G","25","134","319","42.0"
"249","Jordyn Adams","Austin Peay","Fr.","6-3","G","33","193","460","42.0"
"250","Kamar Baldwin","Butler","Sr.","6-1","G","31","187","446","41.9"

NCAA Men's Basketball
Division IThree-Point Field Goals Per Game
Through Games 03/11/2020


"Rank","Name","Team","Cl","Ht","Pos","G","3FG","3PG"
"1","Markus Howard","Marquette","Sr.","5-11","G","29","121","4.17"
"2","Dru Kuxhausen","McNeese","Jr.","6-0","G","32","125","3.91"
"3","Jhivvan Jackson","UTSA","Jr.","6-0","G","32","121","3.78"
"4","Isaiah Joe","Arkansas","So.","6-5","G","26","94","3.62"
"5","Jaylen Minnett","IU Indy","Jr.","6-1","G","32","115","3.59"
"6","Terrell Gomez","CSUN","Jr.","5-8","G","32","111","3.47"
"7","Antoine Davis","Detroit Mercy","So.","6-1","G","30","101","3.37"
"8","Nate Darling","Delaware","Jr.","6-5","G","32","107","3.34"
"9","Davion Buster","Lamar University","So.","5-10","G","29","95","3.28"
"10","Azar Swain","Yale","Jr.","6-0","G","29","93","3.21"
"11","Jermaine Bishop","Norfolk St.","Sr.","6-1","G","31","98","3.16"
"12","Adam Grant","Bryant","Sr.","6-1","G","32","101","3.16"
"13","Makale Foreman","Stony Brook","Jr.","6-1","G","33","104","3.15"
"14","Jazz Johnson","Nevada","Sr.","5-10","G","29","91","3.14"
"15","Trent Harris","Northern Colo.","Sr.","6-1","G","31","97","3.13"
"16","Josh Williams","Robert Morris","Sr.","6-2","G","34","106","3.12"
"17","Marreon Jackson","Toledo","Jr.","6-1","G","32","99","3.09"
"18","Justinian Jessup","Boise St.","Sr.","6-6","G","32","98","3.06"
"19","Jalon Gates","Houston Christian","Sr.","6-0","G","29","88","3.03"
"20","Buddy Boeheim","Syracuse","So.","6-6","G","32","97","3.03"
"21","Mitch Ballock","Creighton","Jr.","6-5","G","31","93","3.00"
"","Eddie Stansberry","Hawaii","Sr.","6-3","G","30","90","3.00"
"23","Loren Cristian Jackson","Akron","Jr.","5-8","G","31","92","2.97"
"24","AJ Green","UNI","So.","6-4","G","31","91","2.94"
"","Andrew Robinson","Coppin St.","Sr.","6-6","G","31","91","2.94"
"26","John Petty Jr.","Alabama","Jr.","6-5","G","29","85","2.93"
"27","Marcus Burk","IU Indy","Jr.","6-3","G","32","93","2.91"
"","Troy Simons","Kent St.","Sr.","6-3","G","32","93","2.91"
"29","Bryson Robinson","New Orleans","Sr.","6-4","G","30","87","2.90"
"30","Curtis Cobb","Wagner","Sr.","6-4","G","25","72","2.88"
"31","Jordan Roland","Northeastern","Sr.","6-1","G","33","95","2.88"
"32","Desmond Bane","TCU","Sr.","6-5","G","32","92","2.88"
"","Keaton Wallace","UTSA","Jr.","6-3","G","32","92","2.88"
"34","Corey Tillery","Alcorn","Sr.","6-3","G","30","86","2.87"
"35","Jordan Dartis","Ohio","Sr.","6-3","G","29","83","2.86"
"36","Parker Stewart","UT Martin","So.","6-5","G","25","71","2.84"
"37","Payton Pritchard","Oregon","Sr.","6-2","G","31","88","2.84"
"38","Myles Powell","Seton Hall","Sr.","6-2","G","28","79","2.82"
"39","J.T. Escobar","North Florida","Sr.","6-2","G","32","90","2.81"
"40","Max Abmas","Oral Roberts","Fr.","6-0","G","31","87","2.81"
"41","Jamison Battle","George Washington","Fr.","6-7","F","32","89","2.78"
"","Sam Merrill","Utah St.","Sr.","6-5","G","32","89","2.78"
"43","Umoja Gibson","North Texas","So.","6-1","G","31","86","2.77"
"44","Jake Hendricks","Wyoming","Sr.","6-5","G","33","91","2.76"
"45","Markquis Nowell","Little Rock","So.","5-8","G","28","77","2.75"
"46","Isaiah Blackmon","Saint Francis","Sr.","6-1","G","30","82","2.73"
"","Rich Kelly","Quinnipiac","Jr.","6-1","G","30","82","2.73"
"48","Jaheam Cornwall","Gardner-Webb","Jr.","6-0","G","32","87","2.72"
"49","Jaden Shackelford","Alabama","Fr.","6-3","G","31","84","2.71"
"50","Matt Lewis","James Madison","Jr.","6-5","G","30","81","2.70"
"51","Stefan Gonzalez","UC Davis","Sr.","6-2","G","31","83","2.68"
"","Payten Ricks","Abilene Christian","Sr.","6-2","G","31","83","2.68"
"53","Jordan Burns","Colgate","Jr.","6-0","G","33","88","2.67"
"","Matt Ryan","Chattanooga","Sr.","6-8","F","33","88","2.67"
"","Fletcher Abee","The Citadel","Fr.","6-4","G","30","80","2.67"
"","Jairus Roberson","Northwestern St.","Jr.","6-3","G","30","80","2.67"
"57","Tevin Brown","Murray St.","So.","6-5","G","32","85","2.66"
"","Jake Toolson","BYU","Sr.","6-5","G","32","85","2.66"
"59","Deion Hammond","Monmouth","Jr.","6-4","G","31","82","2.65"
"60","Blake Francis","Richmond","Jr.","6-0","G","25","66","2.64"
"61","David DiLeo","Central Mich.","Sr.","6-8","F","32","84","2.63"
"","Hunter Hale","Winthrop","Jr.","6-3","G","32","84","2.63"
"63","Ako Adams","Rice","Sr.","6-2","G","31","81","2.61"
"","Ty-Shon Alexander","Creighton","Jr.","6-4","G","31","81","2.61"
"","Zach Copeland","Illinois St.","Sr.","6-4","G","31","81","2.61"
"","Keaston Willis","UIW","Fr.","6-3","G","31","81","2.61"
"67","C.J. Jones","Middle Tenn.","Jr.","6-5","G","30","78","2.60"
"","Kaiden Rice","The Citadel","Jr.","6-7","G","30","78","2.60"
"69","Maceo Jack","George Washington","Jr.","6-5","G","32","83","2.59"
"70","Nate Kennell","Bradley","Sr.","6-6","G","34","88","2.59"
"71","Trey Murphy III","Rice","So.","6-9","G","29","75","2.59"
"72","Justin Jaworski","Lafayette","Jr.","6-3","G","24","62","2.58"
"73","Cameron Healy","UAlbany","So.","6-3","G","31","80","2.58"
"","Bodie Hume","Northern Colo.","So.","6-6","F","31","80","2.58"
"","Onno Steger","Western Caro.","Sr.","6-5","F","31","80","2.58"
"76","Caleb Hunter","Mississippi Val.","Fr.","5-10","G","28","72","2.57"
