 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/07/2014


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"60","Dantrell Thomas","Nicholls","Sr.","6-2","G","29","150","286","52.4"
"61","Shawn Long","Louisiana","So.","6-9","F","34","239","458","52.2"
"62","Seth Tuttle","UNI","Jr.","6-8","F","31","156","300","52.0"
"63","Stephan Hicks","CSUN","Jr.","6-5","G","35","206","397","51.9"
"64","Sherman Blanford","Eastern Ill.","Sr.","6-6","F","30","155","299","51.8"
"65","Kirk Van Slyke","Arkansas St.","Sr.","6-10","F","32","162","313","51.8"
"66","Chris Patton","UC Riverside","Sr.","6-10","F","29","151","292","51.7"
"67","Justin Sears","Yale","So.","6-8","F","32","183","354","51.7"
"68","Jaye Crockett","Texas Tech","Sr.","6-7","F","32","170","329","51.7"
"69","Brandon Edwards","UT Arlington","Sr.","6-6","F","32","173","335","51.6"
"70","Willie Green","Stetson","Sr.","6-6","F","31","158","307","51.5"
"71","Cole Dickerson","San Francisco","Sr.","6-7","F","33","196","382","51.3"
"72","Maurice Ndour","Ohio","Jr.","6-9","F","36","182","356","51.1"
"73","Karvel Anderson","Robert Morris","Sr.","6-2","G","36","248","486","51.0"
"74","Myles Taylor","UT Martin","Jr.","6-7","F","28","144","283","50.9"
"75","Du'Vaughn Maxwell","Hampton","Sr.","6-7","F","31","176","346","50.9"
"76","Elfrid Payton","Louisiana","Jr.","6-3","G","35","237","466","50.9"
"77","Jarvis Haywood","Jacksonville","So.","6-4","G","26","149","293","50.9"
"78","Kendrick Perry","Youngstown St.","Sr.","6-0","G","32","215","425","50.6"
"79","Garrick Sherman","Notre Dame","Sr.","6-11","C","31","173","342","50.6"
"80","Craig Bradshaw","Belmont","So.","6-3","G","35","191","378","50.5"
"81","Melvin Ejim","Iowa St.","Sr.","6-6","F","34","220","436","50.5"
"82","Adreian Payne","Michigan St.","Sr.","6-10","F","31","178","354","50.3"
"83","Jaron Lane","UNC Asheville","Sr.","6-4","F","32","168","335","50.1"
"84","Issiah Grayson","CSU Bakersfield","Sr.","5-11","G","32","171","341","50.1"
"85","Kadeem Jack","Rutgers","Jr.","6-9","F","32","175","349","50.1"
"86","Shawn Glover","Oral Roberts","Sr.","6-7","F","33","273","547","49.9"
"87","Chris Fowler","Central Mich.","So.","6-1","G","31","184","369","49.9"
"88","Antwan Burrus","Liberty","Sr.","6-6","F","31","167","335","49.9"
"89","Will Neighbour","Little Rock","Sr.","6-10","F","25","131","263","49.8"
"90","Jarekious Bradley","Southeast Mo. St.","Jr.","6-5","F","32","218","438","49.8"
"91","Kyle Collinsworth","BYU","So.","6-6","G","34","175","352","49.7"
"92","Johnny O'Bryant III","LSU","Jr.","6-9","F","34","203","409","49.6"
"93","Trevor Releford","Alabama","Sr.","6-0","G","31","187","377","49.6"
"94","Anthony Lee","Temple","Jr.","6-9","F","28","153","309","49.5"
"95","Jakarr Sampson","St. John's (NY)","So.","6-9","F","33","181","366","49.5"
"96","Aaric Murray","Texas Southern","Sr.","6-10","C","34","241","491","49.1"
"97","Pendarvis Williams","Norfolk St.","Sr.","6-6","G","34","184","375","49.1"
"98","Z. Mason","Chattanooga","Sr.","6-5","F","31","201","410","49.0"
"99","Alex Kirk","New Mexico","Jr.","7-0","C","32","165","337","49.0"
"100","Jalen Cannon","St. Francis Brooklyn","Jr.","6-6","F","32","164","335","49.0"
"101","Shaquille Hines","UTRGV","So.","6-8","F","32","169","346","48.8"
"102","Faronte Drakeford","Central Conn. St.","Jr.","6-7","F","30","171","351","48.7"
"103","Sean Armand","Iona","Sr.","6-5","G","33","190","391","48.6"
"","Jarvis Summers","Ole Miss","Jr.","6-3","G","33","190","391","48.6"
"105","Juwan Staten","West Virginia","Jr.","6-1","G","33","205","422","48.6"
"106","Cleanthony Early","Wichita St.","Sr.","6-8","F","36","187","385","48.6"
"107","Jordan Adams","UCLA","So.","6-5","G","36","208","429","48.5"
"108","Jarred Shaw","Utah St.","Sr.","6-10","C","27","157","325","48.3"
"109","Deandre Kane","Iowa St.","Sr.","6-4","G","36","208","431","48.3"
"110","Mikh McKinney","Sacramento St.","Jr.","6-1","G","30","173","359","48.2"
"111","C.J. Washington","UAB","Jr.","6-8","F","28","144","299","48.2"
"112","Ike Azotam","Quinnipiac","Sr.","6-7","F","32","196","408","48.0"
"113","Rodney Glasgow","VMI","Sr.","5-10","G","35","232","483","48.0"
"114","Joseph Young","Oregon","Jr.","6-2","G","34","206","429","48.0"
"115","Kyle Anderson","UCLA","So.","6-9","G","36","181","377","48.0"
"116","Rian Pearson","Toledo","Sr.","6-4","G","34","191","398","48.0"
"117","Tyler Johnson","Fresno St.","Sr.","6-4","G","35","196","409","47.9"
"118","Semaj Christon","Xavier","So.","6-3","G","34","201","420","47.9"
"119","Maodo Lo","Columbia","So.","6-3","G","34","172","360","47.8"
"120","Stephen Madison","Idaho","Sr.","6-5","F","34","218","457","47.7"
"121","Kyle Cain","UNC Greensboro","Jr.","6-7","F","32","201","422","47.6"
"122","Alec Brown","Green Bay","Sr.","7-1","C","30","165","347","47.6"
"123","Marvin Dominique","Saint Peter's","Jr.","6-7","F","31","190","400","47.5"
"124","Isaiah Sykes","UCF","Sr.","6-5","G","30","198","417","47.5"
"125","Christian Standhardinger","Hawaii","Sr.","6-8","F","31","176","371","47.4"
"126","Georges Niang","Iowa St.","So.","6-7","F","34","222","468","47.4"
"127","Chasson Randle","Stanford","Jr.","6-1","G","36","218","460","47.4"
"128","Neiko Hunter","Middle Tenn.","Sr.","6-7","F","33","165","349","47.3"
"129","Markel Brown","Oklahoma St.","Sr.","6-3","G","34","190","402","47.3"
"130","Jabari Parker","Duke","Fr.","6-8","F","35","236","500","47.2"
"131","Dequan Hicks","Northwestern St.","Sr.","6-7","F","31","166","352","47.2"
"132","Kareem Jamar","Montana","Sr.","6-5","G","30","182","386","47.2"
"133","Deonte Burton","Nevada","Sr.","6-1","G","32","215","456","47.1"
"134","Stacy Davis","Pepperdine","So.","6-6","F","31","155","329","47.1"
"135","Taylor Braun","North Dakota St.","Sr.","6-7","G","32","170","361","47.1"
"136","Kyan Anderson","TCU","Jr.","5-11","G","31","161","342","47.1"
"137","Anthony Beane","Southern Ill.","So.","6-2","G","33","176","374","47.1"
"138","Nik Stauskas","Michigan","So.","6-6","G","36","185","394","47.0"
"139","Keifer Sykes","Green Bay","Jr.","6-0","G","30","195","416","46.9"
"140","Garrett Nevels","Hawaii","Jr.","6-2","G","31","156","333","46.8"
"141","Dave Dudzinski","Holy Cross","Sr.","6-9","F","34","184","393","46.8"
"142","Stephen Croone","Furman","So.","6-0","G","30","175","374","46.8"
"143","Russ Smith","Louisville","Sr.","6-0","G","37","225","481","46.8"
"144","Ovie Soko","Duquesne","Sr.","6-8","F","30","171","366","46.7"
"145","Byron Wesley","Southern California","Jr.","6-5","G","30","191","409","46.7"
"146","Jabari Brown","Missouri","Jr.","6-5","G","35","203","435","46.7"
"147","Daniel Mullings","New Mexico St.","Jr.","6-2","G","35","201","431","46.6"
"148","Justin Cobbs","California","Sr.","6-2","G","35","185","397","46.6"
"149","Desmar Jackson","Southern Ill.","Sr.","6-5","G","33","212","455","46.6"
"150","Davion Berry","Weber St.","Sr.","6-4","G","31","163","351","46.4"
"151","Billy Baron","Canisius","Sr.","6-2","G","34","247","532","46.4"
"152","Rodney Hood","Duke","So.","6-8","F","35","191","412","46.4"
"153","Jalan West","Northwestern St.","So.","5-11","G","31","184","397","46.3"
"154","Tyler Haws","BYU","Jr.","6-5","G","33","252","544","46.3"
"155","Brison White","Northwestern St.","Sr.","6-0","G","31","162","350","46.3"
"156","Augustine Rubit","South Alabama","Sr.","6-7","C","31","185","400","46.3"
"157","Cameron Clark","Oklahoma","Sr.","6-7","F","33","190","411","46.2"
"158","Nick Kellogg","Ohio","Sr.","6-3","G","37","196","424","46.2"
"159","Luis Jacobo","Purdue Fort Wayne","Sr.","6-5","F","33","171","370","46.2"
"160","Jarmar Gulley","Missouri St.","Sr.","6-5","F","33","170","369","46.1"
"161","Chris Denson","Auburn","Sr.","6-2","G","30","187","406","46.1"
"162","J.J. Mann","Belmont","Sr.","6-6","G","36","218","474","46.0"
"163","K.J. McDaniels","Clemson","Jr.","6-5","G","36","209","455","45.9"
"164","Demetrius Treadwell","Akron","Sr.","6-7","F","34","181","395","45.8"
"165","James Michael McAdoo","North Carolina","Jr.","6-9","F","34","173","378","45.8"
"166","Tré Bussey","Ga. Southern","Sr.","6-2","G","34","197","431","45.7"
"167","Brett Comer","FGCU","Jr.","6-3","G","35","177","389","45.5"
"168","Jared Brownridge","Santa Clara","Fr.","6-2","G","33","183","403","45.4"
"169","J.J. Avila","Colorado St.","Jr.","6-7","F","32","186","410","45.4"
"170","C.J. Wilcox","Washington","Sr.","6-5","G","32","197","435","45.3"
"171","Justin Black","Morgan St.","Sr.","6-2","G","31","200","442","45.2"
"172","Julian Norfleet","Mount St. Mary's","Sr.","6-2","G","33","195","431","45.2"
"173","D.J. Newbill","Penn St.","Jr.","6-4","G","34","209","462","45.2"
"174","Pablo Bertone","Fla. Atlantic","Sr.","6-3","G","30","207","459","45.1"
"175","Davon Usher","Delaware","Sr.","6-6","G","35","216","479","45.1"
"176","Bryon Allen","George Mason","Sr.","6-3","G","29","156","346","45.1"
"177","Jermaine Marshall","Arizona St.","Sr.","6-4","G","32","162","360","45.0"
"178","Troy Huff","North Dakota","Sr.","6-4","G","34","210","467","45.0"
"179","Rashawn Rembert","ETSU","Jr.","6-3","G","35","182","405","44.9"
"180","Andrew Wiggins","Kansas","Fr.","6-8","G","35","189","422","44.8"
"181","Will Cummings","Temple","Jr.","6-2","G","29","158","353","44.8"
"182","Sherrod Wright","George Mason","Sr.","6-4","G","31","162","362","44.8"
"183","Patrick Miller","Tennessee St.","Sr.","6-0","G","30","230","514","44.7"
"184","Roberto Nelson","Oregon St.","Sr.","6-4","G","32","200","447","44.7"
"185","Montrael Scott","Prairie View","Jr.","6-3","G","34","174","389","44.7"
"186","Olivier Hanlan","Boston College","So.","6-4","G","32","173","387","44.7"
"187","Laquinton Ross","Ohio St.","Jr.","6-8","F","35","184","412","44.7"
"188","Jordan Clarkson","Missouri","Jr.","6-5","G","35","209","468","44.7"
"189","Angelo Warner","Morehead St.","Jr.","6-2","G","34","183","410","44.6"
"190","Ryan Harrow","Georgia St.","Jr.","6-2","G","34","222","498","44.6"
"191","Buddy Hield","Oklahoma","So.","6-4","G","33","196","440","44.5"
"192","D'Vauntes Smith-Rivera","Georgetown","So.","6-3","G","33","178","400","44.5"
"193","Corey Hawkins","UC Davis","Jr.","6-3","G","30","171","385","44.4"
"194","Langston Galloway","Saint Joseph's","Sr.","6-2","G","34","190","428","44.4"
"195","R.J. Hunter","Georgia St.","So.","6-6","G","33","181","408","44.4"
"196","Tyler Harvey","Eastern Wash.","So.","6-4","G","31","206","465","44.3"
"197","Kyle Wilson","Army West Point","So.","6-4","G","31","189","427","44.3"
"198","Derrick Marks","Boise St.","Jr.","6-3","G","34","173","392","44.1"
"199","Kevin Bailey","Portland","Jr.","6-5","G","24","131","297","44.1"
"200","Lamar Patterson","Pittsburgh","Sr.","6-5","F","36","202","458","44.1"
"201","Anthony Drmic","Boise St.","Jr.","6-6","G","32","171","388","44.1"
"202","Marcus Paige","North Carolina","So.","6-2","G","34","191","434","44.0"
"203","Fuquan Edwin","Seton Hall","Sr.","6-6","G","29","159","362","43.9"
"","Martez Harrison","Kansas City","Fr.","5-11","G","30","159","362","43.9"
"205","Jeremy Ingram","N.C. Central","Sr.","6-3","G","34","212","483","43.9"
"206","Devon Saddler","Delaware","Sr.","6-2","G","28","190","433","43.9"
"207","Tristan Carey","Longwood","Sr.","6-4","G","31","206","470","43.8"
"208","Treveon Graham","VCU","Jr.","6-5","G","35","185","423","43.7"
"209","Jordan McRae","Tennessee","Sr.","6-6","G","37","223","512","43.6"
"210","Marcus Thornton","William & Mary","Jr.","6-4","G","32","195","448","43.5"
"211","Jordan Downing","Presbyterian","Sr.","6-5","G","32","235","541","43.4"
"212","D.J. Balentine","Evansville","So.","6-2","G","33","229","528","43.4"
"213","Jahii Carson","Arizona St.","So.","5-10","G","33","211","487","43.3"
"214","Dalton Pepper","Temple","Sr.","6-5","G","31","198","457","43.3"
"215","Brandon Young","DePaul","Sr.","6-4","G","32","178","411","43.3"
"216","Johnny Dee","San Diego","Jr.","6-0","G","35","184","425","43.3"
"217","KT Harrell","Auburn","Jr.","6-4","G","30","174","402","43.3"
"218","Nick Johnson","Arizona","Jr.","6-3","G","38","205","474","43.2"
"219","Rion Brown","Miami (FL)","Sr.","6-6","G","33","174","403","43.2"
"220","Elijah Wilson","Coastal Carolina","Fr.","6-4","G","34","200","464","43.1"
"221","Bernard Thompson","FGCU","Jr.","6-3","G","33","167","388","43.0"
"222","Glenn Cosey","Eastern Ky.","Sr.","6-0","G","34","187","435","43.0"
"223","Rayvonte Rice","Illinois","Jr.","6-4","G","35","192","447","43.0"
"224","Shabazz Napier","UConn","Sr.","6-1","G","40","213","496","42.9"
"225","C.J. Fair","Syracuse","Sr.","6-8","F","34","217","506","42.9"
"226","Gary Harris","Michigan St.","So.","6-4","G","35","195","455","42.9"
"","Joel Wright","Texas St.","So.","6-7","F","29","150","350","42.9"
"228","Richard Carter","Drake","Sr.","5-11","G","31","157","367","42.8"
"229","Terran Petteway","Nebraska","So.","6-6","F","32","182","427","42.6"
"230","Chris Hansen","Idaho St.","Jr.","6-4","F","29","150","352","42.6"
"231","Brandon Clark","Santa Clara","Jr.","6-0","G","33","178","419","42.5"
"232","Tre' Coggins","Air Force","So.","6-2","G","27","146","344","42.4"
"233","Walt Lemon Jr.","Bradley","Sr.","6-3","G","32","210","495","42.4"
"234","Sean Kilpatrick","Cincinnati","Sr.","6-4","G","34","214","506","42.3"
"235","Marcus Smart","Oklahoma St.","So.","6-4","G","31","163","386","42.2"
"236","Tylor Ongwae","ULM","Jr.","6-7","F","27","152","360","42.2"
"237","Leantwan Luckett","Alcorn","Jr.","6-5","G","31","171","406","42.1"
"238","Roy Devyn Marble","Iowa","Sr.","6-6","G","33","183","436","42.0"
"239","Trey Sumler","Western Caro.","Sr.","6-2","G","32","177","422","41.9"
"240","Juwan Howard","Detroit Mercy","Jr.","6-6","F","32","216","515","41.9"
"241","Bryce Cotton","Providence","Sr.","6-1","G","35","230","549","41.9"
"242","Ian Chiles","IU Indy","Jr.","6-1","G","25","149","356","41.9"
"243","Murphy Burnatowski","Colgate","Sr.","6-7","F","30","150","359","41.8"
"244","Victor Rudd","South Fla.","Sr.","6-9","F","32","180","431","41.8"
"245","Michael Williams","Cal St. Fullerton","Sr.","6-2","G","31","184","441","41.7"
"246","Rashad Whack","Mount St. Mary's","Sr.","6-3","G","33","182","437","41.6"
"247","Dyami Starks","Bryant","Jr.","6-2","G","30","193","464","41.6"
"248","Tony Hicks","Penn","So.","6-1","G","27","141","339","41.6"
"249","Sidney Sanders Jr","FDU","Sr.","5-11","G","31","202","486","41.6"
"250","Karl Cochran","Wofford","Jr.","6-1","G","33","193","465","41.5"
Reclassifying
"NR","Killian Larson","Grand Canyon","Sr.","6-9","C","30","180","333","54.1"
"NR","Kyle Hittle","UIW","So.","6-4","G","27","154","290","53.1"
"NR","Denzel Livingston","UIW","Jr.","6-4","G","27","174","349","49.9"

NCAA Men's Basketball
Division IThree-Point Field Goals Per Game
Through Games 04/07/2014


"Rank","Name","Team","Cl","Ht","Pos","G","3FG","3PG"
"1","Akeem Richmond","East Carolina","Sr.","6-0","G","34","155","4.56"
"2","Travis Bader","Oakland","Sr.","6-5","G","33","147","4.45"
"3","Marshall Henderson","Ole Miss","Sr.","6-2","G","30","129","4.30"
"4","Damon Lynn","NJIT","Fr.","5-11","G","29","107","3.69"
"5","Isiah Umipig","Seattle U","Jr.","6-0","G","30","106","3.53"
"6","Tyler Harvey","Eastern Wash.","So.","6-4","G","31","109","3.52"
"7","Glenn Cosey","Eastern Ky.","Sr.","6-0","G","34","115","3.38"
"8","Karvel Anderson","Robert Morris","Sr.","6-2","G","36","119","3.31"
"9","James Daniel III","Howard","Fr.","6-0","G","28","91","3.25"
"10","Sean McGonagill","Brown","Sr.","6-1","G","29","93","3.21"
"11","Reger Dowell","UT Arlington","Sr.","6-1","G","30","96","3.20"
"12","Langston Galloway","Saint Joseph's","Sr.","6-2","G","34","108","3.18"
"13","Hunter Williams","Troy","Sr.","6-0","G","31","98","3.16"
"14","Billy Baron","Canisius","Sr.","6-2","G","34","107","3.15"
"15","Ethan Wragge","Creighton","Sr.","6-7","F","35","110","3.14"
"16","Brady Heslip","Baylor","Sr.","6-2","G","38","118","3.11"
"17","Rashawn Rembert","ETSU","Jr.","6-3","G","35","108","3.09"
"18","Austin Ramljak","Rice","Sr.","6-3","G","29","89","3.07"
"19","Ryan Sypkens","UC Davis","Sr.","6-4","G","31","95","3.06"
"20","Tristan Carey","Longwood","Sr.","6-4","G","31","94","3.03"
"21","R.J. Hunter","Georgia St.","So.","6-6","G","33","100","3.03"
"22","Michael Frazier","Florida","So.","6-4","G","39","118","3.03"
"23","Phil Forte","Oklahoma St.","So.","5-11","G","34","100","2.94"
"24","Dyami Starks","Bryant","Jr.","6-2","G","30","88","2.93"
"25","Sean Armand","Iona","Sr.","6-5","G","33","96","2.91"
"26","Marcus Thornton","William & Mary","Jr.","6-4","G","32","93","2.91"
"27","Quinton Pippen","Chicago St.","Sr.","6-4","F","31","90","2.90"
"28","Ben Mockford","St. Francis Brooklyn","Sr.","6-2","G","30","87","2.90"
"29","Connor Hill","Idaho","Jr.","6-2","G","34","98","2.88"
"30","Jared Brownridge","Santa Clara","Fr.","6-2","G","33","95","2.88"
"31","C.J. Wilcox","Washington","Sr.","6-5","G","32","90","2.81"
"32","Chris Hansen","Idaho St.","Jr.","6-4","F","29","80","2.76"
"33","Zeke Upshaw","Hofstra","Sr.","6-6","G","33","91","2.76"
"34","Kevin Yogi Ferrell","Indiana","So.","6-0","G","32","88","2.75"
"","Melvin Johnson III","Arkansas St.","Sr.","6-6","G","32","88","2.75"
"36","Doug McDermott","Creighton","Sr.","6-8","F","35","96","2.74"
"37","Rod Odom","Vanderbilt","Sr.","6-8","F","31","85","2.74"
"38","Sean Kilpatrick","Cincinnati","Sr.","6-4","G","34","93","2.74"
"","Brenton Williams","South Carolina","Sr.","5-11","G","34","93","2.74"
"40","J.C. Hampton","Lipscomb","Fr.","6-1","G","30","82","2.73"
"41","Buddy Hield","Oklahoma","So.","6-4","G","33","90","2.73"
"","Brian Sullivan","Davidson","So.","5-11","G","33","90","2.73"
"43","Steve Glowiak","Sacred Heart","Jr.","6-2","G","31","84","2.71"
"","Dalton Pepper","Temple","Sr.","6-5","G","31","84","2.71"
"45","Johnny Dee","San Diego","Jr.","6-0","G","35","94","2.69"
"46","Tre' Coggins","Air Force","So.","6-2","G","27","72","2.67"
"47","Brian Oliver","Seton Hall","Sr.","6-6","G","32","85","2.66"
"48","Trevor Cooney","Syracuse","So.","6-4","G","34","90","2.65"
"49","Jordan Sims","UTSA","Sr.","6-4","G","30","79","2.63"
"50","Micah Mason","Duquesne","So.","6-2","G","25","65","2.60"
"51","Jarell Eddie","Virginia Tech","Sr.","6-7","F","31","80","2.58"
"","Joey Ptasinski","Lafayette","Jr.","6-2","G","31","80","2.58"
"53","Jermaine Marshall","Arizona St.","Sr.","6-4","G","32","82","2.56"
"54","Nik Stauskas","Michigan","So.","6-6","G","36","92","2.56"
"55","Jon Severe","Fordham","Fr.","6-3","G","31","79","2.55"
"56","A.J. English","Iona","So.","6-4","G","33","84","2.55"
"57","Marcus Paige","North Carolina","So.","6-2","G","34","86","2.53"
"58","Ben Brust","Wisconsin","Sr.","6-1","G","38","96","2.53"
"59","Kellen Dunham","Butler","So.","6-6","G","31","78","2.52"
"","Ledrick Eackles","McNeese","Sr.","6-3","G","31","78","2.52"
"","Devante Wallace","High Point","Jr.","6-5","G","31","78","2.52"
"62","Rashad Whack","Mount St. Mary's","Sr.","6-3","G","33","83","2.52"
"63","James Bell","Villanova","Sr.","6-6","G","34","85","2.50"
"","Jelani Hewitt","Ga. Southern","Jr.","6-2","G","34","85","2.50"
"","Maurice Creek","George Washington","Sr.","6-5","G","32","80","2.50"
"","Jordan Downing","Presbyterian","Sr.","6-5","G","32","80","2.50"
