 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/08/2019


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"","Brandon Gilbeck","Western Ill.","Sr.","6-11","C","31","1"
"","Marcus Graves","Sacramento St.","Sr.","6-0","G","31","1"
"","Jimmy Whitt Jr.","SMU","Jr.","6-3","G","30","1"
"","Ryan Woolridge","North Texas","Jr.","6-3","G","30","1"
"","Tyree Appleby","Cleveland St.","So.","6-0","G","29","1"
"","Troymain Crosby","Alcorn","So.","6-4","G","28","1"
"","Tyler Kohl","Central Conn. St.","Sr.","6-5","F","27","1"
"","Nick Norton","Drake","Sr.","5-10","G","14","1"

NCAA Men's Basketball
Division ITotal Assists
Through Games 04/08/2019


"Rank","Name","Team","Cl","Ht","Pos","G","AST"
"1","Ja Morant","Murray St.","So.","6-3","G","33","331"
"2","Cassius Winston","Michigan St.","Jr.","6-0","G","39","291"
"3","Alex Robinson","TCU","Sr.","6-1","G","37","254"
"4","Kai Toews","UNCW","Fr.","6-2","G","33","253"
"5","Zavier Simpson","Michigan","Jr.","6-0","G","37","244"
"6","Colbey Ross","Pepperdine","So.","6-1","G","34","239"
"","Josh Sharkey","Samford","Jr.","5-10","G","33","239"
"8","Josh Perkins","Gonzaga","Sr.","6-3","G","37","234"
"9","Jared Harper","Auburn","Jr.","6-0","G","40","231"
"10","Davon Bell","Presbyterian","Sr.","5-10","G","35","229"
"11","Tyree Griffin","Southern Miss.","Sr.","5-10","G","31","221"
"","Jalen Pickett","Siena","Fr.","6-4","G","33","221"
"13","RJ Cole","Howard","So.","6-1","G","34","218"
"14","Jordan Bone","Tennessee","Jr.","6-3","G","37","215"
"15","Grayson Murphy","Belmont","Fr.","6-3","G","33","214"
"","Marcus Stroman","Louisiana","Sr.","6-2","G","32","214"
"17","Cameron Parker","Sacred Heart","Fr.","6-2","G","31","213"
"18","Javon Levi","UTRGV","So.","5-11","G","37","211"
"19","Larry Austin Jr","Central Mich.","Sr.","-","G","35","209"
"20","Kameron Langley","N.C. A&T","So.","6-2","G","32","208"
"21","Brian Beard Jr.","FIU","Sr.","5-10","G","34","203"
"22","Ty Jerome","Virginia","Jr.","6-5","G","37","202"
"23","Jaylen Hands","UCLA","So.","6-3","G","33","201"
"24","Andrew Nembhard","Florida","Fr.","6-5","G","36","194"
"25","Ahmad Caver","Old Dominion","Sr.","6-2","G","35","193"
"26","Ivan Gandia-Rosa","North Florida","Jr.","6-1","G","33","192"
"","Tre Jones","Duke","Fr.","6-2","G","36","192"
"","Tremont Waters","LSU","So.","5-11","G","33","192"
"29","A.J. Hicks","Morehead St.","Sr.","6-0","G","33","190"
"30","Tommy Funk","Army West Point","Jr.","5-11","G","32","189"
"","Jalen Harris","Arkansas","So.","6-2","G","34","189"
"","Laquincy Rideau","South Fla.","Jr.","6-1","G","35","189"
"","Jimmy Sotos","Bucknell","So.","6-3","G","31","189"
"34","Jalen Crutcher","Dayton","So.","6-1","G","33","187"
"","Jon Elmore","Marshall","Sr.","6-3","G","37","187"
"36","Galen Robinson","Houston","Sr.","6-1","G","37","183"
"37","Desure Buie","Hofstra","Sr.","5-11","G","35","182"
"38","Carlik Jones","Radford","So.","6-0","G","31","181"
"","Lew Stallworth","The Citadel","Sr.","6-1","G","29","181"
"40","John Konchar","Purdue Fort Wayne","Sr.","6-5","G","33","179"
"41","Darius Brown II","CSUN","Fr.","6-2","G","34","176"
"","Sandy Cohen III","Green Bay","Sr.","6-6","G","38","176"
"","Lamar Peters","Mississippi St.","Jr.","6-0","G","34","176"
"44","Payton Pritchard","Oregon","Jr.","6-2","G","38","175"
"45","Camren Wynter","Drexel","Fr.","6-2","G","32","174"
"46","James Akinjo","Georgetown","Fr.","6-0","G","33","173"
"","Braden Norris","Oakland","Fr.","6-0","G","33","173"
"48","Frankie Ferrari","San Francisco","Sr.","5-11","G","31","172"
"49","Jordan Burns","Colgate","So.","6-0","G","30","171"
"","Jermaine Marrow","Hampton","Jr.","6-0","G","35","171"
"51","Shamorie Ponds","St. John's (NY)","Jr.","6-1","G","33","169"
"52","Drew Buggs","Hawaii","So.","6-2","G","31","168"
"53","Marcus Graves","Sacramento St.","Sr.","6-0","G","31","167"
"","Cody Martin","Nevada","Sr.","6-7","F","34","167"
"","McKinley Wright","Colorado","So.","6-0","G","35","167"
"56","Shizz Alston","Temple","Sr.","6-4","G","33","166"
"","Tarkus Ferguson","UIC","Jr.","6-4","G","32","166"
"","Jaylen Franklin","Abilene Christian","Sr.","6-2","G","34","166"
"59","Holland Woods","Portland St.","So.","6-0","G","31","165"
"60","RJ Barrett","Duke","Fr.","6-7","F","38","164"
"","Jon Axel Gudmunsson","Davidson","Jr.","6-4","G","34","164"
"","Jaylen Shead","Texas St.","Jr.","6-1","G","34","164"
"","Josh Webster","Missouri St.","Sr.","6-3","G","32","164"
"64","Bryan Urrutia","UMES","Jr.","6-1","G","30","163"
"65","Tyree Appleby","Cleveland St.","So.","6-0","G","29","162"
"","TJ Haws","BYU","Jr.","6-4","G","32","162"
"","DeAndre Jones","Central Ark.","So.","5-11","G","33","162"
"","Ivy Smith.Jr","Grambling","Jr.","6-0","G","32","162"
"69","Sincere Carry","Duquesne","Fr.","6-1","G","28","161"
"","Kenny Cooper","Lipscomb","Jr.","6-1","G","36","161"
"71","Christen Cunningham","Louisville","Sr.","6-2","G","33","160"
"","Jacob Gilyard","Richmond","So.","5-9","G","31","160"
"","Ashton Hagans","Kentucky","Fr.","6-6","G","37","160"
"","Remy Martin","Arizona St.","So.","6-0","G","32","160"
"","Rickey McGill","Iona","Sr.","6-1","G","33","160"
"76","Josh Delaney","Sam Houston","Sr.","6-0","G","33","159"
"","Harald Frey","Montana St.","Jr.","6-1","G","32","159"
"","Kevin Johnson","Nicholls","So.","5-10","G","31","159"
"","Rob Shaw","Chicago St.","Sr.","6-0","G","32","159"
"80","Jahlil Jenkins","FDU","So.","6-0","G","34","157"
"","Jeremiah Martin","Memphis","Sr.","6-3","G","36","157"
"82","Malik Johnson","Canisius","Jr.","5-10","G","32","155"
"","Sa'eed Nelson","American","Jr.","6-1","G","30","155"
"84","Tookie Brown","Ga. Southern","Sr.","5-11","G","33","154"
"85","Ethan Happ","Wisconsin","Sr.","6-10","F","34","153"
"86","Noah Robotham","UNLV","Sr.","6-1","G","31","152"
"87","Darrian Ringo","Miami (OH)","Sr.","6-2","G","32","151"
"88","Terrell Brown Jr.","Seattle U","So.","6-3","G","33","150"
"","Anthony Cowan","Maryland","Jr.","6-0","G","34","150"
"90","Jashaun Agosto","LIU","Jr.","6-0","G","31","149"
"","Jordan Davis","Northern Colo.","Sr.","6-2","G","32","149"
"","Quentin Goodin","Xavier","Jr.","6-4","G","31","149"
"","Xavier Johnson","Pittsburgh","Fr.","6-3","G","33","149"
"","Jon Williams","Robert Morris","So.","6-1","G","35","149"
"95","Paul Jackson","Eastern Mich.","Sr.","6-1","G","32","148"
"96","Jared Bynum","Saint Joseph's","Fr.","5-10","G","33","147"
"","Dennis Jones","Prairie View","Sr.","6-1","G","32","147"
"","Sam Merrill","Utah St.","Jr.","6-5","G","35","147"
"","Marlain Veal","Southeastern La.","Sr.","5-9","G","33","147"
"100","Trey Wertz","Santa Clara","Fr.","6-5","G","31","146"
"101","Ryan Woolridge","North Texas","Jr.","6-3","G","30","145"
"","Isaiah Wright","San Diego","Sr.","6-2","G","31","145"
"103","Deishuan Booker","Long Beach St.","Sr.","6-3","G","33","144"
"104","Tayler Persons","Ball St.","Sr.","6-3","G","33","143"
"","Demetrius Troy","UNC Greensboro","Sr.","6-0","G","36","143"
"","Coby White","North Carolina","Fr.","6-5","G","35","143"
"107","Terrell Allen","UCF","Jr.","6-3","G","33","142"
"","Jarrett Culver","Texas Tech","So.","6-5","G","38","142"
"","Ahmaad Rorie","Montana","Sr.","6-1","G","35","142"
"","Aaron Thompson","Butler","So.","6-2","G","33","142"
"","Devin Watson","San Diego St.","Sr.","6-1","G","34","142"
"112","Justin James","Wyoming","Sr.","6-7","G","32","141"
"","Matt Rafferty","Furman","Sr.","6-8","F","33","141"
"114","Tevin King","South Dakota St.","Sr.","6-2","G","33","140"
"","Nick Weiler-Babb","Iowa St.","Sr.","6-5","G","35","140"
"116","Markell Johnson","NC State","Jr.","6-1","G","33","139"
"","Derryck Thornton","Southern California","Jr.","6-2","G","32","139"
"118","Trent Forrest","Florida St.","Jr.","6-5","G","36","138"
"119","Hasan Abdullah","Navy","Sr.","6-0","G","31","137"
"","Phil Booth","Villanova","Sr.","6-3","G","36","137"
"","Ahmad Clark","UAlbany","Jr.","6-1","G","32","137"
"122","Von Julien","Southeastern La.","Jr.","6-1","G","33","136"
"","Deshon Taylor","Fresno St.","Sr.","6-2","G","27","136"
"","TJ Washington","Utah Valley","Jr.","6-0","G","35","136"
"","Pinky Wiley","Delaware St.","Fr.","5-11","G","31","136"
"126","Nickeil Alexander-Walker","Virginia Tech","So.","6-5","G","34","135"
"","Steven Whitley","Norfolk St.","Jr.","6-3","G","34","135"
"128","Zack Bryant","UAB","So.","6-2","G","34","134"
"","Jamaal King","Saint Francis","Sr.","5-9","G","33","134"
"","Quincy McKnight","Seton Hall","Jr.","6-4","G","34","134"
"","Grant Riller","Col. of Charleston","Jr.","6-3","G","33","134"
"132","Markus Howard","Marquette","Jr.","5-11","G","34","133"
"","Marreon Jackson","Toledo","So.","6-1","G","32","133"
"","Otis Livingston II","George Mason","Sr.","5-11","G","33","133"
"135","Stevie Jordan","Rider","Jr.","6-0","G","30","132"
"","Tucker Richardson","Colgate","Fr.","6-5","G","35","132"
"137","Prentiss Hubb","Notre Dame","Fr.","6-3","G","32","131"
"","Brandon Miller","Alabama A&M","So.","5-11","G","32","131"
"","Luwane Pipkins","Massachusetts","Jr.","5-11","G","25","131"
"","Sterling Taplin","Tulsa","Sr.","6-1","G","32","131"
"141","Devin Gage","DePaul","So.","6-2","G","33","130"
"","Davonta Jordan","Buffalo","Jr.","6-2","G","36","130"
"","Kevin McClain","Belmont","Sr.","6-3","G","33","130"
"","Zach Sellers","Savannah St.","Jr.","6-1","G","31","130"
"145","Lorenzo Phillips","Longwood","Jr.","6-1","G","34","129"
"","Janai Raynor Powell","South Carolina St.","Sr.","5-10","G","34","129"
"147","Jalen Tate","Northern Ky.","So.","6-6","F","31","128"
"148","Jarron Cumberland","Cincinnati","Jr.","6-5","G","35","127"
"","Devon Dotson","Kansas","Fr.","6-2","G","36","127"
"","Tramaine Isabell Jr.","Saint Louis","Sr.","6-1","G","35","127"
"","Kyle Lofton","St. Bonaventure","Fr.","6-3","G","34","127"
"","Malik Maitland","Bethune-Cookman","Jr.","-","G","29","127"
"","Jalyn Patterson","Texas Southern","Sr.","6-1","G","33","127"
"","Kenny Williams","North Carolina","Sr.","6-4","G","36","127"
"155","Geo Baker","Rutgers","So.","6-4","G","31","126"
"","Jamarius Burton","Wichita St.","Fr.","6-4","G","37","126"
"","Matt Coleman III","Texas","So.","6-2","G","37","126"
"","Jordan Cornish","Tulane","Sr.","6-6","G","31","126"
"","Rickey Holden","CSU Bakersfield","Sr.","5-11","G","34","126"
"","Isaac Likekele","Oklahoma St.","Fr.","6-5","G","32","126"
"","J.R. Lynch","Hartford","Sr.","5-10","G","33","126"
"","Matt Mooney","Texas Tech","Sr.","6-3","G","38","126"
"","TJ Shorts II","UC Davis","Sr.","5-9","G","29","126"
"","Daishon Smith","ULM","Sr.","6-1","G","32","126"
"165","Paris Austin","California","Sr.","5-11","G","29","125"
"","Ky Bowman","Boston College","Jr.","6-1","G","31","125"
"","Brandon Childress","Wake Forest","Jr.","6-0","G","31","125"
"","Isaac Fleming","East Carolina","Sr.","6-3","G","31","125"
"","Tyrese Haliburton","Iowa St.","Fr.","6-5","G","35","125"
"","Kaelen Malone","Oral Roberts","Sr.","6-0","G","32","125"
"","Jordan Perkins","N.C. Central","So.","6-1","G","29","125"
"172","Daquan Bracey","Louisiana Tech","Jr.","5-11","G","31","124"
"","Keith Braxton","Saint Francis","Jr.","6-5","G","33","124"
"","Jr. Clay","Tennessee Tech","Fr.","6-0","G","29","124"
"","Marques Townes","Loyola Chicago","Sr.","6-4","G","34","124"
"176","Ebrima Dibba","Coastal Carolina","Fr.","6-6","G","26","123"
"","Jordan Goodwin","Saint Louis","So.","6-3","G","36","123"
"","Tyler Kohl","Central Conn. St.","Sr.","6-5","F","27","123"
"","Deion Lavender","Valparaiso","Sr.","6-4","G","33","123"
"","D'Marcus Simonds","Georgia St.","Jr.","6-3","G","34","123"
"","Shareef Smith","Eastern Ill.","Jr.","5-10","G","32","123"
"182","James Batemon","LMU (CA)","Sr.","6-1","G","34","122"
"","Jeff Dowtin","Rhode Island","Jr.","6-3","G","33","122"
"","Saben Lee","Vanderbilt","So.","6-2","G","32","122"
"","Damari Milstead","Grand Canyon","So.","6-2","G","34","122"
"","Trhae Mitchell","South Alabama","Jr.","6-6","F","34","122"
"187","Austen Awosika","Cal St. Fullerton","Jr.","6-3","G","34","120"
"","Ryan Cline","Purdue","Sr.","6-5","G","36","120"
"","Justin Coleman","Arizona","Sr.","5-10","G","32","120"
"","Darius Quisenberry","Youngstown St.","Fr.","6-2","G","32","120"
"","Justin Robinson","Virginia Tech","Sr.","6-1","G","24","120"
"","Ethan Thompson","Oregon St.","So.","6-5","G","31","120"
"193","Jamal Bieniemy","Oklahoma","Fr.","6-4","G","34","119"
"","Eli Cain","DePaul","Sr.","6-6","G","35","119"
"","DeJuan Clayton","Coppin St.","So.","6-2","G","31","119"
"","Andrew Eudy","Campbell","Sr.","6-7","C","33","119"
"","C.J. Jackson","Ohio St.","Sr.","6-1","G","34","119"
"","Brian Warren","UT Arlington","Jr.","5-9","G","33","119"
"","Jimmy Whitt Jr.","SMU","Jr.","6-3","G","30","119"
"200","Sedrick Barefield","Utah","Sr.","6-2","G","31","118"
"","Xavier Bishop","Kansas City","Jr.","5-8","G","31","118"
"","Jordan Bohannon","Iowa","Jr.","6-1","G","34","118"
"","Aaron Cook","Southern Ill.","Jr.","6-2","G","32","118"
"","Jaron Cornish","Stony Brook","Sr.","5-11","G","33","118"
"","Donovan Fields","Cal Poly","Sr.","5-10","G","29","118"
"","Rich Kelly","Quinnipiac","So.","6-1","G","26","118"
"","Darius Roy","Milwaukee","Jr.","6-2","G","29","118"
"208","Giovanni De Nicolao","UTSA","Jr.","6-3","G","32","117"
"","Jason Dunne","Hartford","Sr.","6-4","G","33","117"
"","Grant Golden","Richmond","Jr.","6-10","F","33","117"
"","Justin Mazzulla","George Washington","So.","6-3","G","33","117"
"","Fatts Russell","Rhode Island","So.","5-10","G","32","117"
"","Paul Scruggs","Xavier","So.","6-5","G","35","117"
"","Grant Williams","Tennessee","Jr.","6-7","F","37","117"
"215","Damian Chong Qui","Mount St. Mary's","Fr.","5-8","G","31","116"
"","Jehyve Floyd","Holy Cross","Sr.","6-8","F","33","116"
"","Carlos Hines","Northern Ariz.","So.","6-4","G","30","116"
"","Zach Norvell Jr.","Gonzaga","So.","6-5","G","37","116"
"","Gabe Stefanini","Columbia","So.","6-3","G","28","116"
"","Kane Williams","Georgia St.","So.","6-4","G","33","116"
"221","Amir Coffey","Minnesota","Jr.","6-8","G","36","115"
"","David Collins","South Fla.","So.","6-3","G","37","115"
"","Justin Pierce","William & Mary","Jr.","6-6","F","28","115"
"","Sam Sessoms","Binghamton","Fr.","6-0","G","33","115"
"","Tres Tinkle","Oregon St.","Jr.","6-8","F","30","115"
"226","Jaevin Cumberland","Oakland","Jr.","6-2","G","33","114"
"","Terence Davis","Ole Miss","Sr.","6-4","G","33","114"
"","Daejon Davis","Stanford","So.","6-3","G","26","114"
"","Courtney Ramey","Texas","Fr.","6-3","G","37","114"
"230","AJ Brodeur","Penn","Jr.","6-8","F","31","113"
"","Jordan Cohen","Lehigh","Jr.","6-1","G","31","113"
"","Cortez Edwards","Southern Miss.","Sr.","6-2","G","33","113"
"","Cole Gentry","Wright St.","Jr.","5-10","G","35","113"
"234","Kalin Fisher","Hampton","Sr.","6-2","G","35","112"
"","Jesse Hunt","Eastern Wash.","Sr.","6-7","F","34","112"
"","Jordan Hunter","Lamar University","Jr.","5-11","G","31","112"
"","Naji Marshall","Xavier","So.","6-7","F","33","112"
"","Storm Murphy","Wofford","So.","5-11","G","34","112"
"","Benjamin Nakwaasah","Utah Valley","Sr.","6-2","G","35","112"
"","Jaylen Nowell","Washington","So.","6-4","G","36","112"
"","Bubba Parham","VMI","So.","5-11","G","32","112"
"","Glynn Watson Jr.","Nebraska","Sr.","6-0","G","36","112"
"243","Kenny Aninye","Stetson","So.","6-1","G","31","111"
"","Tyrik Armstrong","Texas Southern","Jr.","5-10","G","36","111"
"","Mitch Ballock","Creighton","So.","6-5","G","35","111"
"","Darrell Brown","Bradley","Jr.","5-10","G","35","111"
"","Martez Cameron","Morgan St.","Sr.","5-11","G","30","111"
"","AJ Harris","New Mexico St.","Jr.","5-9","G","33","111"
"","Vasa Pusica","Northeastern","Sr.","6-5","G","27","111"
"250","Jimond Ivey","Akron","Sr.","6-4","G","33","110"
"","Nathan Knight","William & Mary","Jr.","6-10","F","31","110"
"","Kamau Stokes","Kansas St.","Sr.","6-0","G","33","110"
"","Emmanuel Toney","A&M-Corpus Christi","Sr.","6-2","G","32","110"
"","James Towns","Niagara","Jr.","5-10","G","32","110"
"","Tyresse Williford","SIUE","Jr.","5-10","G","30","110"

NCAA Men's Basketball
Division ITotal Blocks
Through Games 04/08/2019


"Rank","Name","Team","Cl","Ht","Pos","G","BLKS"
"1","Brandon Clarke","Gonzaga","Jr.","6-8","F","37","117"
"2","Brandon Gilbeck","Western Ill.","Sr.","6-11","C","31","106"
"3","Kylor Kelley","Oregon St.","Jr.","7-0","F","31","104"
"4","Osasumwen Osaghae","FIU","Jr.","6-7","F","31","96"
"","Jare'l Spellman","Sacred Heart","Sr.","6-10","F","32","96"
"6","Osun Osunniyi","St. Bonaventure","Fr.","6-10","C","34","92"
"","Tariq Owens","Texas Tech","Sr.","6-10","F","38","92"
"8","Yor Anei","Oklahoma St.","Fr.","6-10","F","32","85"
"","Tacko Fall","UCF","Sr.","7-6","C","33","85"
"10","Neemias Queta","Utah St.","Fr.","7-0","C","35","84"
"11","Matisse Thybulle","Washington","Sr.","6-5","F","36","83"
"12","Jakeenan Gant","Louisiana","Sr.","6-8","F","31","82"
"13","Charles Bassey","Western Ky.","Fr.","6-11","C","34","81"
"","Nicolas Claxton","Georgia","So.","6-11","F","32","81"
"15","Jehyve Floyd","Holy Cross","Sr.","6-8","F","33","80"
"16","James Banks III","Georgia Tech","Jr.","6-10","C","31","78"
"","Jeff Otchere","Stony Brook","So.","6-11","C","33","78"
"18","Kevin Samuel","TCU","Fr.","7-0","C","37","77"
"19","Jon Teske","Michigan","Jr.","7-1","C","37","75"
"20","Matt Haarms","Purdue","So.","7-3","F","36","74"
"","Elijah Thomas","Clemson","Sr.","6-9","F","34","74"
"22","Kenny Wooten","Oregon","So.","6-9","F","34","73"
"23","Lamine Diane","CSUN","Fr.","6-7","F","33","72"
"","Hayden Koval","Central Ark.","So.","7-1","C","33","72"
"","Jannson Williams","Marshall","So.","6-9","F","37","72"
"26","Jaxson Hayes","Texas","Fr.","6-11","F","32","71"
"","Trhae Mitchell","South Alabama","Jr.","6-6","F","34","71"
"28","Theo John","Marquette","So.","6-9","F","34","70"
"","Nathan Knight","William & Mary","Jr.","6-10","F","31","70"
"","Nick Muszynski","Belmont","Fr.","6-11","C","32","70"
"31","Ruben Guerrero","Samford","Sr.","7-0","C","33","69"
"","Josh Nebo","Texas A&M","Jr.","6-9","F","30","69"
"","Dominic Robb","Niagara","Sr.","6-8","F","32","69"
"34","Wajid Aminu","North Florida","Jr.","6-7","F","33","68"
"","Ishmael Lane","Northwestern St.","Sr.","6-8","F","31","68"
"","Jacquil Taylor","Hofstra","Sr.","6-10","F","35","68"
"37","Kavell Bigby-Williams","LSU","Sr.","6-11","F","35","67"
"","Kevarrius Hayes","Florida","Sr.","6-9","F","36","67"
"39","Hasahn French","Saint Louis","So.","6-7","F","36","66"
"","Michael Hughes","Duquesne","So.","6-8","C","29","66"
"","Isaiah Roby","Nebraska","Jr.","6-8","F","35","66"
"42","Jordan Butler","Norfolk St.","Sr.","6-6","F","33","65"
"","Daniel Gafford","Arkansas","So.","6-11","F","32","65"
"","Xavier Tillman","Michigan St.","So.","6-8","F","39","65"
"45","Kyle Alexander","Tennessee","Sr.","6-11","F","37","64"
"","Bruno Fernando","Maryland","So.","6-10","F","34","64"
"","Sal Nuhu","Portland St.","Jr.","6-8","F","32","64"
"48","Mamadi Diakite","Virginia","Jr.","6-9","F","38","63"
"","Juwan Durham","Notre Dame","Jr.","6-11","F","27","63"
"","Kavion Pippen","Southern Ill.","Sr.","6-10","C","32","63"
"51","Moses Brown","UCLA","Fr.","7-1","C","32","62"
"","Anthony Lamb","Vermont","Jr.","6-6","F","32","62"
"","Chris Silva","South Carolina","Sr.","6-9","F","32","62"
"54","Terrell Brown","Pittsburgh","So.","6-10","C","33","60"
"","Myles Carter","Seattle U","Jr.","6-9","F","33","60"
"","Nate Reuvers","Wisconsin","So.","6-11","F","34","60"
"57","Trevond Barnes","Hampton","Sr.","6-9","F","35","59"
"","Josh Carlton","UConn","So.","6-10","F","33","59"
"","Dajour Dickens","Old Dominion","Fr.","7-0","C","35","59"
"","Samuel Idowu","Saint Peter's","Sr.","6-7","F","32","59"
"","Elston Jones","UC Irvine","Sr.","6-10","C","37","59"
"","Shamarkus Kennedy","McNeese","Jr.","6-8","F","31","59"
"","Jayveous McKinnis","Jackson St.","Fr.","6-7","F","29","59"
"","Zane Najdawi","The Citadel","Sr.","6-7","F","30","59"
"","Zion Williamson","Duke","Fr.","6-7","F","33","59"
"66","Marques Bolden","Duke","Jr.","6-11","C","35","58"
"67","Abdul Ado","Mississippi St.","So.","6-11","F","31","57"
"","Paschal Chukwu","Syracuse","Sr.","7-2","C","33","57"
"","AJ Edu","Toledo","Fr.","6-10","F","33","57"
"","Caleb Stewart","Binghamton","Sr.","6-9","F","33","57"
"71","Donta Hall","Alabama","Sr.","6-9","F","34","56"
"","Jalyn Hinton","Jacksonville","So.","6-5","G","32","56"
"","Mfiondu Kabengele","Florida St.","So.","6-9","F","37","56"
"","KC Ndefo","Saint Peter's","Fr.","6-7","F","31","56"
"","Doug Taylor","Ohio","Sr.","6-9","F","31","56"
"76","James Baker","Morehead St.","So.","6-7","F","33","55"
"","Brekkott Chapman","Weber St.","Sr.","6-8","F","33","55"
"","James Dickey","UNC Greensboro","Jr.","6-10","F","30","55"
"","Micaiah Henry","Tennessee Tech","Jr.","6-9","C","31","55"
"","Nick Mayo","Eastern Ky.","Sr.","6-9","F","31","55"
"","Paul Reed","DePaul","So.","6-9","F","36","55"
"","Grant Williams","Tennessee","Jr.","6-7","F","37","55"
"83","Christian Cunningham","Jacksonville St.","Sr.","6-7","F","32","54"
"","Zach Hankins","Xavier","Sr.","6-10","F","35","54"
"","Aric Holman","Mississippi St.","Sr.","6-10","F","34","54"
"","Juwan Morgan","Indiana","Sr.","6-7","F","35","54"
"87","Nick McGlynn","Drake","Sr.","6-8","F","32","53"
"88","Desmond Cambridge Jr.","Brown","So.","6-4","G","30","52"
"","Nate Grimes","Fresno St.","Jr.","6-8","F","31","52"
"","Christ Koumadje","Florida St.","Sr.","7-4","C","37","52"
"","Chris Lewis","Harvard","Jr.","6-9","F","28","52"
"92","Nysier Brooks","Cincinnati","Jr.","7-0","C","35","51"
"","Corey Douglas","VCU","So.","6-8","F","33","51"
"","Jaime Echenique","Wichita St.","Jr.","6-11","C","37","51"
"","Joshua Patton","Sacramento St.","Jr.","6-8","C","31","51"
"","Ibrahim Sylla","N.C. A&T","Sr.","6-8","F","31","51"
"97","Elijah Childs","Bradley","So.","6-8","F","35","50"
"","Javin DeLaurier","Duke","Jr.","6-10","F","38","50"
"","Kenny Goins","Michigan St.","Sr.","6-7","F","39","50"
"","Daniel Regis","Nicholls","Sr.","6-7","C","31","50"
"101","Yauhen Massalski","San Diego","So.","6-9","F","33","49"
"102","Chancecllor Barnard","Binghamton","Sr.","6-4","F","33","48"
"","Brison Gresham","Houston","Jr.","6-9","F","37","48"
"","Noah Horchler","North Florida","Jr.","6-8","F","28","48"
"","Lukas Jarrett","Lafayette","Jr.","6-7","F","29","48"
"","Luke Knapke","Toledo","Jr.","6-11","C","33","48"
"107","Andrew Eudy","Campbell","Sr.","6-7","C","33","47"
"","Jordan Hunter","Saint Mary's (CA)","Sr.","6-10","C","34","47"
"","Steve Julian","Cornell","Sr.","6-6","F","31","47"
"","Nana Opoku","Mount St. Mary's","Fr.","6-9","F","30","47"
"","Nick Rakocevic","Southern California","Jr.","6-11","F","33","47"
"","Nick Richards","Kentucky","So.","6-11","F","37","47"
"113","Theo Akwuba","Portland","Fr.","6-11","C","30","46"
"","Jordan Bruner","Yale","Jr.","6-9","F","30","46"
"","Reggie Chaney","Arkansas","Fr.","6-8","F","34","46"
"","Michael Durr","South Fla.","Fr.","7-0","F","38","46"
"","Cyril Langevine","Rhode Island","Jr.","6-8","F","33","46"
"","Chuma Okeke","Auburn","So.","6-8","F","38","46"
"","Daniel Oturu","Minnesota","Fr.","6-10","C","35","46"
"120","Hameir Wright","Washington","So.","6-9","F","32","45"
"121","Tyler Bey","Colorado","So.","6-7","G","36","44"
"","Juan Cardenas","Bryant","Jr.","6-7","F","29","44"
"","Tyrn Flowers","LIU","So.","6-9","F","32","44"
"","Ethan Happ","Wisconsin","Sr.","6-10","F","34","44"
"","Kelvin Jones","Idaho St.","Jr.","6-11","C","29","44"
"","Brian Thomas","FGCU","So.","6-9","F","23","44"
"127","Travon Bunch","Grambling","Jr.","7-1","-","29","43"
"","Isaiah Martin","Florida A&M","Sr.","7-0","C","18","43"
"","Anfernee McLemore","Auburn","Jr.","6-7","F","40","43"
"","PJ Washington","Kentucky","So.","6-8","F","35","43"
"131","Deion Bute","Central Conn. St.","Sr.","6-9","C","29","42"
"","Raasean Davis","N.C. Central","Sr.","6-9","C","34","42"
"","Josh Sharma","Stanford","Sr.","7-0","C","31","42"
"","Boubacar Toure","Eastern Mich.","Jr.","6-11","C","31","42"
"","Chris Vogt","Northern Ky.","So.","7-1","C","35","42"
"","Nick Ward","Michigan St.","Jr.","6-8","F","34","42"
"137","AJ Brodeur","Penn","Jr.","6-8","F","31","41"
"","Jessie Govan","Georgetown","Sr.","6-10","C","33","41"
"","Leonard Harper-Baker","Southern Miss.","Jr.","6-5","F","31","41"
"","Sandro Mamukelashvili","Seton Hall","So.","6-11","F","34","41"
"","Cheikh Mbacke Diong","UNLV","So.","6-11","F","27","41"
"","Mike Watkins","Penn St.","Jr.","6-9","C","27","41"
"","Philip Whittington","Kent St.","Sr.","6-9","F","33","41"
"144","David Bell","Jacksonville","Jr.","6-10","C","31","40"
"","Clevon Brown","Vanderbilt","Jr.","6-8","F","32","40"
"","Anthony Duruji","Louisiana Tech","So.","6-7","F","33","40"
"","Phil Fayne","Illinois St.","Sr.","6-9","F","33","40"
"","Trey Moses","Ball St.","Sr.","6-9","C","32","40"
"","Ed Polite","Radford","Sr.","6-5","F","33","40"
"","Jalen Smith","Maryland","Fr.","6-10","F","33","40"
"","AJ Sumbry","Wagner","Sr.","6-8","F","29","40"
"","Malik Williams","Louisville","So.","6-11","F","34","40"
"","Oscar da Silva","Stanford","So.","-","F","31","40"
"154","Dylan Carl","Purdue Fort Wayne","So.","6-11","F","33","39"
"","Mike Holloway Jr.","FDU","Sr.","6-8","F","35","39"
"","Ebuka Izundu","Miami (FL)","Sr.","6-10","C","32","39"
"","Rocky Kreuser","North Dakota St.","So.","6-10","F","35","39"
