 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/04/2016


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"72","Isaiah Miles","Saint Joseph's","Sr.","6-7","F","36","223","426","52.3"
"73","Eric Eaves","South Carolina St.","Jr.","6-3","G","34","196","376","52.1"
"74","Xavier Cooks","Winthrop","So.","6-8","F","32","172","332","51.8"
"75","Dallas Moore","North Florida","Jr.","6-1","G","34","256","496","51.6"
"76","Brian Parker","Marist","Fr.","6-3","G","29","163","317","51.4"
"77","Jordan Washington","Iona","Jr.","6-8","F","31","167","325","51.4"
"78","Josh Hart","Villanova","Jr.","6-5","G","40","230","448","51.3"
"79","Jaron Blossomgame","Clemson","Jr.","6-7","F","31","201","392","51.3"
"80","Josh Fox","UC Davis","Sr.","6-6","F","28","164","320","51.3"
"81","Divine Myles","Stetson","So.","5-11","G","34","174","341","51.0"
"82","Patricio Garino","George Washington","Sr.","6-6","G","38","203","398","51.0"
"83","Chris Flemmings","UNCW","Jr.","6-5","G","33","180","353","51.0"
"84","Cedric Blossom","Morgan St.","Sr.","6-6","F","26","149","293","50.9"
"85","Torrion Brummitt","Western Caro.","Sr.","6-7","F","34","184","362","50.8"
"86","Cameron Oliver","Nevada","Fr.","6-8","F","38","201","396","50.8"
"87","Damyean Dotson","Houston","Jr.","6-5","G","32","164","324","50.6"
"88","Chris Thomas","Texas Southern","Sr.","6-6","G","33","191","378","50.5"
"89","Tyler Cavanaugh","George Washington","Jr.","6-9","F","38","209","414","50.5"
"90","Alec Peters","Valparaiso","Jr.","6-9","F","37","223","442","50.5"
"91","Sheldon McClellan","Miami (FL)","Sr.","6-5","G","35","177","351","50.4"
"92","Zena Edosomwan","Harvard","Jr.","6-9","F","28","146","290","50.3"
"93","Emani Gant","Texas St.","Sr.","6-8","F","29","152","302","50.3"
"94","Earl Potts Jr.","FDU","So.","6-6","F","33","181","360","50.3"
"95","Jerome Frink","LIU","Jr.","6-7","F","31","197","392","50.3"
"96","Javontae Hawkins","Eastern Ky.","Jr.","6-5","F","30","182","363","50.1"
"97","Buddy Hield","Oklahoma","Sr.","6-4","G","37","301","601","50.1"
"98","Shawn Anderson","Navy","So.","6-4","G","33","165","331","49.8"
"99","Reggie Upshaw Jr.","Middle Tenn.","Jr.","6-8","F","35","185","372","49.7"
"100","Matt Klinewski","Lafayette","So.","6-8","F","30","150","302","49.7"
"101","Alex Hamilton","Louisiana Tech","Sr.","6-4","G","33","212","427","49.6"
"102","Nathan Boothe","Toledo","Sr.","6-10","C","32","241","486","49.6"
"103","Yante Maten","Georgia","So.","6-8","F","34","212","428","49.5"
"104","Tim Derksen","San Francisco","Sr.","6-3","G","30","177","358","49.4"
"","James Webb III","Boise St.","Jr.","6-9","F","31","177","358","49.4"
"106","Chris Smith","Utah St.","Sr.","6-4","G","31","161","326","49.4"
"107","Omar Prewitt","William & Mary","Jr.","6-7","G","31","188","381","49.3"
"108","Terry Allen","Richmond","Sr.","6-8","F","32","193","392","49.2"
"109","Peyton Aldridge","Davidson","So.","6-7","F","33","179","364","49.2"
"110","Justin Strings","Sacramento St.","So.","6-7","F","31","174","354","49.2"
"111","Kyle Wiltjer","Gonzaga","Sr.","6-10","F","36","260","529","49.1"
"112","Abdul-Malik Abu","NC State","So.","6-8","F","33","165","337","49.0"
"113","Jimmy Hall","Kent St.","Jr.","6-8","F","32","212","434","48.8"
"114","Jeremy Senglin","Weber St.","Jr.","6-2","G","35","213","437","48.7"
"115","Quinton Hooker","North Dakota","Jr.","6-0","G","32","211","433","48.7"
"116","Monté Morris","Iowa St.","Jr.","6-2","G","35","188","386","48.7"
"117","Jarelle Reischel","Eastern Ky.","Sr.","6-7","F","30","165","339","48.7"
"118","Gary Payton II","Oregon St.","Sr.","6-3","G","32","205","422","48.6"
"119","Ronnie Drinnon","Saint Francis","Sr.","6-7","F","30","150","309","48.5"
"120","Kendrick Ray","Kennesaw St.","Jr.","6-1","G","31","214","441","48.5"
"121","Jordon Varnado","Troy","Fr.","6-6","F","31","159","328","48.5"
"122","Hayden Graham","Air Force","Jr.","6-6","F","31","168","347","48.4"
"123","Donte McGill","FIU","Jr.","6-3","G","31","189","391","48.3"
"124","Andrew White III","Nebraska","Sr.","6-7","G","34","195","405","48.1"
"125","Trae Anderson","Eastern Ill.","Sr.","6-4","G","30","171","357","47.9"
"126","Deandre Bembry","Saint Joseph's","Jr.","6-6","G","36","238","497","47.9"
"127","Michael Bryson","UC Santa Barbara","Sr.","6-4","G","32","202","422","47.9"
"128","Jimmy Gavin","Winthrop","Sr.","6-3","G","32","196","410","47.8"
"129","Majok Deng","ULM","Sr.","6-10","F","31","193","404","47.8"
"130","Zach LeDay","Virginia Tech","Jr.","6-7","F","35","181","379","47.8"
"131","Maurice Watson Jr.","Creighton","Jr.","5-10","G","35","179","377","47.5"
"132","Shaquille Harrison","Tulsa","Sr.","6-3","G","32","174","367","47.4"
"133","Justin Roberson","ULM","Sr.","6-1","G","34","182","384","47.4"
"134","Isaac Hamilton","UCLA","Jr.","6-4","G","32","206","436","47.2"
"135","Elgin Cook","Oregon","Sr.","6-6","F","38","191","405","47.2"
"136","Malik Beasley","Florida St.","Fr.","6-5","G","34","185","393","47.1"
"137","Retin Obasohan","Alabama","Sr.","6-2","G","33","193","410","47.1"
"138","Cameron Morse","Youngstown St.","So.","6-2","G","30","201","427","47.1"
"139","Marcus Evans","Rice","Fr.","6-2","G","32","223","474","47.0"
"140","Shavon Shields","Nebraska","Sr.","6-7","F","30","181","385","47.0"
"141","Jamel Artis","Pittsburgh","Jr.","6-7","F","33","165","351","47.0"
"142","Dillon Brooks","Oregon","So.","6-7","F","38","231","492","47.0"
"143","Aly Ahmed","CSU Bakersfield","Sr.","6-9","C","33","169","360","46.9"
"144","Micah Mason","Duquesne","Sr.","6-2","G","33","207","441","46.9"
"145","Lamond Murray Jr.","Pepperdine","Jr.","6-5","G","32","207","442","46.8"
"146","Cedric Kuakumensah","Brown","Sr.","6-8","F","28","147","314","46.8"
"147","Kori Babineaux","Jacksonville","Sr.","6-4","G","32","257","549","46.8"
"148","Roosevelt Jones","Butler","Sr.","6-4","F","33","166","355","46.8"
"149","Dion Wright","St. Bonaventure","Sr.","6-7","F","31","199","426","46.7"
"150","Bryce Pressley","Portland","Sr.","6-4","G","32","170","364","46.7"
"151","Grayson Allen","Duke","So.","6-5","G","36","239","513","46.6"
"152","Patrick McCaw","UNLV","So.","6-7","G","33","168","361","46.5"
"153","Paris Bass","Detroit Mercy","So.","6-8","F","24","159","342","46.5"
"154","Phil Valenti","Canisius","Jr.","6-7","F","33","170","366","46.4"
"155","Kyle Collinsworth","BYU","Sr.","6-6","G","37","206","444","46.4"
"156","Brett Bisping","Siena","Jr.","6-8","F","34","180","389","46.3"
"157","Reed Timmer","Drake","So.","6-1","G","31","166","359","46.2"
"158","Shaquille Hines","UTRGV","Sr.","6-8","F","30","158","342","46.2"
"159","Denzel Valentine","Michigan St.","Sr.","6-5","G","31","205","444","46.2"
"160","Ben Bentil","Providence","So.","6-9","F","35","246","533","46.2"
"161","Demetrious Floyd","SFA","Sr.","5-11","G","34","173","375","46.1"
"162","Michael Gbinije","Syracuse","Sr.","6-7","F","37","225","488","46.1"
"163","Chris Fowler","Central Mich.","Sr.","6-1","G","26","143","311","46.0"
"164","Kevin Punter Jr.","Tennessee","Sr.","6-2","G","26","177","385","46.0"
"165","Nico Clareth","Siena","Fr.","6-5","G","34","174","379","45.9"
"166","Jabarie Hinds","Massachusetts","Sr.","5-11","G","32","175","382","45.8"
"167","Kevin Yogi Ferrell","Indiana","Sr.","6-0","G","35","196","428","45.8"
"168","Dusty Hannahs","Arkansas","Jr.","6-3","G","32","174","380","45.8"
"169","Devin Carter","Arkansas St.","Jr.","6-5","G","31","183","400","45.8"
"170","Malcolm Brogdon","Virginia","Sr.","6-5","G","37","230","503","45.7"
"171","Stevie Browning","Marshall","Jr.","6-3","G","33","165","361","45.7"
"172","Tyler Hall","Montana St.","Fr.","6-5","G","31","202","442","45.7"
"173","Jonathan Williams","Toledo","Jr.","6-4","G","32","207","455","45.5"
"174","Evan Boudreaux","Dartmouth","Fr.","6-8","F","27","155","341","45.5"
"175","Maodo Lo","Columbia","Sr.","6-3","G","35","212","467","45.4"
"176","Jamal Murray","Kentucky","Fr.","6-4","G","36","244","538","45.4"
"177","Daviyon Draper","FIU","Sr.","6-7","F","31","195","430","45.3"
"178","Max Landis","Purdue Fort Wayne","Sr.","6-2","G","33","196","433","45.3"
"179","Rich Williams","Manhattan","Jr.","6-5","G","31","166","367","45.2"
"180","Malcolm Riley","Texas Southern","Sr.","6-5","F","33","173","383","45.2"
"181","Twymond Howard","UT Martin","Sr.","6-6","F","34","187","414","45.2"
"182","Demetrius Jackson","Notre Dame","Jr.","6-1","G","35","193","428","45.1"
"183","Willie Rodriguez","Binghamton","So.","6-6","F","30","156","346","45.1"
"184","Keon Johnson","Winthrop","Jr.","5-7","G","32","178","395","45.1"
"185","David Walker","Northeastern","Sr.","6-6","G","33","179","399","44.9"
"186","Kris Dunn","Providence","Jr.","6-4","G","33","184","411","44.8"
"187","Jarrod Uthoff","Iowa","Sr.","6-9","F","33","218","487","44.8"
"188","Kelan Martin","Butler","So.","6-7","F","33","183","409","44.7"
"189","Dwayne Bacon","Florida St.","Fr.","6-7","G","34","197","441","44.7"
"190","Charles Cooke","Dayton","Jr.","6-5","G","32","163","365","44.7"
"191","Henry Ellenson","Marquette","Fr.","6-10","F","33","194","435","44.6"
"192","Marvin King-Davis","Delaware","Sr.","6-7","F","29","155","348","44.5"
"193","Derick Newton","Stetson","Fr.","6-7","F","34","171","384","44.5"
"194","Cane Broome","Sacred Heart","So.","6-0","G","30","236","530","44.5"
"195","Jaylen Adams","St. Bonaventure","So.","6-5","G","30","150","337","44.5"
"196","Anthony Johnson","Northern Colo.","Jr.","6-2","G","31","157","353","44.5"
"197","Khallid Hart","Marist","Jr.","6-2","G","28","164","369","44.4"
"198","Garret Covington","Western Ill.","Jr.","6-5","G","27","159","358","44.4"
"199","Alec Wintering","Portland","Jr.","6-0","G","32","182","410","44.4"
"200","Erik McCree","Louisiana Tech","Jr.","6-8","F","30","165","373","44.2"
"201","Ryan Bowie","UTSA","Sr.","6-1","G","32","188","425","44.2"
"202","Tre Burnette","South Dakota","Sr.","6-5","G","32","172","389","44.2"
"203","Brandon Ingram","Duke","Fr.","6-9","F","36","214","484","44.2"
"204","D.J. Balentine","Evansville","Sr.","6-2","G","34","240","543","44.2"
"205","Rashun Davis","Radford","Sr.","5-11","G","31","156","353","44.2"
"206","Cameron Jones","Radford","Sr.","6-4","G","31","171","387","44.2"
"207","Ron Curry","James Madison","Sr.","6-3","G","31","167","378","44.2"
"208","Craig Bradshaw","Belmont","Sr.","6-3","G","32","176","399","44.1"
"209","Josh Adams","Wyoming","Sr.","6-2","G","30","217","492","44.1"
"210","Tyrone Wallace","California","Sr.","6-5","G","28","151","343","44.0"
"211","Kahlil Felder","Oakland","Jr.","5-9","G","35","269","612","44.0"
"212","Jalen Moore","Utah St.","Jr.","6-9","F","31","170","387","43.9"
"213","Ladarius Tabb","Alabama A&M","Sr.","6-5","G","29","201","458","43.9"
"214","Justin Robinson","Monmouth","Jr.","5-8","G","36","214","488","43.9"
"215","Marcus Romain","Mississippi Val.","Jr.","6-2","G","30","188","429","43.8"
"216","Kellen Dunham","Butler","Sr.","6-6","G","33","166","379","43.8"
"217","Cleveland Pancake Thomas","Hartford","Sr.","6-3","G","30","178","407","43.7"
"218","Antonius Cleveland","Southeast Mo. St.","Jr.","6-6","G","26","150","343","43.7"
"219","Tanner Leissner","New Hampshire","So.","6-6","F","30","170","389","43.7"
"220","Malcolm Hill","Illinois","Jr.","6-6","G","34","192","440","43.6"
"221","Jeremy Hollowell","Georgia St.","Jr.","6-8","F","30","152","349","43.6"
"222","Nick Faust","Long Beach St.","Sr.","6-6","G","35","205","471","43.5"
"223","Austin Tillotson","Colgate","Sr.","6-0","G","30","161","370","43.5"
"224","Rob Gray","Houston","So.","6-1","G","26","150","345","43.5"
"225","Austin McBroom","Eastern Wash.","Sr.","6-0","G","33","212","488","43.4"
"226","Tyler Ulis","Kentucky","So.","5-9","G","35","192","442","43.4"
"227","Emile Blackman","Niagara","Jr.","6-4","G","32","185","426","43.4"
"228","Rodney Pryor","Robert Morris","Sr.","6-5","G","29","178","410","43.4"
"229","Obi Emegano","Oral Roberts","Sr.","6-3","G","29","210","484","43.4"
"230","Tookie Brown","Ga. Southern","Fr.","5-11","G","31","177","408","43.4"
"231","Anthony 'Cat' Barber","NC State","Jr.","6-2","G","33","248","572","43.4"
"232","Keron DeShields","Tennessee St.","Sr.","6-2","G","30","166","383","43.3"
"233","Ge'Lawn Guyn","ETSU","Sr.","6-2","G","35","221","510","43.3"
"234","Brandon Taylor","Penn St.","Sr.","6-7","F","32","188","434","43.3"
"235","A.J. English","Iona","Sr.","6-4","G","28","190","439","43.3"
"236","Anthony Beane","Southern Ill.","Sr.","6-2","G","32","208","481","43.2"
"237","T.J. Cromer","ETSU","Jr.","6-3","G","36","182","421","43.2"
"238","Taurean Prince","Baylor","Sr.","6-8","F","34","187","433","43.2"
"239","Jack Gibbs","Davidson","Jr.","6-0","G","31","244","565","43.2"
"240","Anthony Livingston","Arkansas St.","Jr.","6-8","F","31","168","390","43.1"
"241","Peter Jok","Iowa","Jr.","6-6","G","32","171","397","43.1"
"242","Trey Freeman","Old Dominion","Sr.","6-2","G","38","323","753","42.9"
"243","Marcus Gilbert","Fairfield","Sr.","6-6","F","31","165","385","42.9"
"244","Elijah Brown","New Mexico","So.","6-4","G","32","194","453","42.8"
"245","Kendrick Nunn","Illinois","Jr.","6-3","G","28","155","362","42.8"
"246","Damion Lee","Louisville","Sr.","6-6","G","30","152","355","42.8"
"247","Anthlon Bell","Arkansas","Sr.","6-3","G","32","172","402","42.8"
"248","Darell Combs","IU Indy","Jr.","6-2","G","31","165","386","42.7"
"249","Makai Mason","Yale","Fr.","6-1","-","30","161","377","42.7"
"250","Devin Patterson","Omaha","Sr.","5-11","G","32","181","424","42.7"
Reclassifying
"NR","Grandy Glaze","Grand Canyon","Sr.","6-6","F","33","198","332","59.6"
"NR","Jahad Thomas","UMass Lowell","Jr.","6-2","G","29","177","302","58.6"
"NR","Jaylen Franklin","Abilene Christian","Fr.","6-2","G","30","176","343","51.3"
"NR","Kyle Hittle","UIW","Sr.","6-4","G","29","158","328","48.2"

NCAA Men's Basketball
Division IThree-Point Field Goals Per Game
Through Games 04/04/2016


"Rank","Name","Team","Cl","Ht","Pos","G","3FG","3PG"
"1","Buddy Hield","Oklahoma","Sr.","6-4","G","37","147","3.97"
"2","Max Landis","Purdue Fort Wayne","Sr.","6-2","G","33","125","3.79"
"3","Jaylen Bland","UC Riverside","Sr.","6-3","G","33","118","3.58"
"","Micah Mason","Duquesne","Sr.","6-2","G","33","118","3.58"
"5","Austin McBroom","Eastern Wash.","Sr.","6-0","G","33","115","3.48"
"6","Jordan Howard","Central Ark.","So.","5-11","G","28","95","3.39"
"7","A.J. English","Iona","Sr.","6-4","G","28","94","3.36"
"8","Denzel Valentine","Michigan St.","Sr.","6-5","G","31","104","3.35"
"9","Max Hooper","Oakland","Sr.","6-6","G","35","117","3.34"
"10","Stefan Moody","Ole Miss","Sr.","5-11","G","31","103","3.32"
"11","Damon Lynn","NJIT","Jr.","5-11","G","35","116","3.31"
"12","Braxton Ogbueze","Charlotte","Jr.","6-1","G","33","109","3.30"
"13","Brian Sullivan","Davidson","Sr.","5-11","G","30","99","3.30"
"14","Trent Mackey","North Florida","Sr.","6-3","G","34","110","3.24"
"15","Bryn Forbes","Michigan St.","Sr.","6-3","G","35","112","3.20"
"","Josh Adams","Wyoming","Sr.","6-2","G","30","96","3.20"
"17","Felix Von Hofe","Eastern Wash.","Jr.","6-5","F","33","105","3.18"
"18","Jamal Murray","Kentucky","Fr.","6-4","G","36","113","3.14"
"19","Tyler Hall","Montana St.","Fr.","6-5","G","31","96","3.10"
"","Wesley Person","Troy","So.","6-3","G","31","96","3.10"
"21","Chris Clemons","Campbell","Fr.","5-9","G","30","92","3.07"
"22","Melvin Johnson","VCU","Sr.","6-3","G","36","110","3.06"
"23","Kyle Wilson","Army West Point","Sr.","6-4","G","33","100","3.03"
"24","Jeremy Senglin","Weber St.","Jr.","6-2","G","35","106","3.03"
"25","Chase Fischer","BYU","Sr.","6-3","G","37","112","3.03"
"26","Jason McManamen","Wyoming","Jr.","6-5","G","31","92","2.97"
"27","Demetrious Floyd","SFA","Sr.","5-11","G","34","100","2.94"
"28","David Walker","Northeastern","Sr.","6-6","G","33","97","2.94"
"29","Jimmy Gavin","Winthrop","Sr.","6-3","G","32","94","2.94"
"30","Jared Brownridge","Santa Clara","Jr.","6-2","G","31","91","2.94"
"31","Antwan Scott","Colorado St.","Sr.","6-2","G","33","96","2.91"
"32","Gabe York","Arizona","Sr.","6-3","G","34","98","2.88"
"33","Jordan Price","La Salle","Jr.","6-5","G","31","89","2.87"
"34","Tanner Plomb","Army West Point","Sr.","6-7","F","28","80","2.86"
"35","Beau Beech","North Florida","Sr.","6-9","G","34","97","2.85"
"36","Garret Covington","Western Ill.","Jr.","6-5","G","27","77","2.85"
"37","Fletcher Magee","Wofford","Fr.","6-4","G","32","91","2.84"
"38","Devin Carter","Arkansas St.","Jr.","6-5","G","31","88","2.84"
"","Christian Kessee","Coppin St.","Jr.","6-2","G","31","88","2.84"
"40","Giddy Potts","Middle Tenn.","So.","6-2","G","28","79","2.82"
"41","Reggie McAdams","Akron","Sr.","6-7","F","35","98","2.80"
"","Jaylen Adams","St. Bonaventure","So.","6-5","G","30","84","2.80"
"43","John Papale","Boston U.","Sr.","6-3","G","34","95","2.79"
"44","Anthlon Bell","Arkansas","Sr.","6-3","G","32","89","2.78"
"","Elijah Brown","New Mexico","So.","6-4","G","32","89","2.78"
"","Damiyne Durham","CSU Bakersfield","Fr.","6-4","G","32","89","2.78"
"47","Anton Wilson","Detroit Mercy","Sr.","6-5","G","31","86","2.77"
"48","QJ Peterson","VMI","Jr.","6-0","G","30","83","2.77"
"49","Maodo Lo","Columbia","Sr.","6-3","G","35","96","2.74"
"50","Raemond Robinson","Charleston So.","Jr.","6-3","G","30","82","2.73"
"51","Alec Kobre","Pacific","Sr.","6-2","G","22","60","2.73"
"52","Craig Bradshaw","Belmont","Sr.","6-3","G","32","87","2.72"
"53","James McGee","Southern Utah","So.","6-2","G","28","76","2.71"
"54","Bryce Scott","Lafayette","Sr.","6-3","G","27","73","2.70"
"55","Rhett Harrelson","Western Caro.","Sr.","5-10","G","30","81","2.70"
"","Cleveland Pancake Thomas","Hartford","Sr.","6-3","G","30","81","2.70"
"57","Nick Emery","BYU","Fr.","6-2","G","36","97","2.69"
"58","D'Marques Tyson","Portland","So.","6-5","G","32","86","2.69"
"59","Alex Anderson","UT Martin","Sr.","5-11","G","35","94","2.69"
"","Ge'Lawn Guyn","ETSU","Sr.","6-2","G","35","94","2.69"
"61","Kendrick Nunn","Illinois","Jr.","6-3","G","28","75","2.68"
"62","Frank Eaves","App State","Sr.","6-2","G","31","83","2.68"
"63","James Daniel III","Howard","Jr.","6-0","G","30","80","2.67"
"","Ben Millaud-Meunier","Saint Francis","Sr.","6-3","G","30","80","2.67"
"","Deyshonne Much","Iona","So.","6-5","G","30","80","2.67"
"66","Jordan Potts","Bethune-Cookman","Jr.","5-10","G","32","85","2.66"
"67","Edward Stephens","South Carolina St.","So.","6-2","G","34","90","2.65"
"68","Jack Gibbs","Davidson","Jr.","6-0","G","31","82","2.65"
"","Marcus Posley","St. Bonaventure","Sr.","6-1","G","31","82","2.65"
"70","Duncan Robinson","Michigan","Jr.","6-8","G","36","95","2.64"
