 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/02/2018


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"226","Brandon Gilbeck","Western Ill.","Jr.","6-11","C","28","137","4.89"
"","Sam Iorio","American","Fr.","6-7","F","28","137","4.89"
"228","Raiquan Clark","LIU","Jr.","6-4","G","35","171","4.89"
"","Dusan Ristic","Arizona","Sr.","7-0","C","35","171","4.89"
"230","Jordan Goodwin","Saint Louis","Fr.","6-3","G","26","127","4.88"
"231","Dylan Ostekowski","Texas","Jr.","6-9","F","34","166","4.88"
"232","Deven Simms","Arkansas St.","Sr.","6-4","G","24","117","4.88"
"233","Damani Applewhite","South Carolina St.","Fr.","6-8","-","30","146","4.87"
"234","Ishmael Lane","Northwestern St.","Jr.","6-8","F","29","141","4.86"
"235","Deshawn Freeman","Rutgers","Sr.","6-7","F","33","160","4.85"
"","Jairus Lyles","UMBC","Sr.","6-2","G","33","160","4.85"
"","Dean Wade","Kansas St.","Jr.","6-10","F","33","160","4.85"
"238","Zach Jackson","Omaha","Jr.","6-5","G","31","150","4.84"
"239","Nana Foulland","Bucknell","Sr.","6-9","C","35","169","4.83"
"240","Devin Cannady","Princeton","Jr.","6-1","G","29","140","4.83"
"","Joseph Chartouny","Fordham","Jr.","6-3","G","29","140","4.83"
"242","Will Rayman","Colgate","So.","6-9","F","33","159","4.82"
"","Donte Thomas","Bradley","Sr.","6-7","F","33","159","4.82"
"244","Jonah Radebaugh","Northern Colo.","So.","6-2","G","38","183","4.82"
"245","Doug Taylor","Ohio","Jr.","6-9","F","31","149","4.81"
"246","Jaron Hopkins","Fresno St.","Sr.","6-6","G","25","120","4.80"
"","Admiral Schofield","Tennessee","Jr.","6-6","F","35","168","4.80"
"248","Yuta Watanabe","George Washington","Sr.","6-9","G","33","158","4.79"
"249","Ja Morant","Murray St.","Fr.","6-3","G","32","153","4.78"
"","Tyson Ward","North Dakota St.","So.","6-6","G","32","153","4.78"

NCAA Men's Basketball
Division IOffensive Rebounds Per Game
Through Games 04/02/2018


"Rank","Name","Team","Cl","Ht","Pos","G","ORebs","RPG"
"1","Devontae Cacok","UNCW","Jr.","6-7","F","32","162","5.06"
"2","Montae Glenn","Ga. Southern","Jr.","6-8","F","30","126","4.20"
"3","James Thompson IV","Eastern Mich.","Jr.","6-10","C","35","144","4.11"
"4","Rokas Gustys","Hofstra","Sr.","6-9","F","31","127","4.10"
"5","Jordan Murphy","Minnesota","Jr.","6-6","F","32","129","4.03"
"6","Angel Delgado","Seton Hall","Sr.","6-10","C","34","137","4.03"
"7","Marvin Bagley III","Duke","Fr.","6-11","F","33","132","4.00"
"8","Terry Taylor","Austin Peay","Fr.","6-5","F","34","133","3.91"
"9","Nico Carvacho","Colorado St.","So.","6-11","C","32","125","3.91"
"10","Jemerrio Jones","New Mexico St.","Sr.","6-5","G","34","127","3.74"
"11","Bryce Washington","Louisiana","Sr.","6-6","F","34","126","3.71"
"12","Quattarius Wilson","McNeese","Jr.","-","F","28","101","3.61"
"13","Javan White","Oral Roberts","Jr.","6-10","C","32","113","3.53"
"14","Yante Maten","Georgia","Sr.","6-8","F","33","116","3.52"
"15","Tyler Davis","Texas A&M","Jr.","6-10","C","35","123","3.51"
"16","Aaron Menzies","Seattle U","Jr.","7-3","C","34","118","3.47"
"17","Joseph Lopez","Sacred Heart","Sr.","6-7","F","30","104","3.47"
"18","Jalen Canty","UC Santa Barbara","Fr.","-","F","26","89","3.42"
"19","Phil Fayne","Illinois St.","Jr.","6-9","F","29","99","3.41"
"20","Cameron Lard","Iowa St.","Fr.","6-9","F","29","98","3.38"
"21","Naz Bohannon","Youngstown St.","Fr.","6-5","-","32","108","3.38"
"22","Deandre Ayton","Arizona","Fr.","7-1","F","35","118","3.37"
"23","Dererk Pardon","Northwestern","Jr.","6-8","C","32","106","3.31"
"24","Justin Tillman","VCU","Sr.","6-7","F","33","109","3.30"
"25","Chris Silva","South Carolina","Jr.","6-9","F","33","108","3.27"
"26","Mohamed Bamba","Texas","Fr.","6-11","F","30","96","3.20"
"27","Doral Moore","Wake Forest","Jr.","7-1","C","31","99","3.19"
"28","Soufiyane Diakite","Bethune-Cookman","Jr.","6-6","F","32","102","3.19"
"29","Abdul Lewis","NJIT","Jr.","6-10","F","28","89","3.18"
"30","Mitchell Solomon","Oklahoma St.","Sr.","6-9","F","36","114","3.17"
"31","Alize Johnson","Missouri St.","Sr.","6-9","F","33","104","3.15"
"","Rashard Kelly","Wichita St.","Sr.","6-7","F","33","104","3.15"
"33","Ray Spalding","Louisville","Jr.","6-10","F","36","113","3.14"
"34","Chris Cokley","UAB","Sr.","6-8","F","32","100","3.13"
"35","Brandon McCoy","UNLV","Fr.","7-0","F","33","103","3.12"
"","Jared Sam","Southern U.","Sr.","6-10","F","33","103","3.12"
"37","Austin Williams","Drexel","Sr.","6-8","F","31","96","3.10"
"38","Greig Stire","UAlbany","Sr.","6-7","F","32","99","3.09"
"39","Cam Gregory","Loyola Maryland","Sr.","6-8","F","31","95","3.06"
"40","Marcus Lee","California","Sr.","6-10","F","32","98","3.06"
"","Brandan Stith","Old Dominion","Sr.","6-7","F","32","98","3.06"
"42","Josh Nzeakor","Lamar University","Jr.","6-8","F","33","101","3.06"
"43","JD Wallace","Prairie View","Sr.","6-9","C","34","104","3.06"
"44","Luke Maye","North Carolina","Jr.","6-7","F","37","113","3.05"
"45","Demajeo Wiggins","Bowling Green","Jr.","6-10","F","31","94","3.03"
"46","Loudon Love","Wright St.","Fr.","6-8","C","35","106","3.03"
"47","Adonis De La Rosa","Kent St.","Jr.","7-0","C","34","102","3.00"
"","Chris Wray","Mount St. Mary's","Sr.","6-8","F","24","72","3.00"
"49","Gary Clark","Cincinnati","Sr.","6-8","F","36","107","2.97"
"50","Reid Travis","Stanford","Sr.","6-8","F","35","104","2.97"
"51","Averyl Ugba","Austin Peay","Sr.","-","F","34","101","2.97"
"52","Pauly Paulicap","Manhattan","So.","6-8","F","31","92","2.97"
"53","Wendell Carter","Duke","Fr.","6-10","F","37","109","2.95"
"54","Martinas Geben","Notre Dame","Sr.","6-9","F","36","106","2.94"
"","Jock Landale","Saint Mary's (CA)","Sr.","6-11","C","36","106","2.94"
"56","James Dickey","UNC Greensboro","So.","6-10","F","34","100","2.94"
"","Steffon Mitchell","Boston College","Fr.","6-8","F","34","100","2.94"
"58","Hasahn French","Saint Louis","Fr.","6-7","F","32","94","2.94"
"59","Phillip Carr","Morgan St.","Sr.","6-8","F","31","91","2.94"
"60","Randy Phillips","Radford","Sr.","6-8","C","36","105","2.92"
"61","Raasean Davis","N.C. Central","Jr.","6-9","C","35","102","2.91"
"62","Johnny Hamilton","UT Arlington","Sr.","7-0","C","34","99","2.91"
"63","Bryce Nze","Milwaukee","So.","6-7","F","33","96","2.91"
"64","Kevin McKay","Central Mich.","So.","6-5","G","34","98","2.88"
"65","Colton Weisbrod","Lamar University","Sr.","6-5","F","33","95","2.88"
"66","Abdul Ado","Mississippi St.","Fr.","6-11","F","36","103","2.86"
"67","Simon Okolue","Delaware St.","---","6-11","C","27","77","2.85"
"68","Jo Lual-Acuil Jr.","Baylor","Sr.","7-0","F","33","93","2.82"
"69","Eli Scott","LMU (CA)","Fr.","6-6","F","31","87","2.81"
"70","Paschal Chukwu","Syracuse","Jr.","7-2","C","37","103","2.78"
"71","Kenrich Williams","TCU","Sr.","6-7","G","32","89","2.78"
"72","Tamas Bruce","Arkansas St.","Sr.","6-7","F","30","83","2.77"
"73","Omer Yurtseven","NC State","So.","7-0","C","33","91","2.76"
"74","Akolda Manyang","Utah Valley","Sr.","7-0","C","31","85","2.74"
"75","Noah Dickerson","Washington","Jr.","6-8","F","34","93","2.74"
"76","AJ Sumbry","Wagner","Jr.","6-8","F","33","90","2.73"
"77","Juwan Morgan","Indiana","Jr.","6-7","F","31","84","2.71"
"78","Desean Murray","Auburn","Jr.","6-3","F","34","92","2.71"
"79","Shakur Juiston","UNLV","Jr.","6-7","F","33","89","2.70"
"80","Nick Rakocevic","Southern California","So.","6-11","F","36","97","2.69"
"81","Shawntrez Davis","Bethune-Cookman","Jr.","-","F","32","86","2.69"
"82","Nick Ward","Michigan St.","So.","6-8","F","35","94","2.69"
"83","Arnaldo Toro","George Washington","So.","6-8","F","33","88","2.67"
"84","Emmanuel Nzekwesi","Oral Roberts","So.","6-8","F","32","85","2.66"
"85","Londell King","Morehead St.","So.","6-7","F","26","69","2.65"
"86","Jordan Caroline","Nevada","Jr.","6-7","F","37","98","2.65"
"87","Tanner Leissner","New Hampshire","Sr.","6-6","F","31","82","2.65"
"88","Thomas Welsh","UCLA","Sr.","7-0","C","33","87","2.64"
"89","Ronald Delph","Fla. Atlantic","Sr.","7-0","C","30","79","2.63"
"90","Jordan Goodwin","Saint Louis","Fr.","6-3","G","26","68","2.62"
"91","Brandon Murphy","Indiana St.","Sr.","6-7","C","31","81","2.61"
"92","Christopher Galbreath Jr.","Sam Houston","Sr.","6-7","F","36","94","2.61"
"","Sagaba Konate","West Virginia","So.","6-8","F","36","94","2.61"
"94","Brandon Hollins","Portland St.","Sr.","6-6","F","30","78","2.60"
"95","Brandon Walters","Middle Tenn.","Sr.","6-10","F","32","83","2.59"
"96","TK Edogi","Iona","Sr.","6-8","F","34","88","2.59"
"97","Temidayo Yussuf","Long Beach St.","Jr.","6-7","F","29","75","2.59"
"98","Mike Holloway Jr.","FDU","Jr.","6-8","F","31","80","2.58"
"99","Nik Popovic","Boston College","So.","6-11","F","35","90","2.57"
"100","Scottie James","Liberty","So.","6-7","-","37","95","2.57"
"101","Jahad Thomas","UMass Lowell","Sr.","6-2","G","27","69","2.56"
"102","Evan Hall","IU Indy","Jr.","6-7","F","29","74","2.55"
"","Dimencio Vaughn","Rider","Fr.","6-5","F","29","74","2.55"
"104","Josh Cunningham","Dayton","Jr.","6-8","F","31","79","2.55"
"","Branden Johnson","Alabama St.","So.","6-8","C","31","79","2.55"
"","Romello White","Arizona St.","Fr.","6-8","F","31","79","2.55"
"107","Christian Cunningham","Jacksonville St.","Jr.","6-7","F","33","84","2.55"
"","Isaac Johnson","App State","So.","6-9","F","33","84","2.55"
"109","Marcus Bryan","UNCW","Sr.","6-7","F","32","81","2.53"
"","Trey Moses","Ball St.","Jr.","6-9","C","32","81","2.53"
"111","Mladen Armus","ETSU","Fr.","6-10","F","34","86","2.53"
"112","Dwight Coleby","Western Ky.","Sr.","6-9","F","38","96","2.53"
"113","James Currington","Southeastern La.","Sr.","6-7","F","27","68","2.52"
"114","Iba Camara","New Hampshire","Sr.","6-9","F","31","78","2.52"
"115","Eric Adams","Samford","Sr.","6-7","F","32","80","2.50"
"","Kyle Alexander","Tennessee","Jr.","6-11","F","34","85","2.50"
"","Trayvon Reed","Texas Southern","Jr.","7-2","C","30","75","2.50"
"118","Junior Etou","Tulsa","Sr.","6-8","F","31","77","2.48"
"119","Miryne Thomas","UMES","Fr.","6-8","F","29","72","2.48"
"120","Demario Beck","Coastal Carolina","Sr.","6-8","F","32","79","2.47"
"","Jaren Lewis","Abilene Christian","Jr.","6-6","F","32","79","2.47"
"","Tyere Marshall","Rider","So.","6-9","F","32","79","2.47"
"","Trey Porter","Old Dominion","Jr.","6-11","F","32","79","2.47"
"124","Jessie Govan","Georgetown","Jr.","6-10","C","30","74","2.47"
"125","Deshawn Freeman","Rutgers","Sr.","6-7","F","33","81","2.45"
"126","Kimani Jackson","Nicholls","Sr.","6-7","F","32","78","2.44"
"","Jahlil Tripp","Pacific","So.","6-5","F","32","78","2.44"
"128","Christian Mekowulu","Tennessee St.","Jr.","6-8","F","30","73","2.43"
"","William Pfister","Fla. Atlantic","Sr.","6-10","F","30","73","2.43"
"130","Torin Dorn","NC State","Sr.","6-6","G","33","80","2.42"
"","Ladarien Griffin","St. Bonaventure","Jr.","6-7","F","33","80","2.42"
"","Donte Thomas","Bradley","Sr.","6-7","F","33","80","2.42"
"133","Deionte Simmons","Chicago St.","Sr.","6-8","F","26","63","2.42"
"134","Henry Caruso","Santa Clara","Sr.","6-4","G","31","75","2.42"
"135","Udoka Azubuike","Kansas","So.","7-0","C","36","87","2.42"
"136","David Caraher","Houston Christian","Fr.","6-6","F","29","70","2.41"
"137","Abayomi Iyiola","Stetson","Fr.","6-10","F","32","77","2.41"
"","Ben Lammers","Georgia Tech","Sr.","6-10","C","32","77","2.41"
"139","TJ Holyfield","SFA","Jr.","6-8","F","35","84","2.40"
"140","Javon Bess","Saint Louis","Jr.","6-6","G","33","79","2.39"
"","Luka Garza","Iowa","Fr.","6-11","F","33","79","2.39"
"","Noah Horchler","North Florida","So.","6-8","F","33","79","2.39"
"143","Cyril Langevine","Rhode Island","So.","6-8","F","31","74","2.39"
"","Samir Sehic","Tulane","So.","6-9","F","31","74","2.39"
"145","Jalen Hayes","Oakland","Sr.","6-7","F","29","69","2.38"
"","Ishmael Lane","Northwestern St.","Jr.","6-8","F","29","69","2.38"
"","Matt Scott","Niagara","Sr.","6-4","G","29","69","2.38"
"148","Oliver Black","Little Rock","Jr.","6-9","F","32","76","2.38"
"","Obediah Church","Missouri St.","Jr.","6-8","F","32","76","2.38"
"150","Eric Carter","Delaware","Jr.","6-9","F","30","71","2.37"
"","James Karnik","Lehigh","Fr.","6-9","C","30","71","2.37"
"","Robert Williams","Texas A&M","So.","6-9","F","30","71","2.37"
"153","Ethan Happ","Wisconsin","Jr.","6-10","F","33","78","2.36"
"","Nick King","Middle Tenn.","Sr.","6-7","F","33","78","2.36"
"155","Jamar Akoh","Montana","Jr.","6-8","F","34","80","2.35"
"156","Johnathan Williams","Gonzaga","Sr.","6-9","F","37","87","2.35"
"157","Deion Bute","Central Conn. St.","Jr.","6-9","C","32","75","2.34"
"","Justin Gorham","Towson","So.","6-7","F","32","75","2.34"
"","Zach Haney","Boise St.","Jr.","6-11","F","32","75","2.34"
"160","Elijah Childs","Bradley","Fr.","6-8","F","33","77","2.33"
"","Kevarrius Hayes","Florida","Jr.","6-9","F","33","77","2.33"
"","Kevin Hervey","UT Arlington","Sr.","6-7","F","33","77","2.33"
"","Derek Koch","Bowling Green","Fr.","6-8","F","30","70","2.33"
"","Marquis Salmon","Texas Southern","---","-","-","36","84","2.33"
"165","Roschon Prince","Detroit Mercy","Sr.","6-6","F","31","72","2.32"
"","Doug Taylor","Ohio","Jr.","6-9","F","31","72","2.32"
"167","Patrick Tape","Columbia","So.","6-10","F","25","58","2.32"
"168","Grant Williams","Tennessee","So.","6-7","F","35","81","2.31"
"169","Develle Phillips","James Madison","Jr.","6-9","F","32","74","2.31"
"170","Marcus Derrickson","Georgetown","Jr.","6-7","F","29","67","2.31"
"171","Tai Odiase","UIC","Sr.","6-9","C","36","83","2.31"
"172","Malik Hines","Massachusetts","Jr.","6-10","F","33","76","2.30"
"","Kaleb Wesson","Ohio St.","Fr.","6-9","F","33","76","2.30"
"174","Jace Hogan","Jacksonville","Jr.","6-6","F","27","62","2.30"
"175","Dylan Ostekowski","Texas","Jr.","6-9","F","34","78","2.29"
"","Keonta Vernon","Grand Canyon","Sr.","6-6","F","34","78","2.29"
"177","Deion James","Colorado St.","Jr.","6-8","F","31","71","2.29"
"","Malik Osborne","Rice","Fr.","6-8","F","31","71","2.29"
"179","Terry Maston","Baylor","Sr.","6-8","F","28","64","2.29"
"","Jason Perry-Murray","Grambling","Sr.","6-9","F","28","64","2.29"
"","Elijah Thomas","Clemson","Jr.","6-9","F","35","80","2.29"
"182","Abdulai Bundu","Quinnipiac","Jr.","6-6","F","33","75","2.27"
"","Alex Hicks","Troy","Jr.","6-8","F","33","75","2.27"
"","Mark Vital","Baylor","Fr.","6-5","F","33","75","2.27"
"185","Kaleb Bishop","FDU","So.","6-8","F","30","68","2.27"
"","Isaiah Brock","Oakland","Jr.","6-8","C","30","68","2.27"
"","Keenan Simmons","SIUE","Sr.","6-6","F","30","68","2.27"
"188","Tyler Wideman","Butler","Sr.","6-8","F","34","77","2.26"
"189","Josh Okogie","Georgia Tech","So.","6-4","G","24","54","2.25"
"","Ed Polite","Radford","Jr.","6-5","F","36","81","2.25"
"","Omari Spellman","Villanova","Fr.","6-9","F","40","90","2.25"
"","Tony Washington","La Salle","Sr.","6-10","C","32","72","2.25"
"193","Zhaire Smith","Texas Tech","Fr.","6-5","G","37","83","2.24"
"194","Jalen McDaniels","San Diego St.","Fr.","6-10","F","33","74","2.24"
"","Danny Pippen","Kent St.","So.","6-9","F","33","74","2.24"
"","Matt Rafferty","Furman","Jr.","6-8","F","33","74","2.24"
"197","Trey Landers","Dayton","So.","6-5","G","29","65","2.24"
"198","Donta Hall","Alabama","Jr.","6-9","F","34","76","2.24"
"199","Daniel Amigo","Denver","Sr.","6-10","C","30","67","2.23"
"200","Jonathan Galloway","UC Irvine","Jr.","6-10","F","35","78","2.23"
"201","James Lewis","Chattanooga","Fr.","6-5","F","27","60","2.22"
"","CJ Massinburg","Buffalo","Jr.","6-3","G","36","80","2.22"
"","Cameron McGriff","Oklahoma St.","So.","6-7","F","36","80","2.22"
"","Nick Perkins","Buffalo","Jr.","6-8","F","36","80","2.22"
"205","Oshae Brissett","Syracuse","Fr.","6-8","F","37","82","2.22"
"206","Brandon Gilbeck","Western Ill.","Jr.","6-11","C","28","62","2.21"
"207","Justin Johnson","Western Ky.","Sr.","6-7","F","38","84","2.21"
"208","Nate Grimes","Fresno St.","So.","6-8","F","29","64","2.21"
"209","DeAndre Dishman","Eastern Ky.","So.","6-6","F","30","66","2.20"
"","Daniel Gafford","Arkansas","Fr.","6-11","F","35","77","2.20"
"","Joshua Phillips","Chattanooga","Sr.","-","-","25","55","2.20"
"212","Josh Ferguson","Winthrop","So.","6-8","C","31","68","2.19"
"","Mattias Markusson","LMU (CA)","So.","7-3","C","31","68","2.19"
"214","Lamontray Harris","Morehead St.","Jr.","6-7","F","26","57","2.19"
"215","Josh Coleman","Coastal Carolina","Jr.","6-9","C","32","70","2.19"
"","Jakeenan Gant","Louisiana","Jr.","6-8","F","32","70","2.19"
"","Eugene Omoruyi","Rutgers","So.","6-6","F","32","70","2.19"
"","Malik Pope","San Diego St.","Sr.","6-10","F","32","70","2.19"
"219","Courtney Alexander II","Tennessee Tech","Jr.","6-7","F","33","72","2.18"
"","Tyler Cook","Iowa","So.","6-9","C","33","72","2.18"
"","Koby Thomas","Robert Morris","Fr.","6-6","F","33","72","2.18"
"222","Matthew Atewe","Pepperdine","Sr.","6-9","C","28","61","2.18"
"","Milos Supica","Charlotte","Fr.","6-9","F","28","61","2.18"
"224","Elston Jones","UC Irvine","Jr.","6-10","C","34","74","2.18"
"225","Zion Cousins","Howard","Fr.","6-8","F","29","63","2.17"
"","Brooks DeBisschop","Northern Ariz.","So.","6-9","G","29","63","2.17"
"227","Nana Foulland","Bucknell","Sr.","6-9","C","35","76","2.17"
"228","Mario Matasovic","Sacred Heart","Sr.","6-8","F","31","67","2.16"
"229","Alpha Diallo","Providence","So.","6-7","G","32","69","2.16"
"","Emmanuel Ejeh","Mississippi Val.","Jr.","-","-","32","69","2.16"
"","L'Hassane Niangane","Gardner-Webb","Sr.","6-10","C","32","69","2.16"
"","Chris Sengfelder","Boise St.","Sr.","6-8","F","32","69","2.16"
"233","Immanuel King","Texas St.","Sr.","6-8","F","33","71","2.15"
"234","Michael Oguine","Montana","Jr.","6-2","G","34","73","2.15"
"235","Jamal Williams","Sam Houston","Sr.","6-4","G","36","77","2.14"
"236","Aric Holman","Mississippi St.","Jr.","6-10","F","37","79","2.14"
"","Zachary Simmons","North Texas","Fr.","6-10","F","37","79","2.14"
"238","Xavier Cooks","Winthrop","Sr.","6-8","F","30","64","2.13"
"239","Eric Williams Jr.","Duquesne","Fr.","6-7","G","32","68","2.13"
"240","Moses Greenwood","Southeastern La.","Jr.","6-7","F","33","70","2.12"
"","Kevon Harris","SFA","So.","6-6","G","33","70","2.12"
"242","Paris Collins","Jackson St.","Sr.","6-4","G","25","53","2.12"
"243","Raiquan Clark","LIU","Jr.","6-4","G","35","74","2.11"
"244","B.J. Johnson","La Salle","Sr.","6-7","F","27","57","2.11"
"245","Damarion Geter","Longwood","---","6-8","-","29","61","2.10"
"","Brandon Johnson","Western Mich.","So.","6-8","F","29","61","2.10"
"","Tobias Sjoberg","Marist","So.","6-9","C","29","61","2.10"
"248","Fatodd Lewis","UT Martin","Jr.","6-8","F","30","63","2.10"
"","Jordan Whitehead","High Point","Sr.","6-5","F","30","63","2.10"
"250","Brayon Blake","Idaho","Sr.","6-7","F","31","65","2.10"

NCAA Men's Basketball
Division IFree Throw Attempts
Through Games 04/02/2018


"Rank","Name","Team","Cl","Ht","Pos","G","FT","FTA"
"1","Zach Thomas","Bucknell","Sr.","6-6","F","35","241","310"
"2","Chris Silva","South Carolina","Jr.","6-9","F","33","213","283"
"3","Jon Elmore","Marshall","Jr.","6-3","G","36","232","281"
"4","Donte Clark","Texas Southern","Sr.","6-4","G","36","216","279"
"","Nick Dixon","UTRGV","Sr.","6-2","G","33","222","279"
"6","Trae Young","Oklahoma","Fr.","6-2","G","32","236","274"
"7","Collin Sexton","Alabama","Fr.","6-3","G","33","196","252"
"8","Jordan Caroline","Nevada","Jr.","6-7","F","37","178","251"
"9","Garrison Mathews","Lipscomb","Jr.","6-5","G","33","199","249"
"10","RJ Cole","Howard","Fr.","6-1","G","33","191","248"
"11","Bryson Scott","Purdue Fort Wayne","Sr.","6-1","G","33","202","247"
"12","Joe Chealey","Col. of Charleston","Sr.","6-4","G","34","211","246"
"13","Chris Clemons","Campbell","Jr.","5-9","G","31","211","245"
"14","Kyle Allman Jr.","Cal St. Fullerton","Jr.","6-3","G","32","182","244"
"","Raiquan Clark","LIU","Jr.","6-4","G","35","183","244"
"","Cameron Young","Quinnipiac","So.","6-6","G","33","184","244"
"17","Reid Travis","Stanford","Sr.","6-8","F","35","164","243"
"18","Keenan Evans","Texas Tech","Sr.","6-3","G","36","197","241"
"","Yante Maten","Georgia","Sr.","6-8","F","33","193","241"
"","Ivy Smith.Jr","Grambling","So.","6-0","G","31","194","241"
"21","Deshon Taylor","Fresno St.","Jr.","6-2","G","32","200","240"
"22","Jared Sam","Southern U.","Sr.","6-10","F","33","181","236"
"23","Tookie Brown","Ga. Southern","Jr.","5-11","G","32","177","235"
"24","Jordan Howard","Central Ark.","Sr.","5-11","G","35","207","233"
"25","Mike Daum","South Dakota St.","Jr.","6-9","F","35","194","228"
"26","Tiwian Kendley","Morgan St.","Sr.","6-5","G","21","170","226"
"27","Chandler Hutchison","Boise St.","Sr.","6-7","G","31","163","224"
"28","Joel Hernandez","LIU","Sr.","6-3","G","35","148","223"
"29","Desmond Williams","Florida A&M","Sr.","6-6","F","34","164","222"
"30","Oshae Brissett","Syracuse","Fr.","6-8","F","37","174","221"
"","Gabe Levin","Long Beach St.","Sr.","6-7","F","32","180","221"
"","James Palmer","Nebraska","Jr.","6-6","G","33","163","221"
"33","Isaiah Bailey","Bethune-Cookman","Jr.","6-6","F","31","172","219"
"34","Denzel Mahoney","Southeast Mo. St.","So.","6-4","G","31","182","218"
"35","Gary Blackston","Prairie View","Jr.","6-2","G","33","156","217"
"36","Brian Parker","Marist","Jr.","6-3","G","30","153","216"
"37","Noah Dickerson","Washington","Jr.","6-8","F","34","169","215"
"38","Brian Beard Jr.","FIU","Jr.","5-10","G","31","138","213"
"39","Shavar Newkirk","Saint Joseph's","Sr.","6-0","G","32","162","212"
"","TJ Shorts II","UC Davis","Jr.","5-9","G","33","158","212"
"","Reed Timmer","Drake","Sr.","6-1","G","34","183","212"
"","Grant Williams","Tennessee","So.","6-7","F","35","162","212"
"43","Javon Bess","Saint Louis","Jr.","6-6","G","33","160","211"
"44","Martaveous Mcknight","Ark.-Pine Bluff","Jr.","6-4","G","35","152","210"
"","Roddy Peters","Nicholls","Sr.","6-4","G","32","160","210"
"46","Marvin Bagley III","Duke","Fr.","6-11","F","33","131","209"
"","Jock Landale","Saint Mary's (CA)","Sr.","6-11","C","36","156","209"
"48","Matt Scott","Niagara","Sr.","6-4","G","29","148","208"
"","D'Marcus Simonds","Georgia St.","So.","6-3","G","35","146","208"
"","PJ Washington","Kentucky","Fr.","6-8","F","37","126","208"
"51","Jordan Davis","Northern Colo.","Jr.","6-2","G","38","132","207"
"","Thomas Wilder","Western Mich.","Sr.","6-3","G","32","174","207"
"53","Devonte' Graham","Kansas","Sr.","6-2","G","39","167","202"
"","Jared Harper","Auburn","So.","6-0","G","34","166","202"
"55","Devontae Cacok","UNCW","Jr.","6-7","F","32","123","201"
"","Nana Foulland","Bucknell","Sr.","6-9","C","35","112","201"
"","Justin James","Wyoming","Jr.","6-7","G","32","146","201"
"58","Tyus Battle","Syracuse","So.","6-6","G","37","167","199"
"","Tanner Leissner","New Hampshire","Sr.","6-6","F","31","153","199"
"60","Trae Bell-Haynes","Vermont","Sr.","6-2","G","34","144","197"
"","Trevon Bluiett","Xavier","Sr.","6-6","G","35","167","197"
"","Don Coleman","California","Jr.","6-2","G","30","147","197"
"","Rob Gray","Houston","Sr.","6-1","G","34","158","197"
"","Miles Reynolds","Pacific","Jr.","6-2","G","32","158","197"
"","Rodrick Sikes","South Alabama","Jr.","6-1","G","32","153","197"
"","Cecil Williams","Central Mich.","Sr.","6-6","F","36","153","197"
"67","Brandon Anderson","Brown","So.","6-1","G","27","169","196"
"","James Batemon","LMU (CA)","Jr.","6-1","G","30","157","196"
"69","Tre'Shaun Fletcher","Toledo","Sr.","6-7","F","33","139","195"
"","Nathan Knight","William & Mary","So.","6-10","C","31","150","195"
"71","Andrew Rowsey","Marquette","Sr.","5-10","G","35","175","194"
"","Milik Yarbrough","Illinois St.","Jr.","6-6","F","32","156","194"
"73","Brandon McCoy","UNLV","Fr.","7-0","F","33","140","193"
"74","Brandon Goodwin","FGCU","Sr.","6-2","G","34","144","192"
"","Aaron Holiday","UCLA","Jr.","6-1","G","33","159","192"
"","Jermaine Marrow","Hampton","So.","6-0","G","34","153","192"
"77","Deandre Ayton","Arizona","Fr.","7-1","F","35","140","191"
"","Anthony Cowan","Maryland","So.","6-0","G","32","162","191"
"","Ethan Happ","Wisconsin","Jr.","6-10","F","33","105","191"
"","Tyler Nelson","Fairfield","Sr.","6-3","G","33","168","191"
"","Trey Porter","Old Dominion","Jr.","6-11","F","32","128","191"
"82","Isaac Haas","Purdue","Sr.","7-2","C","35","144","190"
"","Tra Holder","Arizona St.","Sr.","6-1","G","32","159","190"
"","Teyvion Kirk","Ohio","Fr.","6-4","G","31","137","190"
"85","Jahad Thomas","UMass Lowell","Sr.","6-2","G","27","132","189"
"86","Sa'eed Nelson","American","So.","6-1","G","29","128","188"
"","Junior Robinson","Mount St. Mary's","Sr.","5-5","G","32","169","188"
"","Roosevelt Smart","North Texas","So.","6-3","G","38","167","188"
"89","John Carroll","Hartford","Jr.","6-8","F","33","133","186"
"","Junior Etou","Tulsa","Sr.","6-8","F","31","133","186"
"","Michael Oguine","Montana","Jr.","6-2","G","34","137","186"
"92","Jeremiah Martin","Memphis","Jr.","6-3","G","27","145","185"
"","Victor Sanders","Idaho","Sr.","6-5","G","31","144","185"
"","Allonzo Trier","Arizona","Jr.","6-5","G","33","160","185"
"95","Bogdan Bliznyuk","Eastern Wash.","Sr.","6-6","F","35","166","184"
"","Barry Brown","Kansas St.","Jr.","6-3","G","37","142","184"
"","Tony Carr","Penn St.","So.","6-5","G","37","147","184"
"","Zach Lofton","New Mexico St.","Sr.","6-3","G","33","142","184"
"","Christian Mekowulu","Tennessee St.","Jr.","6-8","F","30","137","184"
"100","Tyler Cook","Iowa","So.","6-9","C","33","121","183"
"","Nick King","Middle Tenn.","Sr.","6-7","F","33","134","183"
"102","Yoeli Childs","BYU","So.","6-8","F","35","117","182"
