 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/08/2013


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"35","Jairus Simms","High Point","Sr.","6-1","G","28","89","39","2.28"
"36","Landon Drew","CSUN","Fr.","6-1","G","30","114","50","2.28"
"37","Langston Hall","Mercer","Jr.","6-4","G","31","155","68","2.28"
"38","Kevin Pangos","Gonzaga","So.","6-2","G","35","116","51","2.27"
"39","T.J. Taylor","UC Santa Barbara","So.","5-9","G","31","127","56","2.27"
"40","Matthew Dellavedova","Saint Mary's (CA)","Sr.","6-4","G","35","223","99","2.25"
"41","Tommy Brenton","Stony Brook","Sr.","6-5","F","33","158","71","2.23"
"42","T.J. Bray","Princeton","Jr.","6-5","G","28","102","46","2.22"
"43","Naadir Tharpe","Kansas","So.","5-11","G","37","113","51","2.22"
"44","Ceola Clark","Western Ill.","Sr.","6-3","G","30","124","56","2.21"
"45","Jace Tavita","Hawaii","Sr.","6-4","G","32","181","82","2.21"
"46","Dylan Garrity","Sacramento St.","So.","6-2","G","28","143","65","2.20"
"47","Chris Fowler","Central Mich.","Fr.","6-1","G","31","176","81","2.17"
"48","Frankie Dobbs","Bryant","Sr.","6-3","G","30","158","73","2.16"
"49","Jason Brickman","LIU","Jr.","6-0","G","34","290","134","2.16"
"50","Ray McCallum","Detroit Mercy","Jr.","6-1","G","33","147","68","2.16"
"51","Peyton Siva","Louisville","Sr.","6-0","G","40","228","106","2.15"
"52","Michael Carter-Williams","Syracuse","So.","6-6","G","40","292","136","2.15"
"53","Anthony Hickey","LSU","So.","5-11","G","29","109","51","2.14"
"54","Anthony Marshall","UNLV","Sr.","6-3","G","35","203","95","2.14"
"55","Jarvis Summers","Ole Miss","So.","6-3","G","33","126","59","2.14"
"56","Tony Johnson","Lafayette","Sr.","6-0","G","34","162","76","2.13"
"57","Kevin Hardy","McNeese","So.","6-2","G","31","138","65","2.12"
"58","Chaz Williams","Massachusetts","Jr.","5-9","G","33","242","114","2.12"
"59","Britton Williams","CSU Bakersfield","Fr.","5-11","F","28","89","42","2.12"
"60","Emanuel Chapman","N.C. Central","Jr.","6-1","G","31","180","85","2.12"
"61","Dave Sobolewski","Northwestern","So.","6-1","G","32","127","60","2.12"
"62","Hal Bateman","SFA","Sr.","5-11","G","32","181","86","2.10"
"63","Juwan Staten","West Virginia","So.","6-1","G","31","101","48","2.10"
"64","Aaron Bright","Stanford","Jr.","5-11","G","30","103","49","2.10"
"65","Bryon Allen","George Mason","Jr.","6-3","G","38","151","72","2.10"
"66","Lorenzo Brown","NC State","Jr.","6-5","G","33","239","114","2.10"
"67","Cody Doolin","San Francisco","Jr.","6-2","G","31","174","83","2.10"
"68","Pierre Jackson","Baylor","Sr.","5-10","G","36","255","122","2.09"
"69","Velton Jones","Robert Morris","Sr.","6-0","G","31","158","76","2.08"
"70","Brian Voelkel","Vermont","Jr.","6-6","F","33","162","78","2.08"
"71","Dorian Green","Colorado St.","Sr.","6-2","G","34","124","60","2.07"
"72","Kenneth Smith","Louisiana Tech","So.","6-3","G","34","171","83","2.06"
"73","Raymond Penn","Texas Southern","Jr.","5-9","G","31","178","87","2.05"
"74","Marshall Harris III","The Citadel","So.","6-1","G","30","155","76","2.04"
"75","Rahlir Hollis-Jefferson","Temple","Sr.","6-6","F","33","112","55","2.04"
"76","Alex Abreu","Akron","Jr.","5-11","G","29","173","85","2.04"
"77","D.J. Cooper","Ohio","Sr.","5-11","G","34","242","119","2.03"
"78","Kendrick Perry","Youngstown St.","Jr.","6-0","G","30","122","60","2.03"
"79","Devon Moore","James Madison","Sr.","6-4","G","35","172","85","2.02"
"80","Charles Carmouche","LSU","Sr.","6-4","G","30","107","53","2.02"
"81","Phl Pressey","Missouri","Jr.","5-11","G","34","240","120","2.00"
"","Christopher Anderson","San Diego","So.","5-7","G","33","188","94","2.00"
"","Shane Larkin","Miami (FL)","So.","5-11","G","36","164","82","2.00"
"","Stallon Saldivar","Northern Ariz.","Sr.","6-0","G","29","132","66","2.00"
"85","Corey Maynard","Bryant","Jr.","6-3","G","30","105","53","1.98"
"86","Austin Chatman","Creighton","So.","6-0","G","36","150","76","1.97"
"87","Miguel Paul","East Carolina","Sr.","6-1","G","33","236","120","1.97"
"","Neil Watson","Southern Miss.","Jr.","5-11","G","36","177","90","1.97"
"89","Kevin Dukes","Bethune-Cookman","Sr.","5-9","G","34","106","54","1.96"
"90","Kevin Yogi Ferrell","Indiana","Fr.","6-0","G","36","147","75","1.96"
"91","Tyler Strange","Gardner-Webb","So.","5-10","G","34","141","72","1.96"
"92","Aaron Anderson","North Dakota","Jr.","5-10","G","33","109","56","1.95"
"93","Jerian Grant","Notre Dame","Jr.","6-5","G","35","194","100","1.94"
"94","John Jordan","A&M-Corpus Christi","So.","5-10","G","29","159","82","1.94"
"95","Shabazz Napier","UConn","Jr.","6-1","G","28","129","67","1.93"
"96","Chris Crawford","Memphis","Jr.","6-4","G","36","115","60","1.92"
"97","Chris Wilson","Saint Joseph's","So.","6-2","G","32","112","59","1.90"
"98","Julius Brown","Toledo","So.","5-10","G","28","168","89","1.89"
"99","Lorenzo McCloud","Pacific","Sr.","6-0","G","35","141","75","1.88"
"100","Marcus Paige","North Carolina","Fr.","6-2","G","35","161","86","1.87"
"101","Jio Fontan","Southern California","Sr.","6-0","G","32","168","90","1.87"
"","Davion Berry","Weber St.","Jr.","6-4","G","37","140","75","1.87"
"103","Tavon Sledge","Iona","So.","5-9","G","34","108","58","1.86"
"104","Colt Ryan","Evansville","Sr.","6-5","G","34","137","74","1.85"
"105","Russell Powell","Jacksonville","Sr.","5-9","G","32","133","72","1.85"
"106","Sidney Sanders Jr","FDU","---","5-11","-","27","92","50","1.84"
"107","Julian Norfleet","Mount St. Mary's","Jr.","6-2","G","32","101","55","1.84"
"108","Rod Hall","Clemson","So.","6-1","G","31","110","60","1.83"
"109","Bruce Massey","Middle Tenn.","Sr.","6-3","G","34","111","61","1.82"
"110","Frantz Massenat","Drexel","Jr.","6-4","G","31","131","72","1.82"
"111","Lucas Woodhouse","Longwood","Fr.","6-1","G","33","180","99","1.82"
"","Troy Taylor","Evansville","Sr.","6-0","G","36","140","77","1.82"
"113","Jameel Grace","Southern U.","Sr.","6-0","G","30","107","59","1.81"
"114","Chris Udofia","Denver","Jr.","6-6","F","32","105","58","1.81"
"115","Tilman Dunbar","Navy","Fr.","5-10","G","31","152","84","1.81"
"116","Joe Rahon","Boston College","Fr.","6-2","G","33","123","68","1.81"
"117","Brian Williams","Jacksonville St.","Jr.","6-1","G","28","119","66","1.80"
"118","Billy Baron","Canisius","Jr.","6-2","G","34","171","95","1.80"
"119","Saah Nimley","Charleston So.","So.","5-8","G","30","151","84","1.80"
"120","Brett Comer","FGCU","So.","6-3","G","37","244","136","1.79"
"121","A.J. Walton","Baylor","Sr.","6-1","G","37","132","74","1.78"
"122","C.J. Reed","Ga. Southern","Sr.","6-3","G","33","124","70","1.77"
"123","Cashmere Wright","Cincinnati","Sr.","6-0","G","33","106","60","1.77"
"124","Nik Cochran","Davidson","Sr.","6-3","G","34","113","64","1.77"
"125","Malcolm Armstead","Wichita St.","Sr.","6-0","G","39","157","89","1.76"
"126","Darius Gatson","Sam Houston","Sr.","5-10","G","34","111","63","1.76"
"127","Devon Atkinson","Morehead St.","Sr.","6-1","G","33","169","96","1.76"
"128","Dylan Cox","Army West Point","Fr.","6-4","G","31","100","57","1.75"
"129","Erick Green","Virginia Tech","Sr.","6-4","G","32","121","69","1.75"
"130","Josh Greene","CSUN","Jr.","6-0","G","30","112","64","1.75"
"131","Matt Carlino","BYU","So.","6-2","G","36","171","98","1.74"
"132","Quinten Rollins","Miami (OH)","Jr.","6-0","G","31","122","70","1.74"
"133","Khalif Toombs","South Carolina St.","Sr.","5-9","G","30","160","92","1.74"
"134","Keifer Sykes","Green Bay","So.","6-0","G","34","146","84","1.74"
"135","Blaise Ffrench","Saint Peter's","Sr.","6-2","G","30","134","78","1.72"
"136","Trent Meyer","UNC Asheville","Jr.","6-2","G","32","125","73","1.71"
"137","Kaza Keane","Illinois St.","Fr.","6-1","G","31","99","58","1.71"
"138","Dave Johnson","Quinnipiac","Sr.","5-10","G","29","114","67","1.70"
"139","Patrick Miller","Tennessee St.","Jr.","6-0","G","33","192","113","1.70"
"140","Brandon Young","DePaul","Jr.","6-4","G","32","146","86","1.70"
"141","Indiana Faithful","Wofford","So.","6-4","G","32","112","66","1.70"
"","Nick Johnson","Arizona","So.","6-3","G","35","112","66","1.70"
"143","Joe Jackson","Memphis","Jr.","6-1","G","36","173","102","1.70"
"144","Korie Lucious","Iowa St.","Sr.","5-11","G","35","195","115","1.70"
"145","Shaquille White-Miller","UT Arlington","Jr.","5-9","G","31","122","72","1.69"
"146","Dj Cole","Youngstown St.","So.","5-11","G","34","115","68","1.69"
"147","Jeremy Crutcher","Alabama A&M","Jr.","5-8","G","29","142","84","1.69"
"148","Jake Odum","Indiana St.","Jr.","6-4","G","33","151","90","1.68"
"149","Kyle Anderson","UCLA","Fr.","6-9","G","35","122","73","1.67"
"150","Siyani Chambers","Harvard","Fr.","6-0","G","30","171","103","1.66"
"151","Tyreek Duren","La Salle","Jr.","6-0","G","34","111","67","1.66"
"152","Rarlensee Nelson","New Orleans","Sr.","5-8","G","26","172","104","1.65"
"153","Matt Kenney","Valparaiso","Sr.","6-4","G","33","99","60","1.65"
"154","Mackey McKnight","Lehigh","Jr.","6-0","G","31","153","93","1.65"
"155","Desmond Wade","Fairfield","Sr.","5-7","G","31","110","67","1.64"
"156","BJ Young","Arkansas","So.","6-3","G","31","105","64","1.64"
"157","Brandon Frazier","Fordham","Jr.","6-2","G","31","154","94","1.64"
"158","Javan Felix","Texas","Fr.","5-11","G","34","139","85","1.64"
"159","Justin Cobbs","California","Jr.","6-2","G","33","158","97","1.63"
"160","Luke Roh","Colgate","So.","6-4","G","32","109","67","1.63"
"","Hunter Williams","Troy","Jr.","6-0","G","33","109","67","1.63"
"162","Prince Obasi","Seattle U","Sr.","6-2","G","30","130","80","1.63"
"163","Gary Talton","UIC","Sr.","6-1","G","34","151","93","1.62"
"164","D.J. Brown","San Jose St.","So.","6-2","G","29","107","66","1.62"
"165","Mike DiNunno","Eastern Ky.","Sr.","5-11","G","34","147","91","1.62"
"","Jamel Fuentes","Norfolk St.","Jr.","6-4","G","30","147","91","1.62"
"167","Johnny Hill","Illinois St.","So.","6-3","G","33","101","63","1.60"
"168","Elfrid Payton","Louisiana","So.","6-3","G","33","181","113","1.60"
"169","Brent Jones","St. Francis Brooklyn","So.","5-10","G","30","127","80","1.59"
"170","Cedrick Lindsay","Richmond","Jr.","6-1","G","32","98","62","1.58"
"171","Dontae Cannon","McNeese","Sr.","6-1","G","31","96","61","1.57"
"","Josh Hagins","Little Rock","Fr.","6-1","G","31","96","61","1.57"
"173","Richard Carter","Drake","Jr.","5-11","G","32","110","70","1.57"
"174","Worrel Clahar","DePaul","Sr.","5-11","G","32","106","68","1.56"
"175","Joel Naburgs","Stetson","Sr.","6-4","G","31","121","78","1.55"
"176","Ronnie Johnson","Purdue","Fr.","6-0","G","34","139","90","1.54"
"177","Deonte Burton","Nevada","Jr.","6-1","G","31","112","73","1.53"
"178","Junior Cadougan","Marquette","Sr.","6-1","G","35","133","87","1.53"
"179","Abdul Gaddy","Washington","Sr.","6-3","G","34","157","103","1.52"
"180","Kris Davis","SIUE","So.","6-2","G","27","96","63","1.52"
"181","Kerron Johnson","Belmont","Sr.","6-1","G","33","158","104","1.52"
"182","Deon Mitchell","UNI","So.","6-1","G","35","126","83","1.52"
"183","Marcel Davis","Utah St.","Fr.","6-2","G","31","103","68","1.51"
"184","Duke Mondy","Oakland","Jr.","6-4","G","33","168","111","1.51"
"185","Paolo Mancasola","UC Davis","Sr.","6-1","G","31","121","80","1.51"
"186","Isaiah Morton","Marist","So.","5-8","G","31","120","80","1.50"
"","Jonathon Thompson","Rider","Sr.","6-4","G","34","105","70","1.50"
"188","Alex Caruso","Texas A&M","Fr.","6-5","G","33","112","75","1.49"
"","Jordair Jett","Saint Louis","Jr.","6-1","G","35","112","75","1.49"
"190","Sean Armand","Iona","Jr.","6-5","G","34","103","69","1.49"
"191","Cameron Catlett","UT Arlington","Sr.","6-3","G","29","91","61","1.49"
"192","Mike Powell","Rhode Island","So.","5-11","G","29","113","76","1.49"
"193","Chandler Rhoads","New Hampshire","Sr.","6-4","G","29","98","66","1.48"
"194","Antonio Biglow","Montana St.","Jr.","6-0","G","25","77","52","1.48"
"195","Markel Starks","Georgetown","Jr.","6-2","G","32","96","65","1.48"
"196","Ryan Boatright","UConn","So.","6-0","G","30","131","89","1.47"
"197","Andre Hollins","Minnesota","So.","6-1","G","34","116","79","1.47"
"198","Raijon Kelly","Samford","So.","6-4","G","32","151","103","1.47"
"199","Peter Hooley","UAlbany","So.","6-4","G","33","102","70","1.46"
"200","Elijah Johnson","Kansas","Sr.","6-4","G","37","169","116","1.46"
"201","Jamel Waters","Alabama St.","Fr.","5-9","G","32","99","68","1.46"
"202","Ian Hummer","Princeton","Sr.","6-7","F","28","115","79","1.46"
"203","Petey McClain","ETSU","Fr.","6-0","G","25","80","55","1.45"
"204","Erik Buggs","Valparaiso","Sr.","5-11","G","34","125","86","1.45"
"205","Derrick Colter","Duquesne","Fr.","5-11","G","30","156","108","1.44"
"206","Kierre Greenwood","Coastal Carolina","Sr.","6-2","G","28","114","79","1.44"
"207","D.J. Seeley","Cal St. Fullerton","Sr.","6-4","G","28","108","75","1.44"
"208","Kevin Dillard","Dayton","Sr.","6-0","G","31","141","98","1.44"
"209","PJ Miller","NJIT","Sr.","6-3","G","29","102","71","1.44"
"210","Tomas Sanchez","Idaho St.","Jr.","6-3","G","29","112","78","1.44"
"211","Keith Appling","Michigan St.","Jr.","6-1","G","36","120","84","1.43"
"212","Jahii Carson","Arizona St.","Fr.","5-10","G","35","177","124","1.43"
"213","Andrew Lawrence","Col. of Charleston","Sr.","6-1","G","33","122","86","1.42"
"214","Jesse Steele","Monmouth","Sr.","5-8","G","31","112","79","1.42"
"215","Greg Rice","IU Indy","Jr.","5-11","G","32","109","77","1.42"
"216","Ronrico White","Chattanooga","So.","6-3","G","32","97","69","1.41"
"217","Michael Hale III","UTSA","Sr.","5-10","G","30","115","82","1.40"
"218","Roy Devyn Marble","Iowa","Jr.","6-6","G","37","112","80","1.40"
"219","Jarred DuBois","Utah","Sr.","6-5","G","32","99","71","1.39"
"220","Aaron Urbanus","UTRGV","Sr.","6-0","G","32","121","87","1.39"
"221","Kareem Jamar","Montana","Jr.","6-5","G","32","129","93","1.39"
"222","Mike Caffey","Long Beach St.","So.","6-0","G","33","126","91","1.38"
"223","Kenneth Ortiz","Wagner","Jr.","6-0","G","31","166","120","1.38"
"224","Cully Payne","Loyola Chicago","Sr.","6-1","G","25","105","76","1.38"
"225","John Caleb Sanders","Liberty","Jr.","6-0","G","36","131","95","1.38"
"226","Lawrence Alexander","North Dakota St.","So.","6-3","G","34","124","90","1.38"
"227","D'Vonne Pickett","Seattle U","Jr.","6-0","G","30","99","72","1.38"
"228","Daniel Munoz","American","Sr.","6-1","G","30","107","78","1.37"
"229","Isaiah Canaan","Murray St.","Sr.","6-1","G","31","133","98","1.36"
"230","Spencer Dinwiddie","Colorado","So.","6-6","G","33","99","73","1.36"
"231","Charlie Lee","Cleveland St.","So.","5-8","G","32","153","113","1.35"
"232","Tevin Hammond","Ark.-Pine Bluff","So.","6-0","G","30","127","94","1.35"
"233","D.J. Irving","Boston U.","Jr.","6-0","G","30","108","80","1.35"
"234","Joe Burton","Oregon St.","Sr.","6-7","F","32","109","81","1.35"
"235","Demitrius Conger","St. Bonaventure","Sr.","6-6","G","29","92","69","1.33"
"236","Carl Blair","Prairie View","Sr.","6-2","G","34","165","124","1.33"
"237","Jamere Dismukes","Chicago St.","Jr.","6-1","G","31","105","79","1.33"
"238","Dee Davis","Xavier","So.","6-0","G","28","94","71","1.32"
"239","Dominic Artis","Oregon","Fr.","6-1","G","28","90","68","1.32"
"240","Brandon Triche","Syracuse","Sr.","6-4","G","40","144","109","1.32"
"241","Holton Hunsaker","Utah Valley","Jr.","6-1","G","32","99","75","1.32"
"242","Devonta White","Georgia St.","Jr.","5-11","G","31","121","93","1.30"
"243","Pierria Henry","Charlotte","So.","6-5","G","33","122","94","1.30"
"244","Justin Burrell","Holy Cross","So.","5-9","G","30","110","85","1.29"
"245","Isaiah Sykes","UCF","Jr.","6-5","G","31","141","109","1.29"
"246","Jarvis Threatt","Delaware","So.","6-2","G","30","97","75","1.29"
"247","Corey Hawkins","UC Davis","So.","6-3","G","28","93","72","1.29"
"248","Jamal Webb","North Dakota","Jr.","6-1","G","32","133","103","1.29"
"249","Tracy Abrams","Illinois","So.","6-2","G","36","121","94","1.29"
"250","Sean McGonagill","Brown","Jr.","6-1","G","28","109","85","1.28"
"","Anthony Stitt","Col. of Charleston","So.","6-1","G","34","109","85","1.28"
Reclassifying
"NR","Ethan Faulkner","Northern Ky.","Sr.","6-1","G","27","89","50","1.78"

NCAA Men's Basketball
Division IDouble Doubles
Through Games 04/08/2013


"Rank","Name","Team","Cl","Ht","Pos","G","Dbl Dbl"
"1","Mike Muscala","Bucknell","Sr.","6-11","F","34","22"
"2","Jerrelle Benimon","Towson","Jr.","6-8","F","31","20"
"","Keith Rendleman","UNCW","Sr.","6-8","F","30","20"
"4","Jack Cooley","Notre Dame","Sr.","6-9","F","35","19"
"5","Mason Plumlee","Duke","Sr.","6-10","F","36","18"
"","Richard Howell","NC State","Sr.","6-8","F","35","18"
"","Shawn Long","Louisiana","Fr.","6-9","F","33","18"
"","O.D. Anosike","Siena","Sr.","6-8","F","32","18"
"9","Jamelle Hagins","Delaware","Sr.","6-9","F","33","16"
"","Jarnell Stokes","Tennessee","So.","6-8","F","33","16"
"","Tashawn Thomas","Houston","So.","6-8","G","33","16"
"","Kyle Barone","Idaho","Sr.","6-10","C","30","16"
"","Augustine Rubit","South Alabama","Jr.","6-7","C","30","16"
"14","Melvin Ejim","Iowa St.","Jr.","6-6","F","35","15"
"","Jackie Carmichael","Illinois St.","Sr.","6-9","F","33","15"
"","Edward Daniel","Murray St.","Sr.","6-7","F","31","15"
"","Johnny O'Bryant III","LSU","So.","6-9","F","29","15"
"","Alan Williams","UC Santa Barbara","So.","6-7","C","28","15"
"19","Murphy Holloway","Ole Miss","Sr.","6-7","F","36","14"
"","Damen Bell-Holter","Oral Roberts","Sr.","6-10","F","35","14"
"","Colton Iverson","Colorado St.","Sr.","6-10","C","35","14"
"","Demarquelle Tabb","Alabama A&M","Sr.","-","F","31","14"
"23","Jeff Withey","Kansas","Sr.","7-0","C","37","13"
"","Carrick Felix","Arizona St.","Sr.","6-6","G","35","13"
"","Jamaal Franklin","San Diego St.","Jr.","6-5","G","33","13"
"","Jamal Olasewere","LIU","Sr.","6-7","F","32","13"
"","Ronald Roberts","Saint Joseph's","Jr.","6-8","F","32","13"
"","Taylor Smith","SFA","Sr.","6-6","F","32","13"
"","Cole Dickerson","San Francisco","Jr.","6-7","F","31","13"
"","Stephen Lumpkins","American","Sr.","6-8","F","30","13"
"31","Anthony Bennett","UNLV","Fr.","6-8","F","35","12"
"","Akil Mitchell","Virginia","Jr.","6-8","F","35","12"
"","Shayne Whittington","Western Mich.","Sr.","6-11","C","35","12"
"","Vander Joaquim","Hawaii","Sr.","6-10","C","32","12"
"","Leonard Washington","Wyoming","Sr.","6-7","F","32","12"
"","Stan Okoye","VMI","Sr.","6-6","F","31","12"
"","Brandon Peterson","Arkansas St.","Sr.","6-8","F","31","12"
"","Andre Roberson","Colorado","Jr.","6-7","G","31","12"
"","Eric Moreland","Oregon St.","So.","6-10","F","29","12"
"40","Brandon Davies","BYU","Sr.","6-9","F","36","11"
"","Juvonte Reddic","VCU","Jr.","6-9","F","36","11"
"","Cody Zeller","Indiana","So.","7-0","F","36","11"
"","Isaiah Austin","Baylor","Fr.","7-1","C","35","11"
"","Arsalan Kazemi","Oregon","Sr.","6-7","F","35","11"
"","Ladontae Henton","Providence","So.","6-6","F","34","11"
"","Javon McCrea","Buffalo","Jr.","6-6","F","34","11"
"","Aziz N'Diaye","Washington","Sr.","7-0","C","34","11"
"","Alex Oriakhi","Missouri","Sr.","6-9","F","34","11"
"","Rod Rucker","UAB","Jr.","6-5","F","33","11"
"","Stephen Maxwell","CSUN","So.","6-7","F","31","11"
"","Fred Sturdivant","Texas Southern","Sr.","6-7","F","31","11"
"","Deshawn Painter","Old Dominion","Sr.","6-9","F","30","11"
"","Terell Parks","Western Ill.","Sr.","6-7","F","26","11"
"54","Cory Jefferson","Baylor","Jr.","6-9","F","37","10"
"","Doug McDermott","Creighton","Jr.","6-8","F","36","10"
"","Maurice Kemp","East Carolina","Sr.","6-8","G","35","10"
"","C.J. Leslie","NC State","Jr.","6-9","F","35","10"
"","Trevor Mbakwe","Minnesota","Sr.","6-8","F","34","10"
"","Dwight Powell","Stanford","Jr.","6-10","F","34","10"
"","Gorgui Dieng","Louisville","Jr.","6-11","C","33","10"
"","Nino Johnson","Southeast Mo. St.","So.","6-9","F","33","10"
"","Kellen Thornton","Tennessee St.","Sr.","6-7","F","33","10"
"","Tony Mitchell","North Texas","So.","6-8","F","32","10"
"","Dennis Tinnon","Marshall","Sr.","6-8","F","32","10"
"","Ike Azotam","Quinnipiac","Jr.","6-7","F","31","10"
"","Derrick Barden","Northern Colo.","Jr.","6-5","F","31","10"
"","Alex Francis","Bryant","Jr.","6-6","F","31","10"
"","Adam Kemp","Marist","Jr.","6-10","F","31","10"
"","Michael Murray","Coppin St.","Jr.","6-5","F","31","10"
"","Travis Taylor","Xavier","Sr.","6-7","F","31","10"
"","Aaron Anderson","Kennesaw St.","Sr.","6-7","F","30","10"
"","Jalen Cannon","St. Francis Brooklyn","So.","6-6","F","30","10"
"","Jordan Clarke","Drake","Sr.","6-8","F","30","10"
"","Jud Dillard","Tennessee Tech","Sr.","6-5","G","29","10"
"","Fred Hunter","Nicholls","Sr.","6-5","F","27","10"
"","Kinu Rochford","FDU","Sr.","6-6","F","27","10"
"","Earl Brown","Saint Francis","So.","6-5","F","26","10"
"78","Michael Carter-Williams","Syracuse","So.","6-6","G","40","9"
"","C.J. Fair","Syracuse","Jr.","6-8","F","40","9"
"","James Michael McAdoo","North Carolina","So.","6-9","F","36","9"
"","Adreian Payne","Michigan St.","Jr.","6-10","F","36","9"
"","Jordan Dykstra","South Dakota St.","Jr.","6-8","F","35","9"
"","Alex Kirk","New Mexico","Jr.","7-0","C","35","9"
"","Adrien Coleman","Bethune-Cookman","Jr.","6-5","G","34","9"
"","Josh Huestis","Stanford","Jr.","6-7","F","34","9"
"","Jalen Jones","SMU","So.","6-7","G","32","9"
"","Christian Standhardinger","Hawaii","Jr.","6-8","F","32","9"
"","Nick Thompson","Utah Valley","Sr.","6-9","F","32","9"
"","Jarred Shaw","Utah St.","Jr.","6-10","C","31","9"
"","Isaiah Armwood","George Washington","Sr.","6-9","F","30","9"
"","Majok Majok","Ball St.","Jr.","6-9","F","30","9"
"","Demetrius Treadwell","Akron","Jr.","6-7","F","30","9"
"","Venky Jois","Eastern Wash.","Fr.","6-8","F","28","9"
"94","Reginald Buckner","Ole Miss","Sr.","6-9","F","36","8"
"","Kenny Kadji","Miami (FL)","Sr.","6-11","F","36","8"
"","Kyle Anderson","UCLA","Fr.","6-9","G","35","8"
"","Adjehi Baru","Col. of Charleston","So.","6-9","F","35","8"
"","Chris Evans","Kent St.","Sr.","6-8","F","35","8"
"","Rayshawn Goins","James Madison","Sr.","6-6","F","35","8"
"","Mouphtaou Yarou","Villanova","Sr.","6-10","F","34","8"
"","Jourdan DeMuynck","Prairie View","Sr.","6-6","G","32","8"
"","Javonte Green","Radford","So.","6-4","G","32","8"
"","Tymell Murphy","FIU","Jr.","6-5","F","32","8"
"","Ryan Nicholas","Portland","Jr.","6-7","F","32","8"
"","Keith Clanton","UCF","Sr.","6-8","F","31","8"
"","Jaye Crockett","Texas Tech","Jr.","6-7","F","31","8"
"","Du'Vaughn Maxwell","Hampton","Jr.","6-7","F","31","8"
"","Ben Aird","Utah Valley","Jr.","6-9","C","30","8"
"","Jeff Early","Southern Ill.","Sr.","6-1","G","30","8"
"","Chris Cunningham","San Jose St.","Jr.","6-9","F","29","8"
"111","Marc Trasolini","Santa Clara","Jr.","6-9","F","38","7"
"","Will Clyburn","Iowa St.","Sr.","6-7","F","35","7"
"","Ryan Broekhoff","Valparaiso","Sr.","6-7","F","33","7"
"","Torrey Craig","USC Upstate","Jr.","6-6","F","33","7"
"","James Ennis","Long Beach St.","Sr.","6-7","G","33","7"
"","Miguel Paul","East Carolina","Sr.","6-1","G","33","7"
"","Corey Petros","Oakland","So.","6-10","C","33","7"
"","Kentavious Caldwell-Pope","Georgia","So.","6-5","G","32","7"
"","Damian Eargle","Youngstown St.","Sr.","6-7","F","32","7"
"","Carl Hall","Wichita St.","Sr.","6-8","F","32","7"
"","Cleveland Melvin","DePaul","Jr.","6-8","F","32","7"
"","Art Bernardi","Houston Christian","Sr.","6-9","F","31","7"
"","Desharick Guidry","McNeese","So.","6-5","F","31","7"
"","Nathan Healy","App State","Sr.","6-7","F","31","7"
"","Chris Horton","Austin Peay","Fr.","6-8","C","31","7"
"","Devin Oliver","Dayton","Jr.","6-7","F","31","7"
"","Otto Porter","Georgetown","So.","6-8","F","31","7"
"","Isaiah Sykes","UCF","Jr.","6-5","G","31","7"
"","Christian Thomas","Loyola Chicago","So.","6-5","F","31","7"
"","Allan Chaney","High Point","Sr.","6-9","F","30","7"
"","Chris Eversley","Cal Poly","Jr.","6-7","F","30","7"
"","Matthew Hezekiah","South Carolina St.","Jr.","6-11","F","30","7"
"","Victor Rudd","South Fla.","Jr.","6-9","F","30","7"
"","Laurence Bowers","Missouri","Sr.","6-8","F","29","7"
"","Spencer Butterfield","Utah St.","Jr.","6-3","G","29","7"
"","Jarvis Garner","Central Ark.","Sr.","6-7","F","28","7"
"","Aaron Moore","Portland St.","Jr.","6-8","F","28","7"
"138","Alex Len","Maryland","So.","7-1","C","38","6"
"","Patric Young","Florida","Jr.","6-9","C","37","6"
"","Gregory Echenique","Creighton","Sr.","6-9","C","36","6"
"","Pierre Jackson","Baylor","Sr.","5-10","G","36","6"
"","Dwayne Evans","Saint Louis","Jr.","6-6","F","35","6"
"","D.J. Cooper","Ohio","Sr.","5-11","G","34","6"
"","Elias Harris","Gonzaga","Sr.","6-8","F","34","6"
"","Daniel Stewart","Rider","Jr.","6-7","F","34","6"
"","Joel Wright","Texas St.","Fr.","6-7","F","34","6"
"","Tommy Brenton","Stony Brook","Sr.","6-5","F","33","6"
"","Lorenzo Brown","NC State","Jr.","6-5","G","33","6"
"","Pierce Hornung","Colorado St.","Sr.","6-5","F","33","6"
"","Arnold Louis","Savannah St.","Sr.","6-7","F","33","6"
"","Zeke Marshall","Akron","Sr.","7-0","C","33","6"
"","Patrick Miller","Tennessee St.","Jr.","6-0","G","33","6"
"","Jordan Reves","UT Arlington","Sr.","6-10","F","33","6"
"","Tyler Stone","Southeast Mo. St.","Jr.","6-8","F","33","6"
"","Chaz Williams","Massachusetts","Jr.","5-9","G","33","6"
"","Nate Wolters","South Dakota St.","Sr.","6-3","G","33","6"
"","Jeremy Atkinson","UNC Asheville","Sr.","6-3","F","32","6"
"","Rhamel Brown","Manhattan","Jr.","6-7","F","32","6"
"","Joe Burton","Oregon St.","Sr.","6-7","F","32","6"
"","Cady Lalanne","Massachusetts","So.","6-9","F","32","6"
"","Marques Oliver","Delaware St.","Sr.","6-7","F","32","6"
"","Lee Skinner","Wofford","So.","6-6","F","32","6"
