 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/02/2012


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"232","Derrick Williams","Richmond","So.","6-6","F","32","115","151","76.2"
"233","Anthony James","UNI","Jr.","6-0","G","33","83","109","76.1"
"234","Robert Sacre","Gonzaga","Sr.","7-0","C","33","150","197","76.1"
"235","Harper Kamp","California","Sr.","6-8","F","34","86","113","76.1"
"236","Chase Grabau","Idaho St.","Sr.","6-5","G","28","92","121","76.0"
"237","Wendell McKines","New Mexico St.","Sr.","6-6","F","35","136","179","76.0"
"238","Obi Emegano","Western Ill.","Fr.","6-3","F","33","117","154","76.0"
"239","Tony Gallo","Coppin St.","Sr.","5-11","G","30","135","178","75.8"
"240","Jackson Stevenett","Southern Utah","Jr.","6-4","F","31","97","128","75.8"
"241","Langston Hall","Mercer","So.","6-4","G","38","103","136","75.7"
"242","Khalif Toombs","South Carolina St.","Jr.","5-9","G","31","87","115","75.7"
"243","Darrion Pellum","Hampton","Sr.","6-6","G","33","139","184","75.5"
"244","Trevis Simpson","UNC Greensboro","So.","6-4","G","30","117","155","75.5"
"245","Davante Gardner","Marquette","So.","6-8","F","27","80","106","75.5"
"246","Cody Zeller","Indiana","Fr.","7-0","F","36","163","216","75.5"
"247","Jared Maree","UTRGV","Sr.","6-3","G","32","86","114","75.4"
"248","D'Andre Williams","Little Rock","Sr.","5-10","G","31","92","122","75.4"
"249","Jeff Jones","Rider","Sr.","6-4","G","30","95","126","75.4"
"250","Kenny Boynton","Florida","Jr.","6-2","G","37","104","138","75.4"
Reclassifying
"NR","Frankie Dobbs","Bryant","Jr.","6-3","G","30","112","137","81.8"
"NR","Mitch Albers","Omaha","Sr.","6-4","G","29","113","144","78.5"
"NR","Aaron Anderson","North Dakota","So.","5-10","G","32","90","116","77.6"
"NR","Charlie Westbrook","South Dakota","Sr.","6-4","G","28","121","158","76.6"

NCAA Men's Basketball
Division IRebounds Per Game
Through Games 04/02/2012


"Rank","Name","Team","Cl","Ht","Pos","G","REB","RPG"
"1","O.D. Anosike","Siena","Jr.","6-8","F","31","388","12.5"
"2","Thomas Robinson","Kansas","Jr.","6-9","F","39","463","11.9"
"3","Andre Roberson","Colorado","So.","6-7","G","36","401","11.1"
"4","Drew Gordon","New Mexico","Sr.","6-9","F","35","388","11.1"
"5","Jamelle Hagins","Delaware","Jr.","6-9","F","32","354","11.1"
"6","Kevin Jones","West Virginia","Sr.","6-8","F","33","360","10.9"
"7","Rob Jones","Saint Mary's (CA)","Sr.","6-6","F","33","357","10.8"
"8","Wendell McKines","New Mexico St.","Sr.","6-6","F","35","374","10.7"
"9","Draymond Green","Michigan St.","Sr.","6-7","F","37","394","10.6"
"10","Cameron Moore","UAB","Sr.","6-10","F","31","325","10.5"
"11","Arnett Moultrie","Mississippi St.","Jr.","6-11","F","30","314","10.5"
"12","Geddes Robinson","Utah Valley","Sr.","6-5","F","33","344","10.4"
"13","Herb Pope","Seton Hall","Sr.","6-8","F","33","343","10.4"
"14","Anthony Davis","Kentucky","Fr.","6-10","F","40","415","10.4"
"15","Kyle O'Quinn","Norfolk St.","Sr.","6-10","C","36","372","10.3"
"16","T.J. Robinson","Long Beach St.","Sr.","6-8","F","34","347","10.2"
"17","Robert Nwankwo","Towson","Sr.","6-8","F","32","323","10.1"
"18","Chris Cooper","Old Dominion","Sr.","6-9","C","36","362","10.1"
"19","Keith Rendleman","UNCW","Jr.","6-8","G","31","311","10.0"
"20","Dennis Tinnon","Marshall","Jr.","6-8","F","35","349","10.0"
"21","John Henson","North Carolina","Jr.","6-11","F","35","348","9.9"
"22","Chris Gaston","Fordham","Jr.","6-7","F","28","276","9.9"
"23","Jackie Carmichael","Illinois St.","Jr.","6-9","F","35","338","9.7"
"","Dario Hunt","Nevada","Sr.","6-8","F","35","338","9.7"
"25","Greg Mangano","Yale","Sr.","6-10","F","29","280","9.7"
"26","Tyler Zeller","North Carolina","Sr.","7-0","F","38","365","9.6"
"27","Mike Groselle","The Citadel","Jr.","6-8","C","30","288","9.6"
"28","Ike Azotam","Quinnipiac","So.","6-7","F","32","304","9.5"
"","Vander Joaquim","Hawaii","Jr.","6-10","C","32","304","9.5"
"30","William Mosley","Northwestern St.","Sr.","6-7","C","32","303","9.5"
"31","Julian Boyd","LIU","Jr.","6-7","F","33","308","9.3"
"32","Royce White","Iowa St.","So.","6-8","F","34","316","9.3"
"33","Chehales Tapscott","Portland St.","Sr.","6-5","F","32","297","9.3"
"34","Richard Howell","NC State","Jr.","6-8","F","37","342","9.2"
"35","Augustine Rubit","South Alabama","So.","6-7","C","29","268","9.2"
"36","Antwan Carter","Longwood","Sr.","6-6","C","31","285","9.2"
"37","Jared Sullinger","Ohio St.","So.","6-9","F","37","340","9.2"
"38","Mason Plumlee","Duke","Jr.","6-10","F","34","312","9.2"
"39","Terell Parks","Western Ill.","Jr.","6-7","F","33","301","9.1"
"40","Mike Muscala","Bucknell","Jr.","6-11","F","35","319","9.1"
"41","Omondi Amoke","Cal St. Fullerton","Sr.","6-7","F","30","273","9.1"
"42","Gorgui Dieng","Louisville","So.","6-11","C","40","363","9.1"
"43","Kelvin Martin","Charleston So.","Sr.","6-5","F","31","281","9.1"
"44","Aaron Anderson","Kennesaw St.","Jr.","6-7","F","31","280","9.0"
"45","Mike Glover","Iona","Sr.","6-7","F","33","297","9.0"
"","Murphy Holloway","Ole Miss","Jr.","6-7","F","31","279","9.0"
"","Julian Mavunga","Miami (OH)","Sr.","6-8","F","30","270","9.0"
"48","Jack Cooley","Notre Dame","Jr.","6-9","F","33","295","8.9"
"49","Yancy Gates","Cincinnati","Sr.","6-9","F","31","277","8.9"
"50","Ken Horton","Central Conn. St.","Sr.","6-6","F","28","250","8.9"
"51","Jalen Cannon","St. Francis Brooklyn","Fr.","6-6","F","30","265","8.8"
"52","Pierce Hornung","Colorado St.","Jr.","6-5","F","26","227","8.7"
"53","Jarrod Jones","Ball St.","Sr.","6-9","F","30","261","8.7"
"54","Wil Carter","San Jose St.","Sr.","6-8","F","31","268","8.6"
"","Eric Griffin","Campbell","Sr.","6-8","F","31","268","8.6"
"56","Brian Voelkel","Vermont","So.","6-6","F","36","311","8.6"
"57","Moe Harkless","St. John's (NY)","Fr.","6-8","F","32","276","8.6"
"58","Corbin Moore","Pepperdine","Sr.","6-10","C","29","250","8.6"
"59","Ladontae Henton","Providence","Fr.","6-6","F","32","274","8.6"
"60","Brian Benson","New Hampshire","Sr.","6-9","F","29","248","8.6"
"61","Jud Dillard","Tennessee Tech","Jr.","6-5","G","33","282","8.5"
"62","Ryan Broekhoff","Valparaiso","Jr.","6-7","F","34","290","8.5"
"63","Elias Harris","Gonzaga","Jr.","6-8","F","33","281","8.5"
"64","Antonio Williams","Coppin St.","Sr.","6-6","G","30","255","8.5"
"65","Andrew Nicholson","St. Bonaventure","Sr.","6-9","F","32","269","8.4"
"66","Jae Crowder","Marquette","Sr.","6-6","F","35","294","8.4"
"67","Rian Pearson","Toledo","So.","6-4","G","36","300","8.3"
"68","Halil Kanacevic","Saint Joseph's","So.","6-8","F","34","283","8.3"
"69","Mike Scott","Virginia","Sr.","6-8","F","32","265","8.3"
"70","Kevin Thompson","Morgan St.","Sr.","6-9","F","29","239","8.2"
"71","Doug McDermott","Creighton","So.","6-8","F","35","288","8.2"
"72","Ryan Pearson","George Mason","Sr.","6-6","F","33","271","8.2"
"73","Alec Brown","Green Bay","So.","7-1","C","30","246","8.2"
"74","Rakim Sanders","Fairfield","Sr.","6-5","G","37","303","8.2"
"75","Meyers Leonard","Illinois","So.","7-0","C","32","262","8.2"
"76","Tashawn Thomas","Houston","Fr.","6-8","G","30","245","8.2"
"77","Keith Wright","Harvard","Sr.","6-8","F","31","252","8.1"
"78","Mouphtaou Yarou","Villanova","Jr.","6-10","F","32","260","8.1"
"79","Tommy Brenton","Stony Brook","Jr.","6-5","F","32","259","8.1"
"","Reginald Buckner","Ole Miss","Jr.","6-9","F","32","259","8.1"
"81","Jeronne Maymon","Tennessee","Jr.","6-7","F","33","267","8.1"
"82","Bernard James","Florida St.","Sr.","6-10","F","35","283","8.1"
"83","Keith Clanton","UCF","Jr.","6-8","F","33","266","8.1"
"84","Omar Sanders","South Carolina St.","Sr.","6-8","F","27","217","8.0"
"85","Kervin Bristol","Fordham","Sr.","6-10","F","29","233","8.0"
"86","Kyle Barone","Idaho","Jr.","6-10","C","33","264","8.0"
"87","Will Barton","Memphis","So.","6-6","G","35","279","8.0"
"88","Garrett Stutz","Wichita St.","Sr.","7-0","C","32","255","8.0"
"89","Roosevelt Johnson","Southeastern La.","Jr.","6-6","F","29","230","7.9"
"90","Mamadou Seck","Southern Ill.","Sr.","6-7","F","31","245","7.9"
"91","Lee Fisher","Chicago St.","Sr.","6-5","F","30","237","7.9"
"","Matt Staff","Texas St.","Jr.","6-10","F","30","237","7.9"
"93","Devon Lamb","Lamar University","Sr.","6-2","G","35","276","7.9"
"94","Robert Covington","Tennessee St.","Jr.","6-9","F","33","260","7.9"
"95","Jamaal Franklin","San Diego St.","So.","6-5","G","32","252","7.9"
"","George Valentine","Winthrop","Sr.","6-9","C","32","252","7.9"
"97","DeJuan Wright","FIU","Sr.","6-3","G","22","173","7.9"
"98","Samme Givens","Drexel","Sr.","6-5","F","36","283","7.9"
"99","Brandon Peterson","Arkansas St.","Jr.","6-8","F","34","267","7.9"
"100","Arnold Louis","Savannah St.","Jr.","6-7","F","33","258","7.8"
"","Jordan Reves","UT Arlington","Jr.","6-10","F","33","258","7.8"
"102","Alasdair Fraser","Maine","So.","6-7","F","27","211","7.8"
"103","Quinton Doggett","Southern U.","Sr.","6-8","F","31","242","7.8"
"104","Jesse Sanders","Liberty","Sr.","6-3","G","32","249","7.8"
"105","Solomon Hill","Arizona","Jr.","6-7","F","35","271","7.7"
"106","Torrey Craig","USC Upstate","So.","6-6","F","34","263","7.7"
"107","Brandon Davies","BYU","Jr.","6-9","F","35","269","7.7"
"108","Perry Jones III","Baylor","So.","6-11","F","33","252","7.6"
"109","Demarquelle Tabb","Alabama A&M","Jr.","-","F","27","206","7.6"
"110","Ryan Nicholas","Portland","So.","6-7","F","31","236","7.6"
"111","Chris Braswell","Charlotte","Jr.","6-9","F","29","220","7.6"
"112","Andre Drummond","UConn","Fr.","6-10","C","34","257","7.6"
"113","Ben Aird","Utah Valley","So.","6-9","C","33","249","7.5"
"114","Jeremy Robinson","Chicago St.","Jr.","6-9","F","30","226","7.5"
"115","Mitchell Watt","Buffalo","Sr.","6-10","F","31","233","7.5"
"116","Jamal Olasewere","LIU","Jr.","6-7","F","34","255","7.5"
"117","Jesse Perry","Arizona","Sr.","6-7","F","35","261","7.5"
"","Ricardo Ratliffe","Missouri","Sr.","6-8","F","35","261","7.5"
"119","Erik Etherly","Loyola Maryland","Jr.","6-7","F","33","246","7.5"
"120","Damian Eargle","Youngstown St.","Jr.","6-7","F","31","231","7.5"
"121","Chane Behanan","Louisville","Fr.","6-6","F","40","298","7.5"
"122","Dominique Sutton","N.C. Central","Sr.","6-5","F","32","238","7.4"
"123","Michael Kidd-Gilchrist","Kentucky","Fr.","6-7","F","40","297","7.4"
"124","Quincy Acy","Baylor","Sr.","6-7","F","38","282","7.4"
"125","George Goode","FDU","Sr.","6-9","F","29","215","7.4"
"126","Cleveland Melvin","DePaul","So.","6-8","F","31","229","7.4"
"127","JaMychal Green","Alabama","Sr.","6-8","F","26","192","7.4"
"128","Chase Plummer","UMBC","So.","6-6","F","29","214","7.4"
"129","Chris Manhertz","Canisius","So.","6-6","F","30","221","7.4"
"130","Darius Conley","Saint Peter's","Jr.","6-7","F","28","206","7.4"
"131","Justin Glenn","Lipscomb","Sr.","6-8","C","31","228","7.4"
"132","Paul Crosby","Mississippi Val.","Sr.","6-8","C","34","250","7.4"
"133","Andrew McCarthy","Brown","Jr.","6-8","F","29","213","7.3"
"134","Cliff Ederaine","Eastern Wash.","Sr.","6-7","F","32","235","7.3"
"","Ian Hummer","Princeton","Jr.","6-7","F","32","235","7.3"
"136","Dwayne Evans","Saint Louis","So.","6-6","F","34","249","7.3"
"","C.J. Leslie","NC State","So.","6-9","F","34","249","7.3"
"138","Kenny Gabriel","Auburn","Sr.","6-8","F","31","227","7.3"
"","Romero Osby","Oklahoma","Jr.","6-8","F","31","227","7.3"
"","Tyler Stone","Southeast Mo. St.","So.","6-8","F","31","227","7.3"
"141","David Bruce","Hampton","So.","6-10","C","30","219","7.3"
"142","Gregory Echenique","Creighton","Jr.","6-9","C","35","255","7.3"
"143","Aziz N'Diaye","Washington","Jr.","7-0","C","33","240","7.3"
"144","Ricardo Glenn","USC Upstate","So.","6-8","F","34","247","7.3"
"145","John Bohannon","UTEP","So.","6-11","C","31","225","7.3"
"146","Ousmane Drame","Quinnipiac","Fr.","6-9","F","32","232","7.3"
"147","Corey Law","High Point","Jr.","6-6","F","30","217","7.2"
"","Abner Moreira","Idaho St.","Sr.","6-9","F","30","217","7.2"
"149","Corey Petros","Oakland","Fr.","6-10","C","36","260","7.2"
"150","Adam Kemp","Marist","So.","6-10","F","32","231","7.2"
"","Stan Okoye","VMI","Jr.","6-6","F","32","231","7.2"
"152","Justin Hamilton","LSU","Jr.","6-11","C","33","238","7.2"
"153","Marques Oliver","Delaware St.","Jr.","6-7","F","29","209","7.2"
"154","Mark Cisco","Columbia","Jr.","6-9","C","30","216","7.2"
"","Eric Ferguson","Ga. Southern","So.","6-7","G","30","216","7.2"
"","Tommy Hubbard","ETSU","Sr.","6-4","G","30","216","7.2"
"157","Myron Dempsey","A&M-Corpus Christi","Jr.","6-6","F","28","201","7.2"
"158","Robbie Hummel","Purdue","Sr.","6-8","F","35","251","7.2"
"159","Tyler Hines","UMES","Sr.","6-6","F","30","215","7.2"
"","Gabas Maldunas","Dartmouth","Fr.","6-9","F","30","215","7.2"
"","Andre Williamson","App State","Sr.","6-7","F","30","215","7.2"
"162","Terrence Jones","Kentucky","So.","6-9","F","38","272","7.2"
"163","Kyle Weems","Missouri St.","Sr.","6-6","F","32","229","7.2"
"164","LaRon Dendy","Middle Tenn.","Sr.","6-9","F","34","243","7.1"
"165","Peter 'Pj' Roberson","Grambling","Jr.","7-0","C","28","200","7.1"
"166","Eric Buckner","Georgia St.","Sr.","6-8","F","34","242","7.1"
"","Miles Plumlee","Duke","Sr.","6-10","F","34","242","7.1"
"168","Drew Valentine","Oakland","Jr.","6-5","F","36","256","7.1"
"169","Leon Powell","Southeast Mo. St.","Sr.","6-7","F","30","213","7.1"
"170","Stephan Hicks","CSUN","Fr.","6-5","G","28","198","7.1"
"171","Marcus James","Sam Houston","Sr.","6-7","F","32","226","7.1"
"172","Ben Averkamp","Loyola Chicago","Jr.","6-8","F","28","197","7.0"
"173","Tashan Newsome","Gardner-Webb","Jr.","6-3","G","29","204","7.0"
"174","Jordan Clarke","Drake","Jr.","6-8","F","34","239","7.0"
"175","J.R. Cadot","TCU","Sr.","6-5","G","33","231","7.0"
"","Laron Griffin","Eastern Wash.","Sr.","6-8","F","32","224","7.0"
"","Devin Booker","Clemson","Jr.","6-8","C","31","217","7.0"
"178","Travis McKie","Wake Forest","So.","6-7","F","31","216","7.0"
"179","Brennan Cougill","Green Bay","Jr.","6-9","C","30","209","7.0"
"180","Javon McCrea","Buffalo","So.","6-6","F","31","215","6.9"
"181","Lance Goulbourne","Vanderbilt","Sr.","6-7","F","36","249","6.9"
"182","Leonard Washington","Wyoming","Jr.","6-7","F","33","228","6.9"
"183","Danny Thompson","Mount St. Mary's","Sr.","6-7","F","29","200","6.9"
"184","Mike Allison","Maine","Jr.","6-9","C","22","151","6.9"
"185","Orion Outerbridge","Rhode Island","Sr.","6-9","F","31","212","6.8"
"186","Kinu Rochford","FDU","Jr.","6-6","F","29","198","6.8"
"187","Otto Porter","Georgetown","Fr.","6-8","F","33","225","6.8"
"188","Eric Moreland","Oregon St.","Fr.","6-10","F","36","245","6.8"
"189","Justin Greene","Kent St.","Sr.","6-8","F","32","217","6.8"
"190","Mike Proctor","Northern Colo.","Sr.","6-8","F","27","183","6.8"
"191","Ryan Evans","Wisconsin","Jr.","6-6","F","36","243","6.8"
"192","Derrick Gordon","Western Ky.","Fr.","6-2","G","35","236","6.7"
"193","Bradley Beal","Florida","Fr.","6-3","G","37","249","6.7"
"194","Cor-J Cox","Mississippi Val.","Sr.","6-5","G","34","228","6.7"
"195","Daryl McCoy","Drexel","Jr.","6-9","F","36","241","6.7"
"196","Javonte Green","Radford","Fr.","6-4","G","32","214","6.7"
"197","Johnny O'Bryant III","LSU","Fr.","6-9","F","28","187","6.7"
"198","Juvonte Reddic","VCU","So.","6-9","F","36","240","6.7"
"","Will Taylor","Cal Poly","Sr.","6-7","F","33","220","6.7"
"","Jeffrey Merritt","Samford","Sr.","6-7","G","30","200","6.7"
"201","Adam Folker","UC Irvine","Jr.","6-9","F","32","213","6.7"
"202","Melvin Ejim","Iowa St.","So.","6-6","F","34","226","6.6"
"203","Taylor Braun","North Dakota St.","So.","6-7","F","31","206","6.6"
"","Jan van der Kooij","Longwood","Sr.","6-7","F","31","206","6.6"
"205","Michael Morrison","George Mason","Sr.","6-9","F","33","219","6.6"
"206","Jamar Samuels","Kansas St.","Sr.","6-7","F","30","199","6.6"
"207","Dane Miller","Rutgers","Jr.","6-6","G","32","212","6.6"
"","Isaiah Wilkerson","NJIT","Sr.","5-10","G","32","212","6.6"
"209","Jvonte Brooks","Dartmouth","Fr.","6-6","F","30","198","6.6"
"210","Rahlir Hollis-Jefferson","Temple","Jr.","6-6","F","32","211","6.6"
"211","Yannick Crowder","Florida A&M","Sr.","6-8","F","31","204","6.6"
"212","Tim Rusthoven","William & Mary","So.","6-9","F","26","171","6.6"
"213","Isaac Butts","App State","Sr.","6-10","C","28","184","6.6"
"214","Delwan Graham","Jacksonville","Sr.","6-7","F","30","197","6.6"
"215","Dallis Joyner","Stony Brook","Sr.","6-7","F","32","210","6.6"
"","Daniel Stewart","Rider","So.","6-7","F","32","210","6.6"
"217","Jeremy Atkinson","UNC Asheville","Jr.","6-3","F","34","223","6.6"
"218","Cody Zeller","Indiana","Fr.","7-0","F","36","236","6.6"
"219","Daniel Miller","Georgia Tech","So.","6-11","C","31","203","6.5"
"220","C.J. McCollum","Lehigh","Jr.","6-3","G","35","229","6.5"
"221","Nasir Robinson","Pittsburgh","Sr.","6-5","F","39","255","6.5"
"222","Nathaniel Lester","Hofstra","Sr.","6-5","F","32","209","6.5"
"","Jordan Prosser","Bradley","So.","6-8","C","32","209","6.5"
"","Scott Thomas","Bowling Green","Sr.","6-7","F","32","209","6.5"
"225","Sean Carter","Massachusetts","Sr.","6-9","F","37","241","6.5"
"226","Darrius Garrett","Richmond","Sr.","6-9","F","32","208","6.5"
"","Alan Williams","UC Santa Barbara","Fr.","6-7","C","30","195","6.5"
"228","Olek Czyz","Nevada","Sr.","6-7","F","35","227","6.5"
"229","Brandon Penn","Rider","Sr.","6-8","F","31","200","6.5"
"","Antwaine Wiggins","Col. of Charleston","Sr.","6-7","F","31","200","6.5"
"231","Drazen Zlovaric","Chattanooga","Jr.","6-9","F","32","206","6.4"
"232","Patric Young","Florida","So.","6-9","C","37","238","6.4"
"233","Toarlyn Fitzpatrick","South Fla.","Jr.","6-8","F","35","225","6.4"
"","Terrence Ross","Washington","So.","6-6","G","35","225","6.4"
"235","Rudy Turner","McNeese","Sr.","6-9","C","29","186","6.4"
"236","Josh Brown","Louisiana","Sr.","6-4","G","30","192","6.4"
"","Glenn Powell","Jacksonville","Jr.","6-6","F","30","192","6.4"
"238","Isaiah Sykes","UCF","So.","6-5","G","33","211","6.4"
"239","Taylor Brown","Bradley","Sr.","6-6","F","28","179","6.4"
"240","Stephen Maxwell","CSUN","Fr.","6-7","F","23","147","6.4"
"241","Jeromie Hill","UTSA","So.","6-8","F","32","204","6.4"
"","Chris Johnson","Dayton","Sr.","6-5","G","32","204","6.4"
"243","Patrick Richard","McNeese","Sr.","6-4","F","33","210","6.4"
"244","Brock Motum","Washington St.","Jr.","6-9","F","34","216","6.4"
"245","Adjehi Baru","Col. of Charleston","Fr.","6-9","F","29","184","6.3"
"246","Mitchell Anderson","Ark.-Pine Bluff","Sr.","6-7","F","33","209","6.3"
"","Chris Stephenson","UNC Asheville","Sr.","6-3","G","33","209","6.3"
"","Kodi Maduka","Tulsa","So.","6-10","C","30","190","6.3"
"249","Jon Pack","Coastal Carolina","Sr.","6-11","C","31","196","6.3"
"250","Melvin Baker","Austin Peay","Sr.","6-7","F","32","202","6.3"
"","David Wear","UCLA","So.","6-10","F","32","202","6.3"
Reclassifying
"NR","Al'lonzo Coleman","Presbyterian","Sr.","6-8","C","29","254","8.8"
"NR","Eric Wallace","Seattle U","Sr.","6-7","F","27","213","7.9"
"NR","Alex Francis","Bryant","So.","6-6","F","30","222","7.4"
"NR","Ricardo Andreotti","South Dakota","Sr.","6-8","F","25","169","6.8"
"NR","Trevor Gruis","South Dakota","So.","6-9","C","28","188","6.7"
"NR","Alex Welhouse","Omaha","Jr.","6-7","F","28","188","6.7"
"NR","Aaron Broussard","Seattle U","Sr.","6-5","F","27","176","6.5"

NCAA Men's Basketball
Division IAssists Per Game
Through Games 04/02/2012


"Rank","Name","Team","Cl","Ht","Pos","G","AST","APG"
"1","Scott Machado","Iona","Sr.","6-1","G","33","327","9.9"
"2","Kendall Marshall","North Carolina","So.","6-4","G","36","351","9.8"
"3","Jesse Sanders","Liberty","Sr.","6-3","G","32","255","8.0"
"4","Vincent Council","Providence","Jr.","6-2","G","31","231","7.5"
"5","Jason Brickman","LIU","So.","6-0","G","34","249","7.3"
"6","Jeremiah Ostrowski","Hawaii","Sr.","5-9","G","25","175","7.0"
"7","Dylan Garrity","Sacramento St.","Fr.","6-2","G","28","193","6.9"
"8","Jordan Theodore","Seton Hall","Sr.","6-0","G","34","226","6.6"
"9","Kaylon Williams","Milwaukee","Sr.","6-3","G","33","215","6.5"
"10","Matthew Dellavedova","Saint Mary's (CA)","Jr.","6-4","G","33","212","6.4"
"11","Phl Pressey","Missouri","So.","5-11","G","35","223","6.4"
"12","Lorenzo Brown","NC State","So.","6-5","G","37","234","6.3"
"13","Chaz Williams","Massachusetts","So.","5-9","G","37","231","6.2"
"14","Tim Frazier","Penn St.","Jr.","6-1","G","32","198","6.2"
"15","Keegan Bell","Chattanooga","Sr.","6-1","G","32","197","6.2"
"16","Kevin Dillard","Dayton","Jr.","6-0","G","33","198","6.0"
"","Jay Threatt","Delaware St.","Sr.","-","G","26","156","6.0"
"18","Sam Grooms","Oklahoma","Jr.","6-1","G","31","185","6.0"
"19","Nate Wolters","South Dakota St.","Jr.","6-3","G","34","202","5.9"
"20","Jarod Oldham","Buffalo","So.","6-3","G","31","183","5.9"
"","Miguel Paul","East Carolina","Jr.","6-1","G","31","183","5.9"
"22","Pierre Jackson","Baylor","Jr.","5-10","G","38","223","5.9"
"23","Shabazz Napier","UConn","So.","6-1","G","34","198","5.8"
"24","Zac Swansey","Tennessee Tech","Sr.","6-1","G","33","192","5.8"
"25","Issiah Grayson","CSU Bakersfield","Jr.","5-11","G","31","179","5.8"
"26","D.J. Cooper","Ohio","Jr.","5-11","G","37","211","5.7"
"27","Brad Loesing","Wofford","Sr.","6-0","G","33","184","5.6"
"28","Brett Comer","FGCU","Fr.","6-3","G","32","178","5.6"
"29","Peyton Siva","Louisville","Jr.","6-0","G","38","211","5.6"
"30","Dee Bost","Mississippi St.","Sr.","6-2","G","33","183","5.5"
"31","Andrew Lawrence","Col. of Charleston","Jr.","6-1","G","31","171","5.5"
"32","Will Weathers","Troy","Jr.","6-0","G","27","148","5.5"
"33","Michael Bizoukas","Missouri St.","Sr.","6-2","G","32","174","5.4"
"34","Sean McGonagill","Brown","So.","6-1","G","29","157","5.4"
"35","Oscar Bellfield","UNLV","Sr.","6-2","G","35","189","5.4"
"36","Junior Cadougan","Marquette","Jr.","6-1","G","34","183","5.4"
"37","D.J. Irving","Boston U.","So.","6-0","G","29","156","5.4"
"38","Willie Powers III","Ga. Southern","Sr.","6-2","G","30","161","5.4"
"39","Evan Roquemore","Santa Clara","So.","6-3","G","30","158","5.3"
"40","Zack Rosen","Penn","Sr.","6-1","G","33","173","5.2"
"41","Reggie Moore","Washington St.","Jr.","6-1","G","37","193","5.2"
"","Ronald Nored","Butler","Sr.","6-0","G","37","193","5.2"
"43","Chris Wroblewski","Cornell","Sr.","6-0","G","28","146","5.2"
"44","Kerron Johnson","Belmont","Jr.","6-1","G","34","177","5.2"
"45","Abdul Gaddy","Washington","Jr.","6-3","G","35","182","5.2"
"46","Myck Kabongo","Texas","Fr.","6-1","G","34","176","5.2"
"47","Reggie Hamilton","Oakland","Sr.","5-11","G","36","185","5.1"
"48","Brian Voelkel","Vermont","So.","6-6","F","36","184","5.1"
"49","Emanuel Chapman","N.C. Central","So.","6-1","G","32","162","5.1"
"50","Kierre Greenwood","Coastal Carolina","Jr.","6-2","G","28","141","5.0"
"51","Christopher Anderson","San Diego","Fr.","5-7","G","31","156","5.0"
"52","Steven Shepp","Fresno St.","Sr.","6-2","G","33","166","5.0"
"53","Grant Gibbs","Creighton","Jr.","6-5","G","35","176","5.0"
"54","Royce White","Iowa St.","So.","6-8","F","34","170","5.0"
"","Cliff Colimon","Eastern Wash.","Sr.","6-0","G","32","160","5.0"
"56","Justin Cobbs","California","So.","6-2","G","34","169","5.0"
"","Jerian Grant","Notre Dame","So.","6-5","G","34","169","5.0"
"58","Preston Blackman","Savannah St.","Jr.","6-0","G","33","164","5.0"
"59","Randy Davis","Ball St.","Sr.","5-11","G","29","144","5.0"
"60","Julius Brown","Toledo","Fr.","5-10","G","36","178","4.9"
"61","Anthony Ireland","LMU (CA)","So.","5-10","G","34","168","4.9"
"62","Brandyn Curry","Harvard","Jr.","6-1","G","31","153","4.9"
"63","Stallon Saldivar","Northern Ariz.","Jr.","6-0","G","29","143","4.9"
"64","Scoop Jardine","Syracuse","Sr.","6-2","G","37","181","4.9"
"65","Tu Holloway","Xavier","Sr.","6-0","G","34","166","4.9"
"66","Bryce Cartwright","Iowa","Sr.","6-1","G","32","154","4.8"
"67","Alex Abreu","Akron","So.","5-11","G","31","149","4.8"
"68","Frantz Massenat","Drexel","So.","6-4","G","36","173","4.8"
"69","Jake Odum","Indiana St.","So.","6-4","G","33","158","4.8"
"70","Jordon Crawford","Bowling Green","Jr.","5-6","G","32","153","4.8"
"","Dwan McMillan","Hofstra","Sr.","6-0","G","32","153","4.8"
"72","Marquis Teague","Kentucky","Fr.","6-2","G","40","191","4.8"
"73","Tyshawn Taylor","Kansas","Sr.","6-3","G","39","186","4.8"
"74","Michael Porrini","Kent St.","Sr.","6-2","G","32","152","4.8"
"75","Brandon Young","DePaul","So.","6-4","G","31","147","4.7"
"76","Darius Theus","VCU","Jr.","6-3","G","36","170","4.7"
"77","Ceola Clark","Western Ill.","Sr.","6-3","G","32","151","4.7"
"78","Mike Douglas","Western Mich.","Sr.","6-0","G","31","146","4.7"
"79","Jonathon Thompson","Rider","Jr.","6-4","G","30","141","4.7"
"80","Landon Tatum","Idaho","Sr.","5-11","G","33","155","4.7"
"81","Aaron Craft","Ohio St.","So.","6-2","G","39","181","4.6"
"82","Hank Thorns","TCU","Sr.","5-9","G","33","152","4.6"
"83","John Jordan","A&M-Corpus Christi","Fr.","5-10","G","30","138","4.6"
"84","Erving Walker","Florida","Sr.","5-8","G","37","170","4.6"
"85","Trey Burke","Michigan","Fr.","6-0","G","34","156","4.6"
"86","Maalik Wayns","Villanova","Jr.","6-2","G","29","133","4.6"
"87","Lawrence Alexander","North Dakota St.","Fr.","6-3","G","31","142","4.6"
