 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/03/2017


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"69","Rodney Williams","Drexel","Sr.","6-7","F","32","184","350","52.6"
"70","Bonzie Colson","Notre Dame","Jr.","6-5","F","36","236","449","52.6"
"71","Reggie Upshaw Jr.","Middle Tenn.","Sr.","6-8","F","36","199","379","52.5"
"72","Steve Taylor Jr.","Toledo","Sr.","6-9","F","33","210","400","52.5"
"73","Jordyn Martin","Northern Ariz.","Sr.","6-6","C","32","169","322","52.5"
"74","Rashawn Thomas","A&M-Corpus Christi","Sr.","6-8","F","34","268","511","52.4"
"75","Justin Johnson","Western Ky.","Jr.","6-7","F","32","173","331","52.3"
"76","Colton Weisbrod","Lamar University","Jr.","6-5","F","34","177","339","52.2"
"77","Devin Sibley","Furman","Jr.","6-2","G","34","201","385","52.2"
"78","Johnathan Motley","Baylor","Jr.","6-10","F","34","226","433","52.2"
"79","Nick Dixon","UTRGV","Jr.","6-2","G","32","201","386","52.1"
"80","Tavrion Dawson","CSUN","Jr.","6-8","F","30","152","292","52.1"
"81","Jimmy Hall","Kent St.","Sr.","6-8","F","36","267","513","52.0"
"82","Yante Maten","Georgia","Jr.","6-8","F","29","179","345","51.9"
"83","T.J. Cline","Richmond","Sr.","6-9","F","35","243","470","51.7"
"84","Ben Lammers","Georgia Tech","Jr.","6-10","C","37","214","415","51.6"
"85","Brian Dawkins","Elon","Jr.","6-8","F","32","168","326","51.5"
"86","Chaise Daniels","Quinnipiac","Jr.","6-8","F","31","161","313","51.4"
"87","J.R. Holder","Jacksonville","Sr.","6-7","F","32","200","389","51.4"
"88","Mike Daum","South Dakota St.","So.","6-9","F","35","274","533","51.4"
"89","Matt Klinewski","Lafayette","Jr.","6-8","F","30","195","380","51.3"
"90","Josh Jackson","Kansas","---","-","-","35","220","429","51.3"
"91","Brandon Goodwin","FGCU","Jr.","6-2","G","34","219","428","51.2"
"92","Duop Reath","LSU","---","-","F","31","157","308","51.0"
"93","Josh Hart","Villanova","Sr.","6-5","G","36","236","463","51.0"
"94","Kyle Washington","Cincinnati","Jr.","6-9","F","36","184","361","51.0"
"95","Divine Myles","Stetson","Jr.","5-11","G","31","189","372","50.8"
"96","Ryan Taylor","Marshall","Sr.","6-5","F","32","160","315","50.8"
"97","Derrick White","Colorado","Sr.","6-5","G","34","205","404","50.7"
"98","Kyle Kuzma","Utah","Jr.","6-9","F","29","182","361","50.4"
"99","Nick Mayo","Eastern Ky.","So.","6-9","F","31","203","403","50.4"
"100","Matt O'Leary","IU Indy","Sr.","6-8","F","32","161","320","50.3"
"101","Geno Crandall","North Dakota","So.","6-3","G","31","163","324","50.3"
"102","Phil Valenti","Canisius","Sr.","6-7","F","34","181","361","50.1"
"103","Shane Hammink","Valparaiso","Sr.","6-7","G","33","169","338","50.0"
"104","Jaron Blossomgame","Clemson","Sr.","6-7","F","33","220","441","49.9"
"105","Ike Smith","Ga. Southern","So.","6-4","G","33","230","462","49.8"
"106","Tre'Shawn Thurman","Omaha","Jr.","6-7","F","32","166","334","49.7"
"107","Sean O'Brien","Southern Ill.","Sr.","6-6","G","33","167","337","49.6"
"108","Chandler Hutchison","Boise St.","Jr.","6-7","G","32","207","418","49.5"
"109","Alex Murphy","Northeastern","Sr.","6-8","F","29","152","307","49.5"
"110","Demetrius Denzel-Dyson","Samford","Jr.","6-5","G","36","195","394","49.5"
"111","Peyton Aldridge","Davidson","Jr.","6-7","F","32","233","471","49.5"
"112","Steven Davis","Wright St.","Sr.","6-8","F","32","169","342","49.4"
"113","Kavin Gilder-Tilbury","Texas St.","Sr.","6-7","F","36","205","415","49.4"
"114","Justin Wright-Foreman","Hofstra","So.","6-2","G","32","208","422","49.3"
"115","Ky Bowman","Boston College","Fr.","6-1","G","32","160","325","49.2"
"116","Lauri Markkanen","Arizona","Fr.","7-0","F","37","185","376","49.2"
"117","Albert Owens","Oral Roberts","Jr.","6-9","C","30","206","419","49.2"
"118","Jermaine Crumpton","Canisius","Jr.","6-6","F","34","195","397","49.1"
"119","Frank Mason","Kansas","Sr.","5-11","G","36","241","492","49.0"
"120","Xavier Johnson","Colorado","Sr.","6-7","G","32","164","335","49.0"
"121","Jordan Davis","Northern Colo.","So.","6-2","G","29","210","429","49.0"
"122","Dajuan Graf","N.C. Central","Sr.","6-0","G","34","176","360","48.9"
"123","Mark Gasperini","American","Fr.","6-10","C","30","153","313","48.9"
"124","Luke Kennard","Duke","So.","6-5","G","37","237","485","48.9"
"125","Alize Johnson","Missouri St.","Jr.","6-9","F","33","169","346","48.8"
"126","Dillon Brooks","Oregon","Jr.","6-7","F","35","206","422","48.8"
"127","Will Darley","UMBC","Sr.","6-8","G","34","182","373","48.8"
"128","Dallas Moore","North Florida","Sr.","6-1","G","34","299","613","48.8"
"129","Xavier Cooks","Winthrop","Jr.","6-8","F","33","196","402","48.8"
"130","Steven Spieth","Brown","Sr.","6-6","G","30","153","314","48.7"
"131","Semi Ojeleye","SMU","Jr.","6-7","F","35","210","431","48.7"
"132","Miles Bridges","Michigan St.","Fr.","6-7","F","28","177","364","48.6"
"133","Nigel Williams-Goss","Gonzaga","Jr.","6-3","G","38","220","453","48.6"
"134","Luke Petrasek","Columbia","Sr.","6-10","F","27","148","305","48.5"
"135","Jonathan Wade","Norfolk St.","Sr.","6-4","G","34","217","448","48.4"
"136","C.J. Bryce","UNCW","So.","6-5","G","35","231","477","48.4"
"137","Marquise Moore","George Mason","Sr.","6-2","G","34","202","418","48.3"
"138","Desmond Williams","Florida A&M","Jr.","6-6","F","29","182","377","48.3"
"139","De'Sean Parsons","Portland St.","Sr.","6-7","F","31","167","346","48.3"
"140","Daniel Dixon","William & Mary","Sr.","6-6","G","30","188","390","48.2"
"141","Terence Davis","Ole Miss","So.","6-4","G","36","200","415","48.2"
"142","Marcus Tyus","Omaha","Sr.","6-1","G","32","171","355","48.2"
"143","Jon Davis","Charlotte","So.","6-3","G","30","196","407","48.2"
"","Giddy Potts","Middle Tenn.","Jr.","6-2","G","36","196","407","48.2"
"145","L.J. Peak","Georgetown","Jr.","6-5","F","32","168","349","48.1"
"146","Jaron Hopkins","Fresno St.","Sr.","6-6","G","33","181","377","48.0"
"147","Rodney Pryor","Georgetown","Sr.","6-5","G","32","212","442","48.0"
"148","Tayler Persons","Ball St.","So.","6-3","G","34","183","382","47.9"
"149","De'Aaron Fox","Kentucky","Fr.","6-3","G","36","214","447","47.9"
"150","Jalen Moore","Utah St.","Sr.","6-9","F","31","181","379","47.8"
"151","John Murry","Austin Peay","Sr.","6-4","G","30","165","346","47.7"
"152","James Blackmon Jr.","Indiana","Jr.","6-4","G","30","174","365","47.7"
"153","Terrell Miller","Murray St.","Jr.","6-8","F","33","184","386","47.7"
"154","Erik McCree","Louisiana Tech","Sr.","6-8","F","33","202","424","47.6"
"155","Tyler Hall","Montana St.","So.","6-5","G","32","240","504","47.6"
"156","Markelle Fultz","Washington","Fr.","6-4","G","25","209","439","47.6"
"157","Jeremy Senglin","Weber St.","Sr.","6-2","G","34","233","490","47.6"
"158","Lamond Murray Jr.","Pepperdine","Sr.","6-5","G","31","251","528","47.5"
"159","Jamel Artis","Pittsburgh","Sr.","6-7","F","32","196","413","47.5"
"160","Bogdan Bliznyuk","Eastern Wash.","Jr.","6-6","F","34","251","529","47.4"
"161","Bryson Scott","Purdue Fort Wayne","Jr.","6-1","G","33","193","407","47.4"
"162","Zach Thomas","Bucknell","Jr.","6-6","F","35","181","382","47.4"
"163","Nazareth Mitrou-Long","Iowa St.","Sr.","6-4","G","35","185","391","47.3"
"164","Michael Carey","Wagner","Sr.","6-5","G","30","167","353","47.3"
"165","Drew McDonald","Northern Ky.","So.","6-8","C","35","201","425","47.3"
"166","Jerome Frink","LIU","Sr.","6-7","F","31","200","423","47.3"
"167","Egor Koulechov","Rice","Jr.","6-5","F","35","208","440","47.3"
"168","Rob Gray","Houston","Jr.","6-1","G","31","233","493","47.3"
"169","Noah Allen","Hawaii","Sr.","6-7","F","30","169","358","47.2"
"170","Chris Flemmings","UNCW","Sr.","6-5","G","35","193","409","47.2"
"171","Ervin Mitchell","Grambling","Fr.","6-4","G","30","166","352","47.2"
"172","Tyler Seibring","Elon","So.","6-8","F","32","169","359","47.1"
"173","Damyean Dotson","Houston","Sr.","6-5","G","32","202","430","47.0"
"174","Deontae Hawkins","Illinois St.","Jr.","6-8","F","35","186","396","47.0"
"175","Tanner Leissner","New Hampshire","Jr.","6-6","F","32","185","394","47.0"
"176","Sebastian Saiz","Ole Miss","Sr.","6-9","F","36","181","386","46.9"
"177","Quinndary Weatherspoon","Mississippi St.","So.","6-4","G","29","173","369","46.9"
"178","MaCio Teague","UNC Asheville","---","6-4","G","33","169","361","46.8"
"179","Quinton Hooker","North Dakota","Sr.","6-0","G","32","202","432","46.8"
"180","Robert Hubbs III","Tennessee","Sr.","6-5","G","32","170","364","46.7"
"181","Jaleen Smith","New Hampshire","Sr.","6-4","G","32","179","384","46.6"
"182","Alec Peters","Valparaiso","Sr.","6-9","F","29","218","468","46.6"
"183","Cameron Oliver","Nevada","So.","6-8","F","35","202","434","46.5"
"184","Bakari Copeland","UMES","Sr.","6-6","F","34","194","417","46.5"
"185","Khalen Cumberlander","Central Conn. St.","Sr.","6-3","G","29","151","325","46.5"
"186","Monté Morris","Iowa St.","Sr.","6-2","G","35","216","465","46.5"
"187","Eric Eaves","South Carolina St.","Sr.","6-3","G","31","175","377","46.4"
"188","Marcus LoVett","St. John's (NY)","Fr.","6-0","G","30","166","358","46.4"
"189","Keenan Evans","Texas Tech","Jr.","6-3","G","31","159","343","46.4"
"190","Mo Evans","Purdue Fort Wayne","Sr.","6-1","G","33","197","425","46.4"
"191","T.J. Williams","Northeastern","Sr.","6-3","G","30","202","436","46.3"
"192","Jaylon Brown","Evansville","Sr.","6-0","G","33","220","475","46.3"
"193","Omar Prewitt","William & Mary","Sr.","6-7","G","30","175","378","46.3"
"194","Shawndre' Jones","Richmond","Sr.","5-11","G","35","198","428","46.3"
"195","Remond Brown","Grambling","So.","-","G","33","183","396","46.2"
"196","Ehab Amin","A&M-Corpus Christi","Jr.","6-4","G","36","225","487","46.2"
"197","Justin James","Wyoming","So.","6-7","G","37","198","429","46.2"
"198","Derick Newton","Stetson","So.","6-7","F","32","184","399","46.1"
"199","Dedric Lawson","Memphis","So.","6-9","F","32","216","469","46.1"
"200","Marcus Foster","Creighton","Jr.","6-3","G","35","245","532","46.1"
"201","Jaylen Shaw","Coastal Carolina","Jr.","6-1","G","39","203","441","46.0"
"202","Matt Mooney","South Dakota","So.","6-3","G","34","222","483","46.0"
"203","Kevin Hervey","UT Arlington","Jr.","6-7","F","35","208","453","45.9"
"204","Phillip Carr","Morgan St.","Jr.","6-8","F","25","150","327","45.9"
"205","Thomas Wilder","Western Mich.","Jr.","6-3","G","32","197","430","45.8"
"206","Garrison Mathews","Lipscomb","So.","6-5","G","32","202","441","45.8"
"207","Antonio Blakeney","LSU","So.","6-4","G","31","194","424","45.8"
"208","Christian Keeling","Charleston So.","Fr.","6-3","G","31","183","400","45.8"
"209","Khallid Hart","Marist","Sr.","6-2","G","32","186","407","45.7"
"210","Ja'Dante' Frye","Nicholls","Sr.","6-4","F","31","157","344","45.6"
"211","T.J. Cromer","ETSU","Sr.","6-3","G","35","224","491","45.6"
"212","Deonte Burton","Iowa St.","Sr.","6-4","G","35","203","445","45.6"
"213","Jarred Jones","Loyola Maryland","Sr.","6-7","F","33","181","397","45.6"
"214","Matt Morgan","Cornell","So.","6-3","G","28","165","362","45.6"
"215","Joe Rosga","Denver","So.","6-3","G","30","152","334","45.5"
"216","Charles Cooke","Dayton","Sr.","6-5","G","29","151","332","45.5"
"217","Dennis Smith","NC State","Fr.","6-3","G","32","191","420","45.5"
"218","Victor Sanders","Idaho","Jr.","6-5","G","32","206","453","45.5"
"219","Stevie Browning","Marshall","Sr.","6-3","G","34","204","449","45.4"
"220","Omega Harris","UTEP","Jr.","6-3","G","31","183","403","45.4"
"221","Trayvon Palmer","Chicago St.","Sr.","6-6","G","32","172","379","45.4"
"222","Mikey Dixon","Quinnipiac","Fr.","6-2","G","31","171","377","45.4"
"223","Zak Irvin","Michigan","Sr.","6-6","G","38","195","430","45.3"
"224","Josh Okogie","Georgia Tech","Fr.","6-4","G","37","194","428","45.3"
"225","Isaac Hamilton","UCLA","Sr.","6-4","G","36","193","426","45.3"
"226","Michael Young","Pittsburgh","Sr.","6-9","F","33","217","479","45.3"
"227","Ronnie Boyce","San Francisco","Sr.","6-3","G","33","168","371","45.3"
"228","Joe Cremo","UAlbany","So.","6-4","G","35","185","409","45.2"
"229","Jayson Tatum","Duke","Fr.","6-8","F","29","165","365","45.2"
"230","Dwayne Bacon","Florida St.","So.","6-7","G","35","221","489","45.2"
"231","Ja'Quan Newton","Miami (FL)","Jr.","6-2","G","30","150","332","45.2"
"232","Malik Monk","Kentucky","Fr.","6-3","G","38","251","558","45.0"
"233","Paul Miller","North Dakota St.","Jr.","6-6","G","30","161","358","45.0"
"234","Kendrick Ray","Kennesaw St.","Sr.","6-1","G","31","244","543","44.9"
"235","B.J. Johnson","La Salle","Jr.","6-7","F","29","168","374","44.9"
"236","Ahmaad Rorie","Montana","Jr.","6-1","G","31","192","428","44.9"
"237","Tyler Cavanaugh","George Washington","Sr.","6-9","F","35","200","446","44.8"
"238","Torian Graham","Arizona St.","Sr.","6-4","G","33","230","513","44.8"
"239","Jay Wright","Louisiana","Sr.","6-1","G","33","181","404","44.8"
"240","Kendall Smith","CSUN","Jr.","6-3","G","30","171","382","44.8"
"241","Chris Clemons","Campbell","So.","5-9","G","36","301","673","44.7"
"242","Kassius Robertson","Canisius","Jr.","6-3","G","34","178","398","44.7"
"243","Milton Doyle","Loyola Chicago","Sr.","6-4","G","32","168","376","44.7"
"244","Marcus Keene","Central Mich.","Jr.","5-9","G","32","313","701","44.7"
"245","Demetrius McReynolds","Eastern Ill.","Sr.","6-2","G","29","151","339","44.5"
"246","Sindarius Thornwell","South Carolina","Sr.","6-5","G","31","195","439","44.4"
"247","Jazz Johnson","Portland","So.","5-10","G","33","177","399","44.4"
"248","Troyce Manassa","Savannah St.","Sr.","6-4","G","29","161","363","44.4"
"249","Tyler Nelson","Fairfield","Jr.","6-3","G","31","196","442","44.3"
Reclassifying
"NR","Jahad Thomas","UMass Lowell","Sr.","6-2","G","31","224","380","58.9"
"NR","Jalin Hart","UIW","---","5-11","G","29","163","315","51.7"
"NR","Jaren Lewis","Abilene Christian","So.","6-6","F","29","148","289","51.2"
"NR","Simi Socks","UIW","So.","6-6","F","28","140","301","46.5"

NCAA Men's Basketball
Division IThree-Point Field Goals Per Game
Through Games 04/03/2017


"Rank","Name","Team","Cl","Ht","Pos","G","3FG","3PG"
"1","Marcus Keene","Central Mich.","Jr.","5-9","G","32","125","3.91"
"2","Jeremy Senglin","Weber St.","Sr.","6-2","G","34","132","3.88"
"3","Tyler Hall","Montana St.","So.","6-5","G","32","120","3.75"
"4","Ryan Andino","UMES","Jr.","6-2","G","34","121","3.56"
"5","Matt Williams","UCF","Sr.","6-5","G","36","126","3.50"
"6","Antonio Green","UTRGV","So.","6-2","G","32","111","3.47"
"7","Fletcher Magee","Wofford","So.","6-4","G","33","112","3.39"
"8","Damyean Dotson","Houston","Sr.","6-5","G","32","108","3.38"
"9","Brandon Tabb","Bethune-Cookman","Jr.","6-5","G","32","106","3.31"
"10","Andrew White III","Syracuse","Sr.","6-7","G","34","112","3.29"
"11","Marcus Marshall","Nevada","Sr.","6-3","G","35","115","3.29"
"12","Chris Clemons","Campbell","So.","5-9","G","36","118","3.28"
"13","Jacolby Mobley","UT Martin","Sr.","6-0","G","29","95","3.28"
"14","Torian Graham","Arizona St.","Sr.","6-4","G","33","108","3.27"
"","Jonathan Stark","Murray St.","Jr.","6-0","G","33","108","3.27"
"16","Bryce Alford","UCLA","Sr.","6-3","G","36","116","3.22"
"17","Jared Brownridge","Santa Clara","Sr.","6-2","G","33","106","3.21"
"18","Austin Loop","Marshall","Sr.","6-4","G","35","112","3.20"
"19","Devin Carter","Arkansas St.","Sr.","6-5","G","32","102","3.19"
"","Keon Johnson","Winthrop","Sr.","5-7","G","32","102","3.19"
"21","Jordan Howard","Central Ark.","Jr.","5-11","G","32","101","3.16"
"","Victor Sanders","Idaho","Jr.","6-5","G","32","101","3.16"
"23","Denzel Ingram","UNCW","Sr.","6-0","G","35","109","3.11"
"24","Garret Covington","Western Ill.","Sr.","6-5","G","28","86","3.07"
"","Matt Morgan","Cornell","So.","6-3","G","28","86","3.07"
"26","Olin Carter III","San Diego","So.","6-2","G","30","92","3.07"
"27","James McGee","Southern Utah","Jr.","6-2","G","33","101","3.06"
"28","James Blackmon Jr.","Indiana","Jr.","6-4","G","30","91","3.03"
"29","Jack Gibbs","Davidson","Sr.","6-0","G","31","94","3.03"
"30","Mo Evans","Purdue Fort Wayne","Sr.","6-1","G","33","100","3.03"
"31","T.J. Cromer","ETSU","Sr.","6-3","G","35","106","3.03"
"32","Nisré Zouzoua","Bryant","So.","6-3","G","31","92","2.97"
"33","Tre' Coggins","Cal St. Fullerton","Sr.","6-2","G","30","89","2.97"
"34","Dallas Moore","North Florida","Sr.","6-1","G","34","100","2.94"
"35","Daniel Dion","New Hampshire","Sr.","6-0","G","32","94","2.94"
"36","Francis Alonso","UNC Greensboro","So.","6-3","G","35","102","2.91"
"37","Willie Mangum IV","Eastern Mich.","Sr.","6-1","G","32","93","2.91"
"","Braylon Rayson","Central Mich.","Sr.","5-9","G","32","93","2.91"
"39","Ryan Funk","Marist","So.","6-5","F","28","81","2.89"
"40","Gian Clavell","Colorado St.","Sr.","6-4","G","27","78","2.89"
"41","Cole Murray","Northern Ky.","Sr.","6-7","G","35","101","2.89"
"42","Kassius Robertson","Canisius","Jr.","6-3","G","34","98","2.88"
"43","Bronson Koenig","Wisconsin","Sr.","6-3","G","36","103","2.86"
"44","Justin Robinson","Monmouth","Sr.","5-8","G","34","96","2.82"
"","Felix Von Hofe","Eastern Wash.","Sr.","6-5","F","34","96","2.82"
"46","Nazareth Mitrou-Long","Iowa St.","Sr.","6-4","G","35","98","2.80"
"47","Jacobi Boykins","Louisiana Tech","Jr.","6-6","G","32","89","2.78"
"","Garrison Mathews","Lipscomb","So.","6-5","G","32","89","2.78"
"49","Jordan Dartis","Ohio","So.","6-3","G","31","86","2.77"
"","Nick Masterson","Kennesaw St.","Jr.","6-6","G","31","86","2.77"
"","Kendrick Ray","Kennesaw St.","Sr.","6-1","G","31","86","2.77"
"52","Damiyne Durham","CSU Bakersfield","So.","6-4","G","35","97","2.77"
"","Cody Wichmann","Milwaukee","Sr.","6-5","G","35","97","2.77"
"54","Chaz Glotta","Northern Colo.","Jr.","6-2","G","28","77","2.75"
"55","Malik Monk","Kentucky","Fr.","6-3","G","38","104","2.74"
"56","Nick Garth","Lamar University","So.","6-0","G","34","93","2.74"
"57","Nathan Moran","Lipscomb","Jr.","5-9","G","33","90","2.73"
"58","Devin Cannady","Princeton","So.","6-1","G","30","81","2.70"
"","Kenny Kaminski","Ohio","Sr.","6-8","F","30","81","2.70"
"60","Matt Mobley","St. Bonaventure","Jr.","6-3","G","32","86","2.69"
"","Devin Morgan","Delaware St.","So.","5-10","G","32","86","2.69"
"62","Mike Miklusak","Western Ill.","Sr.","6-6","F","23","61","2.65"
"63","Will Darley","UMBC","Sr.","6-8","G","34","90","2.65"
"","Rashaun Madison","N.C. Central","Sr.","6-0","G","34","90","2.65"
"65","Markus Howard","Marquette","Fr.","5-11","G","31","82","2.65"
"66","Justin Jackson","North Carolina","Jr.","6-8","F","40","105","2.63"
"","Quinton Hooker","North Dakota","Sr.","6-0","G","32","84","2.63"
