 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/05/2010


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"49","Jawan Carter","Delaware","Jr.","5-11","G","31","151","4.9"
"50","Jon Scheyer","Duke","Sr.","6-5","G","40","194","4.9"
"51","Aaron Johnson","UAB","Jr.","5-7","G","34","164","4.8"
"52","Keegan Bell","Chattanooga","So.","6-1","G","33","159","4.8"
"","Casper Ware","Long Beach St.","So.","5-9","G","33","159","4.8"
"54","Justin Graham","San Jose St.","Jr.","6-4","G","31","149","4.8"
"55","Derek Glasser","Arizona St.","Sr.","6-1","G","33","158","4.8"
"56","Desmond Wade","Houston","So.","5-8","G","35","167","4.8"
"57","Oscar Bellfield","UNLV","So.","6-2","G","34","162","4.8"
"58","Brandon Shingles","Morehead St.","Sr.","6-3","G","32","152","4.8"
"59","Damier Pitts","Marshall","So.","5-10","G","31","147","4.7"
"","Jacques Streeter","Cal St. Fullerton","So.","6-0","G","31","147","4.7"
"61","Dominic Waters","Portland St.","Sr.","6-1","G","32","151","4.7"
"62","Louis Dale","Cornell","Sr.","5-11","G","31","146","4.7"
"63","Brad Wanamaker","Pittsburgh","Jr.","6-4","G","34","160","4.7"
"64","Alex Tucker","Fla. Atlantic","So.","5-11","G","30","141","4.7"
"65","James Hett","Monmouth","Jr.","5-10","G","31","145","4.7"
"66","Jimmer Fredette","BYU","Jr.","6-2","G","34","159","4.7"
"67","Courtney Stanley","Loyola Chicago","So.","6-1","G","30","140","4.7"
"68","Ben Uzoh","Tulsa","Sr.","6-3","G","35","163","4.7"
"69","Clevin Hannah","Wichita St.","Sr.","5-11","G","32","149","4.7"
"70","A.J. Rompza","UCF","So.","5-9","G","31","144","4.6"
"71","Eugene Harvey","Seton Hall","Sr.","6-0","G","30","139","4.6"
"72","DiJuan Harris","Charlotte","Sr.","5-9","G","31","143","4.6"
"73","John Ashworth","IU Indy","Jr.","6-3","G","36","166","4.6"
"74","Jerrell Thompson","Sacred Heart","Jr.","5-10","G","29","133","4.6"
"75","James Florence","Mercer","Sr.","6-1","G","31","142","4.6"
"76","Darington Hobson","New Mexico","Jr.","6-7","F","35","160","4.6"
"77","Steven Shepp","Fresno St.","So.","6-2","G","32","146","4.6"
"78","Vincent Council","Providence","Fr.","6-2","G","31","141","4.5"
"79","Edgar Sosa","Louisville","Sr.","6-2","G","33","150","4.5"
"80","Jeremy Lin","Harvard","Sr.","6-3","G","29","131","4.5"
"81","Mike Douglas","Western Mich.","So.","6-0","G","33","149","4.5"
"82","Matthew Dellavedova","Saint Mary's (CA)","Fr.","6-4","G","34","153","4.5"
"83","Reggie Jackson","Boston College","So.","6-3","G","31","139","4.5"
"84","Sherron Collins","Kansas","Sr.","5-11","G","36","161","4.5"
"85","Elijah Cunningham-Muhammad","Tennessee Tech","Sr.","6-0","G","32","143","4.5"
"86","Devin Gibson","UTSA","Jr.","6-1","G","30","134","4.5"
"87","Malcolm Delaney","Virginia Tech","Jr.","6-3","G","33","147","4.5"
"88","Dominique Shellman","Jacksonville St.","So.","6-1","G","29","129","4.4"
"89","Brigham Waginger","Western Caro.","Sr.","6-2","G","34","151","4.4"
"90","Glen Dean","Eastern Wash.","Fr.","5-10","G","30","133","4.4"
"91","Zack Rosen","Penn","So.","6-1","G","28","124","4.4"
"92","Norris Cole","Cleveland St.","Jr.","6-2","G","33","146","4.4"
"93","Mark Payne","UC Davis","Jr.","6-8","G","24","105","4.4"
"94","Ben Hansbrough","Notre Dame","Jr.","6-3","G","35","153","4.4"
"95","JayDee Luster","Wyoming","So.","5-9","G","29","126","4.3"
"96","DeWayne Reed","Auburn","Sr.","6-1","G","32","139","4.3"
"97","A.J. Slaughter","Western Ky.","Sr.","6-3","G","34","147","4.3"
"98","Scoop Jardine","Syracuse","Jr.","6-2","G","35","151","4.3"
"99","Chad Tomko","UNCW","Jr.","5-11","G","29","125","4.3"
"100","Jerome Randle","California","Sr.","5-10","G","35","150","4.3"
"101","Rodney Green","La Salle","Sr.","6-5","G","30","128","4.3"
"","Chris Singletary","Kent St.","Sr.","6-3","G","30","128","4.3"
"103","Willie Kemp","Memphis","Sr.","6-2","G","34","145","4.3"
"104","Brad Haugabrook","North Florida","Jr.","6-0","G","31","132","4.3"
"105","Corey Lowe","Boston U.","Sr.","6-2","G","32","136","4.3"
"","Jarrett Mann","Stanford","So.","6-4","G","32","136","4.3"
"107","Jay Threatt","Delaware St.","So.","-","G","29","123","4.2"
"108","Jerome Dyson","UConn","Sr.","6-4","G","34","144","4.2"
"109","Reggie Moore","Washington St.","Fr.","6-1","G","31","131","4.2"
"110","Nate Tomlinson","Colorado","So.","6-3","G","31","130","4.2"
"111","Chris Long","Elon","Jr.","6-2","G","32","134","4.2"
"112","Pierre Curtis","James Madison","Sr.","6-3","G","33","138","4.2"
"","Bryquis Perine","Green Bay","Jr.","6-3","G","33","138","4.2"
"114","Denis Clemente","Kansas St.","Sr.","6-1","G","37","154","4.2"
"115","Talor Battle","Penn St.","Jr.","6-0","G","31","129","4.2"
"","Tony Taylor","George Washington","So.","6-1","G","31","129","4.2"
"117","Lloyd Phillips","Illinois St.","Sr.","5-10","G","33","137","4.2"
"118","London Warren","Dayton","Sr.","6-0","G","37","153","4.1"
"119","Cameron Wells","The Citadel","Jr.","6-1","G","32","132","4.1"
"120","Jared Quayle","Utah St.","Sr.","6-1","G","35","144","4.1"
"121","Solomon Bozeman","Little Rock","Jr.","6-0","G","30","123","4.1"
"","Jeremy Goode","Mount St. Mary's","Sr.","5-9","G","30","123","4.1"
"123","Rashad Allison","Arkansas St.","Jr.","6-1","G","31","127","4.1"
"124","Michael Thompson","Northwestern","Jr.","5-10","G","34","139","4.1"
"125","Manny Harris","Michigan","Jr.","6-5","G","31","126","4.1"
"","Biko Paris","Boston College","Jr.","6-1","G","31","126","4.1"
"127","Lance Jeter","Nebraska","Jr.","6-3","G","33","134","4.1"
"128","Woody Payne","Detroit Mercy","Sr.","5-10","G","34","138","4.1"
"","Chris Wright","Georgetown","Jr.","6-1","G","34","138","4.1"
"130","Marquis Jones","Rhode Island","Jr.","6-1","G","36","146","4.1"
"131","Julian Olubuyi","Northern Ariz.","Jr.","5-9","G","28","113","4.0"
"132","Akeem Bennett","St. Francis Brooklyn","Jr.","6-2","F","29","117","4.0"
"133","Russell Graham","New Hampshire","So.","6-0","G","30","121","4.0"
"134","Matt Bouldin","Gonzaga","Sr.","6-5","G","33","132","4.0"
"","James Johnson","Quinnipiac","So.","6-0","G","33","132","4.0"
"","Brendan McKillop","Davidson","Jr.","6-1","G","31","124","4.0"
"","Iman Shumpert","Georgia Tech","So.","6-5","G","30","120","4.0"
"138","Eric Hayes","Maryland","Sr.","6-4","G","33","131","4.0"
"","Kalin Lucas","Michigan St.","Jr.","6-1","G","33","131","4.0"
"140","Tu Holloway","Xavier","So.","6-0","G","35","138","3.9"
"141","Charles Jenkins","Hofstra","Jr.","6-3","G","34","134","3.9"
"142","Derwin Kitchen","Florida St.","Jr.","6-4","G","31","122","3.9"
"","Scott Machado","Iona","So.","6-1","G","31","122","3.9"
"144","Dogus Balbay","Texas","Jr.","6-1","G","27","106","3.9"
"145","Aleek Pauline","Norfolk St.","Jr.","6-1","G","24","94","3.9"
"146","Dairese Gary","New Mexico","Jr.","6-1","G","35","137","3.9"
"147","Corey Fisher","Villanova","Jr.","6-1","G","33","129","3.9"
"148","Hiram Thompson","Hawaii","Jr.","6-3","G","29","113","3.9"
"149","Terrance Calvin","Ark.-Pine Bluff","Sr.","6-2","G","34","132","3.9"
"","Ricky Franklin","Milwaukee","Sr.","6-1","G","34","132","3.9"
"151","Tavarus Alston","N.C. A&T","Sr.","6-0","G","33","128","3.9"
"","Eniel Polynice","Ole Miss","Jr.","6-5","G","33","128","3.9"
"153","Garrett Williamson","Saint Joseph's","Sr.","6-5","G","31","120","3.9"
"154","Andrew Goudelock","Col. of Charleston","Jr.","6-2","G","34","131","3.9"
"155","Tyler Morris","Boston U.","Sr.","6-2","G","27","104","3.9"
"156","Josten Crow","Sam Houston","Jr.","6-4","F","33","127","3.8"
"157","Joe Dukes","Georgia St.","Sr.","6-1","G","32","123","3.8"
"","Nate Rohnert","Denver","Sr.","6-5","G","32","123","3.8"
"159","Billy Pettiford","IU Indy","Sr.","6-7","F","35","134","3.8"
"160","Jeremiah Crutcher","Tennessee St.","Sr.","5-10","G","29","111","3.8"
"","Nick Walls","Southern U.","Jr.","6-2","G","29","111","3.8"
"162","Ryan White","Texas St.","Jr.","5-11","G","28","107","3.8"
"163","James Washington","Middle Tenn.","Jr.","5-10","G","33","126","3.8"
"164","Darryl Shazier","Bucknell","Jr.","6-0","G","31","118","3.8"
"165","Dontae Bryant","San Francisco","Sr.","6-2","G","30","114","3.8"
"","Eric Bell","SFA","Sr.","5-6","G","25","95","3.8"
"167","Chris Howard","South Fla.","Sr.","6-3","G","33","125","3.8"
"168","Eric Evans","Duquesne","So.","5-11","G","32","121","3.8"
"","Carlos Medlock","Eastern Mich.","Sr.","6-0","G","32","121","3.8"
"","Anthony Thomas","Boise St.","Sr.","6-0","G","32","121","3.8"
"171","Rod Melvin","Jackson St.","So.","6-1","G","31","117","3.8"
"172","Greg Monroe","Georgetown","So.","6-11","C","34","128","3.8"
"","Elliot Williams","Memphis","So.","6-5","G","34","128","3.8"
"174","Matt Dickey","UNC Asheville","So.","6-1","G","31","116","3.7"
"175","Troy Franklin","Towson","So.","5-11","G","27","101","3.7"
"176","Maurice Acker","Marquette","Sr.","5-8","G","34","127","3.7"
"177","Carl Blair","New Orleans","Fr.","6-1","G","30","112","3.7"
"","Marquez Haynes","UT Arlington","Sr.","6-3","G","30","112","3.7"
"","Joe Jakubowski","Bowling Green","Jr.","6-2","G","30","112","3.7"
"180","Brian Rudolph","Loyola Maryland","Jr.","5-11","G","29","107","3.7"
"181","Marqus Blakely","Vermont","Sr.","6-5","F","35","129","3.7"
"","Javier Gonzalez","NC State","Jr.","6-0","G","35","129","3.7"
"183","Derek Williams","SMU","Sr.","6-1","G","31","114","3.7"
"184","Hernst Laroche","New Mexico St.","So.","6-1","G","34","125","3.7"
"185","Isacc Miles","Murray St.","Jr.","6-2","G","36","132","3.7"
"186","Josh Vaughan","North Dakota St.","Sr.","6-4","G","29","106","3.7"
"187","Jonathan Hall","St. Bonaventure","Sr.","6-5","G","28","102","3.6"
"188","Dominique Jones","South Fla.","Jr.","6-4","G","33","120","3.6"
"","Ben Smith","Jacksonville","Sr.","5-10","G","33","120","3.6"
"","Jeff Smith","Mercer","Jr.","6-2","G","33","120","3.6"
"191","Chris Iles","Nicholls","So.","5-11","G","30","109","3.6"
"192","La'Shard Anderson","Boise St.","Jr.","6-1","G","32","116","3.6"
"193","Austin Kenon","VMI","Jr.","5-11","G","29","105","3.6"
"194","Damian Lillard","Weber St.","So.","6-2","G","31","112","3.6"
"195","Lionel Foster","Little Rock","So.","6-1","G","23","83","3.6"
"196","James Beatty","Rutgers","Jr.","6-2","G","32","115","3.6"
"","Michael Roll","UCLA","Sr.","6-5","G","32","115","3.6"
"198","Ronald Nored","Butler","So.","6-0","G","38","136","3.6"
"199","Chaisson Allen","Northeastern","Jr.","6-4","G","33","118","3.6"
"","Jordan Taylor","Wisconsin","So.","6-1","G","33","118","3.6"
"201","Jameel Grace","Southern U.","Fr.","6-0","G","30","107","3.6"
"202","Kevin Burwell","Mississippi Val.","Jr.","5-10","G","32","114","3.6"
"203","Juan Fernandez","Temple","So.","6-4","G","34","121","3.6"
"204","E.J. Dawson","Longwood","Sr.","6-2","G","31","110","3.5"
"","Zach Plackemeier","Purdue Fort Wayne","Jr.","6-2","G","31","110","3.5"
"206","Armon Bassett","Ohio","Jr.","6-2","G","33","117","3.5"
"","Malcolm Grant","Miami (FL)","So.","6-1","G","33","117","3.5"
"","Justin Stommes","Eastern Ky.","Jr.","6-7","G","33","117","3.5"
"209","Chris Warren","Ole Miss","Jr.","5-10","G","35","124","3.5"
"210","Caleb Brown","Austin Peay","Jr.","6-0","G","32","113","3.5"
"","Jordan Theodore","Seton Hall","So.","6-0","G","32","113","3.5"
"","Khalif Toombs","South Carolina St.","Fr.","5-9","G","32","113","3.5"
"213","Stevie Mejia","Rhode Island","So.","5-9","G","36","127","3.5"
"214","Anthony Miles","Lamar University","So.","6-0","G","31","109","3.5"
"215","Josh White","North Texas","Jr.","5-10","G","33","116","3.5"
"216","Deonta Vaughn","Cincinnati","Sr.","6-1","G","35","123","3.5"
"217","Andrew Beinert","Holy Cross","Jr.","6-4","G","31","108","3.5"
"","Devan Downey","South Carolina","Sr.","5-9","G","31","108","3.5"
"","Drew Hanlen","Belmont","So.","5-11","G","31","108","3.5"
"","Rob Lowery","Dayton","Sr.","6-2","G","31","108","3.5"
"221","Ron Burks","VMI","So.","6-4","F","29","101","3.5"
"","Josh Miller","Army West Point","Sr.","5-11","G","29","101","3.5"
"","Justin Newton","St. Francis Brooklyn","So.","6-0","G","29","101","3.5"
"224","Darion Anderson","NIU","Jr.","6-2","G","30","104","3.5"
"225","Aj Spencer","Alabama St.","Jr.","6-2","G","28","97","3.5"
"226","Nick Weiermiller","UTRGV","Jr.","6-1","G","33","114","3.5"
"","Tre'Von Willis","UNLV","Jr.","6-4","G","33","114","3.5"
"228","Jerime Anderson","UCLA","So.","6-2","G","29","100","3.4"
"","Michael McConathy","Northwestern St.","Sr.","5-9","G","29","100","3.4"
"230","Jamie Harris","Drexel","Jr.","5-10","G","32","110","3.4"
"231","Junior Bernal","Maine","Sr.","6-5","G","30","103","3.4"
"","Tehran Cox","High Point","Jr.","6-1","G","30","103","3.4"
"","Mike Marcial","Sacramento St.","Sr.","6-1","G","30","103","3.4"
"234","Durand Scott","Miami (FL)","Fr.","6-5","G","33","113","3.4"
"235","Jeremiah Rivers","Indiana","Sr.","-","G","31","106","3.4"
"236","Mitch Rolls","Colgate","Fr.","6-0","G","29","99","3.4"
"237","Dash Harris","Texas A&M","So.","6-1","G","32","109","3.4"
"238","DeAndre Brown","Louisiana Tech","Jr.","5-11","G","35","119","3.4"
"","DeAndre Mays","Youngstown St.","Sr.","6-2","G","30","102","3.4"
"240","Sean McCurdy","William & Mary","Sr.","6-1","G","33","112","3.4"
"241","Sharaud Curry","Providence","Sr.","5-10","G","31","105","3.4"
"","Jeremy Granger","Eastern Ill.","So.","6-1","G","31","105","3.4"
"","Verdell Jones III","Indiana","So.","6-4","G","31","105","3.4"
"","Dustin Ware","Georgia","So.","5-11","G","31","105","3.4"
"245","Brandon Johnson","San Diego","Sr.","6-0","G","29","98","3.4"
"246","Jacob Pullen","Kansas St.","Jr.","6-0","G","37","125","3.4"
"247","Omar Johnson","UTSA","Sr.","5-7","G","30","101","3.4"
"248","Kent Bazemore","Old Dominion","So.","6-5","F","36","121","3.4"
"","Tyshawn Taylor","Kansas","So.","6-3","G","36","121","3.4"
"250","Harry Marshall","Indiana St.","Sr.","6-0","G","25","84","3.4"
Reclassifying
"NR","Aamir McCleary","SIUE","Sr.","6-1","G","24","116","4.8"
"NR","Michael Glasker","N.C. Central","Jr.","5-7","G","26","125","4.8"
"NR","Kendall Cutler","South Dakota","Jr.","6-0","G","30","139","4.6"
"NR","Michael Moss","Houston Christian","Jr.","6-0","G","33","135","4.1"
"NR","Reggie Chambers","FGCU","So.","5-9","G","29","111","3.8"
"NR","Cervante Burrell","Seattle U","So.","5-10","G","31","108","3.5"

NCAA Men's Basketball
Division IBlocked Shots Per Game
Through Games 04/05/2010


"Rank","Name","Team","Cl","Ht","Pos","G","BLKS","BKPG"
"1","Hassan Whiteside","Marshall","Fr.","7-0","C","34","182","5.4"
"2","Jarvis Varnado","Mississippi St.","Sr.","6-9","F","36","170","4.7"
"3","Hamady Ndiaye","Rutgers","Sr.","7-0","C","32","145","4.5"
"4","David Foster","Utah","So.","7-3","C","29","115","4.0"
"5","Ekpe Udoh","Baylor","Jr.","6-10","C","36","133","3.7"
"6","Cole Aldrich","Kansas","Jr.","6-11","C","36","125","3.5"
"7","William Mosley","Northwestern St.","So.","6-7","C","29","98","3.4"
"8","Keith Benson","Oakland","Jr.","6-11","C","35","117","3.3"
"9","Patrick Sullivan","Southeastern La.","Sr.","6-9","C","31","102","3.3"
"10","Sam Muldrow","South Carolina","Jr.","6-9","F","31","97","3.1"
"11","Robert Nwankwo","Towson","Jr.","6-8","F","27","83","3.1"
"12","Brett Royster","Fla. Atlantic","Jr.","6-8","F","30","90","3.0"
"13","Damian Saunders","Duquesne","Jr.","6-7","F","32","94","2.9"
"14","Omar Samhan","Saint Mary's (CA)","Sr.","6-11","C","34","99","2.9"
"15","Greg Washington","Hofstra","Jr.","6-10","F","33","92","2.8"
"16","John Williams","UNC Asheville","Jr.","6-4","F","30","82","2.7"
"17","Tony Easley","Murray St.","Sr.","6-9","C","36","95","2.6"
"18","Larry Sanders","VCU","Jr.","6-11","F","35","90","2.6"
"19","Deilvez Yearby","Purdue Fort Wayne","Sr.","6-6","F","30","76","2.5"
"20","Cruz Daniels","High Point","Sr.","6-11","C","30","75","2.5"
"","James Granstra","Western Ill.","Jr.","6-10","F","30","75","2.5"
"22","Eli Holman","Detroit Mercy","So.","6-9","C","31","77","2.5"
"23","Anthony Johnson","Fairfield","Sr.","6-8","F","34","82","2.4"
"24","Solomon Alabi","Florida St.","So.","7-1","C","32","75","2.3"
"","Jamie Jones","Portland St.","Sr.","6-7","F","32","75","2.3"
"26","Jerome Jordan","Tulsa","Sr.","7-0","C","35","82","2.3"
"27","Nkem Ojougboh","Northeastern","Sr.","6-9","C","33","77","2.3"
"28","T. Vazquez-Simmons","Canisius","Jr.","6-7","C","32","74","2.3"
"29","Thomas Coleman","N.C. A&T","Jr.","6-9","C","32","71","2.2"
"30","Mike Muscala","Bucknell","Fr.","6-11","F","30","65","2.2"
"31","DeAngelo Casto","Washington St.","So.","6-8","F","31","67","2.2"
"32","Will Coleman","Memphis","Jr.","6-9","F","34","73","2.1"
"33","Dallas Lauderdale","Ohio St.","Jr.","6-8","F","36","77","2.1"
"34","Phil Jones","Charlotte","Jr.","6-11","C","31","65","2.1"
"","Kenny Onyechi","LIU","Fr.","6-7","F","31","65","2.1"
"","Artsiom Parakhouski","Radford","Sr.","6-11","C","31","65","2.1"
"37","Magnum Rolle","Louisiana Tech","Sr.","6-11","F","34","71","2.1"
"38","Willie Reed","Saint Louis","So.","6-9","F","35","73","2.1"
"39","Alvin Mofunanya","FDU","Sr.","6-8","F","26","54","2.1"
"40","Reginald Buckner","Ole Miss","Fr.","6-9","F","31","64","2.1"
"","Marvin Jefferson","Idaho","Sr.","6-10","C","31","64","2.1"
"42","JaJuan Johnson","Purdue","Jr.","6-10","F","35","72","2.1"
"43","Derrick Favors","Georgia Tech","Fr.","6-10","F","36","74","2.1"
"44","Brian Qvale","Montana","Jr.","6-11","C","30","61","2.0"
"45","Gavin Edwards","UConn","Sr.","6-10","F","34","69","2.0"
"46","Curtis Kelly","Kansas St.","Jr.","6-9","F","37","74","2.0"
"","Liam Potter","Sacred Heart","Sr.","7-0","C","29","58","2.0"
"","Greg Mangano","Yale","So.","6-10","F","25","50","2.0"
"49","Rick Jackson","Syracuse","Jr.","6-9","F","35","69","2.0"
"50","Halil Kanacevic","Hofstra","Fr.","6-8","F","34","67","2.0"
"51","Brandon Peterson","Arkansas St.","Fr.","6-8","F","31","61","2.0"
"52","Dario Hunt","Nevada","So.","6-8","F","34","66","1.9"
"53","Rory Spencer","Ga. Southern","Jr.","6-8","F","32","62","1.9"
"54","Jeremy Simmons","Col. of Charleston","Jr.","6-8","F","29","56","1.9"
"55","Marqus Blakely","Vermont","Sr.","6-5","F","35","67","1.9"
"","Kenneth Faried","Morehead St.","Jr.","6-8","C","35","67","1.9"
"57","Damian Johnson","Minnesota","Sr.","6-7","F","34","65","1.9"
"","Robert Sacre","Gonzaga","So.","7-0","C","34","65","1.9"
"59","Jeff Foote","Cornell","Sr.","7-0","C","34","63","1.9"
"","Dexter Pittman","Texas","Sr.","6-10","C","34","63","1.9"
"61","Bo Amusa","Alabama A&M","Jr.","6-6","F","27","50","1.9"
"","Darnell Hugee","Prairie View","Sr.","6-7","F","27","50","1.9"
"63","Herb Pope","Seton Hall","So.","6-8","F","32","59","1.8"
"64","Andrew Nicholson","St. Bonaventure","So.","6-9","F","30","55","1.8"
"65","Wes Johnson","Syracuse","Jr.","6-7","F","35","64","1.8"
"66","Gary Flowers","Southern Miss.","Jr.","6-8","F","33","60","1.8"
"67","Jeremy Evans","Western Ky.","Sr.","6-9","F","34","61","1.8"
"68","D","UNC Asheville","Fr.","6-10","C","28","50","1.8"
"","Chris Gaston","Fordham","Fr.","6-7","F","28","50","1.8"
"70","Amadou Mbodji","Jacksonville St.","Sr.","6-10","F","27","48","1.8"
"71","DeMarcus Cousins","Kentucky","Fr.","6-11","F","38","67","1.8"
"72","Jerai Grant","Clemson","Jr.","6-8","F","31","54","1.7"
"73","Gary McGhee","Pittsburgh","Jr.","6-11","C","34","59","1.7"
"74","Christopher Duncan","Alabama St.","Jr.","6-8","F","29","50","1.7"
"75","Darrius Garrett","Richmond","So.","6-9","F","35","60","1.7"
"76","Bryan Davis","Texas A&M","Sr.","6-9","F","34","58","1.7"
"77","Kyle O'Quinn","Norfolk St.","So.","6-10","F","30","51","1.7"
"78","Zeke Marshall","Akron","Fr.","7-0","C","35","59","1.7"
"79","JaMychal Green","Alabama","So.","6-8","F","31","52","1.7"
"80","Ralph Sampson III","Minnesota","So.","6-11","F","32","53","1.7"
"81","Mike Tisdale","Illinois","Jr.","7-1","C","36","59","1.6"
"82","Michael Morrison","George Mason","So.","6-9","F","30","49","1.6"
"83","LaDaris Green","Kennesaw St.","Fr.","6-9","F","32","52","1.6"
"84","Ater Majok","UConn","Fr.","6-10","F","26","42","1.6"
"85","Kashief Edwards","Niagara","So.","6-6","F","33","53","1.6"
"86","Matt Mullery","Brown","Sr.","6-8","F","30","48","1.6"
"","Matt Sauey","North Florida","So.","6-7","F","30","48","1.6"
"88","Charles Funches","Hampton","Jr.","6-8","F","32","51","1.6"
"89","Chris Oakes","San Jose St.","Sr.","6-10","F","28","44","1.6"
"","Alex Stepheson","Southern California","Jr.","6-10","F","28","44","1.6"
"91","John Henson","North Carolina","Fr.","6-11","F","37","58","1.6"
"92","Marc Trasolini","Santa Clara","So.","6-9","F","32","50","1.6"
"93","Stephen Lumpkins","American","So.","6-8","F","31","48","1.5"
"94","Shane Walker","Loyola Maryland","So.","6-10","F","30","46","1.5"
"95","Greg Monroe","Georgetown","So.","6-11","C","34","52","1.5"
"","Malcolm Thomas","San Diego St.","Jr.","6-9","F","34","52","1.5"
"97","Ryan Bacon","Saint Peter's","Jr.","6-6","F","29","44","1.5"
"","Lenny Daniel","CSUN","Jr.","6-7","F","29","44","1.5"
"","Stan Okoye","VMI","Fr.","6-6","F","29","44","1.5"
"100","Matthew Bryan-Amaning","Washington","Jr.","6-9","F","36","54","1.5"
"","Chris Singleton","Florida St.","So.","6-9","F","32","48","1.5"
"102","Kenny Lawson Jr.","Creighton","Jr.","6-9","C","34","50","1.5"
"103","Coy Custer","Lamar University","Jr.","6-10","C","32","47","1.5"
"104","Ben Averkamp","Loyola Chicago","Fr.","6-8","F","30","44","1.5"
"","Pete Brown","UNC Greensboro","Sr.","6-6","F","30","44","1.5"
"","Joe Efese","Central Conn. St.","Fr.","6-6","F","30","44","1.5"
"","Tyren Johnson","Louisiana","Sr.","6-8","F","30","44","1.5"
"108","Kevin Ford","Oral Roberts","Sr.","6-9","F","33","48","1.5"
"","A.J. Ogilvy","Vanderbilt","Jr.","6-11","C","33","48","1.5"
"110","Isiah Brown","ETSU","Jr.","6-8","F","34","49","1.4"
"","Julian Vaughn","Georgetown","Jr.","6-9","F","34","49","1.4"
"112","Denzel Bowles","James Madison","Jr.","6-10","F","25","36","1.4"
"113","Ike Okoye","Boise St.","Sr.","6-9","F","32","46","1.4"
"114","Kevin Thompson","Morgan St.","So.","6-9","F","37","53","1.4"
"","Chris Wright","Dayton","Jr.","6-8","F","37","53","1.4"
"116","Lavoy Allen","Temple","Jr.","6-9","F","35","50","1.4"
"","Jason Love","Xavier","Sr.","6-9","F","35","50","1.4"
"","George Akpele","Grambling","Sr.","6-9","F","28","40","1.4"
"119","Donald Lawson","Western Mich.","Sr.","6-10","C","33","47","1.4"
"120","Al-Farouq Aminu","Wake Forest","So.","6-9","F","31","44","1.4"
"","Storm Warren","LSU","So.","6-7","F","31","44","1.4"
"122","Laurence Bowers","Missouri","So.","6-8","F","34","48","1.4"
"","Ryan Olander","Fairfield","So.","6-11","F","34","48","1.4"
"124","Trevor Booker","Clemson","Sr.","6-7","F","32","45","1.4"
"","Keith Clanton","UCF","Fr.","6-8","F","32","45","1.4"
"126","Zahir Carrington","Lehigh","Sr.","6-7","F","30","42","1.4"
"127","Daniel Orton","Kentucky","Fr.","6-11","F","38","53","1.4"
"128","Jackie Carmichael","Illinois St.","Fr.","6-9","F","33","46","1.4"
"129","Robert Glenn","IU Indy","Sr.","6-7","F","36","50","1.4"
"130","Rudy Turner","ULM","Jr.","6-8","F","31","43","1.4"
"131","Adam Constantine","Elon","Sr.","6-8","F","32","44","1.4"
"132","Max Zhang","California","So.","7-3","C","27","37","1.4"
"133","Quinton Doggett","Southern U.","So.","6-8","F","30","41","1.4"
"","Sean Thurston","Jacksonville St.","Jr.","6-7","F","30","41","1.4"
"135","James Porter","N.C. A&T","---","-","-","33","45","1.4"
"","Seth VanDeest","Drake","Fr.","6-11","C","33","45","1.4"
"137","Gani Lawal","Georgia Tech","Jr.","6-9","F","36","49","1.4"
"138","Stephen Sargent","VMI","So.","7-0","C","25","34","1.4"
"139","Greg Somogyi","UC Santa Barbara","So.","7-2","C","28","38","1.4"
"140","Mahamoud Jabbi","Binghamton","Jr.","6-7","F","31","42","1.4"
"","Johndre Jefferson","South Carolina","Jr.","6-9","F","31","42","1.4"
"142","Lebaron Weathers","Ark.-Pine Bluff","Sr.","6-8","F","34","46","1.4"
"143","Terrence Watson","Ball St.","Sr.","6-5","F","29","39","1.3"
"144","Festus Ezeli","Vanderbilt","So.","6-11","C","32","43","1.3"
"145","Patrick Patterson","Kentucky","Jr.","6-9","F","38","51","1.3"
"146","Kelly Beidler","Mount St. Mary's","Sr.","6-5","F","30","40","1.3"
"","Keith Wright","Harvard","So.","6-8","F","24","32","1.3"
"148","Michael Dunigan","Oregon","So.","6-10","C","28","37","1.3"
"149","Trey Parker","UT Arlington","Jr.","6-8","C","25","33","1.3"
"150","Tai Wesley","Utah St.","Jr.","6-7","F","35","46","1.3"
"151","Sean Carter","Massachusetts","So.","6-9","F","32","42","1.3"
"","Trevor Ottley","Middle Tenn.","Jr.","6-9","F","32","42","1.3"
"","Marshawn Powell","Arkansas","Fr.","6-7","F","32","42","1.3"
"154","Colin Reddick","Furman","Fr.","6-9","F","29","38","1.3"
"155","Shane Johannsen","Northern Ariz.","Jr.","6-7","F","26","34","1.3"
"156","Zack Atkinson","UC Irvine","Sr.","6-9","C","30","39","1.3"
"","William McClure","Central Mich.","Jr.","6-7","C","30","39","1.3"
"","Nikola Vucevic","Southern California","So.","6-10","F","30","39","1.3"
"","Mitchell Watt","Buffalo","So.","6-10","F","30","39","1.3"
"160","Wayne Chism","Tennessee","Sr.","6-9","F","37","48","1.3"
"161","D'walyn Roberts","Texas Tech","Jr.","6-7","F","34","44","1.3"
"162","Robbie Jackson","UMBC","Jr.","7-0","C","28","36","1.3"
"163","Casaan Breeden","Col. of Charleston","Sr.","6-8","F","32","41","1.3"
"164","Noah Hartsock","BYU","So.","6-8","F","36","46","1.3"
"165","Mike Washington","Arkansas","Sr.","6-9","F","29","37","1.3"
